Arguments: Namespace(gap=4, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104', run_fold=1, verbose=0)
iter: 000, train loss: 0.08871800, test loss: 0.04055353
         , train AUC: 0.99485722, test AUC: 0.99873124
         , train F-1: 0.95967072, test F-1: 0.97676208
iter: 001, train loss: 0.08164521, test loss: 0.04471763
         , train AUC: 0.99475137, test AUC: 0.99812675
         , train F-1: 0.95951666, test F-1: 0.97220555
iter: 002, train loss: 0.06742629, test loss: 0.05805409
         , train AUC: 0.99584444, test AUC: 0.99722031
         , train F-1: 0.96385797, test F-1: 0.96760632
iter: 003, train loss: 0.07351742, test loss: 0.05890604
         , train AUC: 0.99598211, test AUC: 0.99653847
         , train F-1: 0.96196367, test F-1: 0.96715486
iter: 004, train loss: 0.06988236, test loss: 0.05783511
         , train AUC: 0.99586213, test AUC: 0.99576234
         , train F-1: 0.96191059, test F-1: 0.96585360
iter: 005, train loss: 0.07211707, test loss: 0.06498313
         , train AUC: 0.99508441, test AUC: 0.99570167
         , train F-1: 0.96203970, test F-1: 0.96204246
iter: 006, train loss: 0.06897384, test loss: 0.07666066
         , train AUC: 0.99543119, test AUC: 0.99473233
         , train F-1: 0.96356233, test F-1: 0.95748331
iter: 007, train loss: 0.06438974, test loss: 0.06720142
         , train AUC: 0.99569859, test AUC: 0.99502552
         , train F-1: 0.96544433, test F-1: 0.96105179
iter: 008, train loss: 0.06623918, test loss: 0.06895103
         , train AUC: 0.99581343, test AUC: 0.99475805
         , train F-1: 0.96372805, test F-1: 0.96085979
iter: 009, train loss: 0.06115332, test loss: 0.08262932
         , train AUC: 0.99592488, test AUC: 0.99441600
         , train F-1: 0.96782113, test F-1: 0.95557677
iter: 010, train loss: 0.06335505, test loss: 0.07100458
         , train AUC: 0.99611992, test AUC: 0.99472867
         , train F-1: 0.96637936, test F-1: 0.96172319
iter: 011, train loss: 0.05687641, test loss: 0.06699508
         , train AUC: 0.99659589, test AUC: 0.99516406
         , train F-1: 0.97028371, test F-1: 0.96378278
iter: 012, train loss: 0.05557971, test loss: 0.08027638
         , train AUC: 0.99681922, test AUC: 0.99465750
         , train F-1: 0.96984412, test F-1: 0.96104586
iter: 013, train loss: 0.05230744, test loss: 0.10598654
         , train AUC: 0.99723936, test AUC: 0.99436066
         , train F-1: 0.97101016, test F-1: 0.95143766
iter: 014, train loss: 0.05105963, test loss: 0.08824991
         , train AUC: 0.99769426, test AUC: 0.99522460
         , train F-1: 0.97242755, test F-1: 0.95800332
iter: 015, train loss: 0.04797197, test loss: 0.08221710
         , train AUC: 0.99778291, test AUC: 0.99535583
         , train F-1: 0.97406921, test F-1: 0.96057560
iter: 016, train loss: 0.04850886, test loss: 0.08236061
         , train AUC: 0.99773406, test AUC: 0.99574422
         , train F-1: 0.97395679, test F-1: 0.96298395
iter: 017, train loss: 0.04584562, test loss: 0.08705050
         , train AUC: 0.99793590, test AUC: 0.99589796
         , train F-1: 0.97552956, test F-1: 0.96062672
iter: 018, train loss: 0.04672344, test loss: 0.07474587
         , train AUC: 0.99792877, test AUC: 0.99611026
         , train F-1: 0.97453018, test F-1: 0.96446500
iter: 019, train loss: 0.04561426, test loss: 0.08017343
         , train AUC: 0.99791291, test AUC: 0.99590659
         , train F-1: 0.97536398, test F-1: 0.96327770
iter: 020, train loss: 0.04347211, test loss: 0.09429562
         , train AUC: 0.99804693, test AUC: 0.99551445
         , train F-1: 0.97624469, test F-1: 0.95723415
iter: 021, train loss: 0.04323512, test loss: 0.09302804
         , train AUC: 0.99813834, test AUC: 0.99498420
         , train F-1: 0.97796922, test F-1: 0.95349959
iter: 022, train loss: 0.04411652, test loss: 0.10205869
         , train AUC: 0.99791091, test AUC: 0.99462083
         , train F-1: 0.97697891, test F-1: 0.95034141
iter: 023, train loss: 0.04315159, test loss: 0.10711288
         , train AUC: 0.99799883, test AUC: 0.99414904
         , train F-1: 0.97612154, test F-1: 0.94671016
iter: 024, train loss: 0.04475578, test loss: 0.10890464
         , train AUC: 0.99798266, test AUC: 0.99470879
         , train F-1: 0.97534277, test F-1: 0.94648095
iter: 025, train loss: 0.04404314, test loss: 0.09115065
         , train AUC: 0.99804100, test AUC: 0.99569180
         , train F-1: 0.97653273, test F-1: 0.95540524
iter: 026, train loss: 0.04462538, test loss: 0.07672081
         , train AUC: 0.99803605, test AUC: 0.99636036
         , train F-1: 0.97576995, test F-1: 0.96296112
iter: 027, train loss: 0.04075800, test loss: 0.07399319
         , train AUC: 0.99821933, test AUC: 0.99646507
         , train F-1: 0.97756276, test F-1: 0.96311689
iter: 028, train loss: 0.04183258, test loss: 0.07501744
         , train AUC: 0.99814149, test AUC: 0.99622354
