Arguments: Namespace(gap=5, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_16_2', run_fold=1, verbose=0)
iter: 000, train loss: 0.22992527, test loss: 0.31629983
         , train AUC: 0.98844686, test AUC: 0.95447792
         , train F-1: 0.93170410, test F-1: 0.89013996
iter: 001, train loss: 0.37459621, test loss: 0.21336582
         , train AUC: 0.94885372, test AUC: 0.97970627
         , train F-1: 0.87861600, test F-1: 0.91584278
iter: 002, train loss: 0.26222974, test loss: 0.22977035
         , train AUC: 0.97668580, test AUC: 0.97694295
         , train F-1: 0.90789840, test F-1: 0.89017389
iter: 003, train loss: 0.27962321, test loss: 0.18922766
         , train AUC: 0.97278584, test AUC: 0.97499221
         , train F-1: 0.87618184, test F-1: 0.89694364
iter: 004, train loss: 0.24274600, test loss: 0.22240873
         , train AUC: 0.96509001, test AUC: 0.96265954
         , train F-1: 0.87741016, test F-1: 0.88234898
iter: 005, train loss: 0.22501619, test loss: 0.37920073
         , train AUC: 0.96384258, test AUC: 0.93459334
         , train F-1: 0.87666594, test F-1: 0.83314208
iter: 006, train loss: 0.20142351, test loss: 0.43516424
         , train AUC: 0.96438788, test AUC: 0.91818882
         , train F-1: 0.88776709, test F-1: 0.80771418
iter: 007, train loss: 0.19749682, test loss: 0.38612154
         , train AUC: 0.96301514, test AUC: 0.92274651
         , train F-1: 0.88673387, test F-1: 0.81557801
iter: 008, train loss: 0.17597540, test loss: 0.36265630
         , train AUC: 0.96847686, test AUC: 0.93287189
         , train F-1: 0.90296489, test F-1: 0.81085889
iter: 009, train loss: 0.16801246, test loss: 0.33245438
         , train AUC: 0.97450660, test AUC: 0.93995535
         , train F-1: 0.91371971, test F-1: 0.81190299
iter: 010, train loss: 0.16533829, test loss: 0.28799635
         , train AUC: 0.97709184, test AUC: 0.94524991
         , train F-1: 0.91760628, test F-1: 0.82096901
iter: 011, train loss: 0.15990163, test loss: 0.26155460
         , train AUC: 0.97833908, test AUC: 0.94810693
         , train F-1: 0.92020019, test F-1: 0.82617461
iter: 012, train loss: 0.15563615, test loss: 0.25648311
         , train AUC: 0.97987466, test AUC: 0.95066717
         , train F-1: 0.91940583, test F-1: 0.83550781
iter: 013, train loss: 0.14852583, test loss: 0.26492840
         , train AUC: 0.98173803, test AUC: 0.95029409
         , train F-1: 0.92413961, test F-1: 0.83795379
iter: 014, train loss: 0.14948758, test loss: 0.28384787
         , train AUC: 0.98082467, test AUC: 0.94654923
         , train F-1: 0.92024232, test F-1: 0.83484858
iter: 015, train loss: 0.14249119, test loss: 0.31525654
         , train AUC: 0.98299192, test AUC: 0.94693124
         , train F-1: 0.92175158, test F-1: 0.82943418
iter: 016, train loss: 0.13145599, test loss: 0.34937644
         , train AUC: 0.98387108, test AUC: 0.94971634
         , train F-1: 0.93153907, test F-1: 0.81731046
iter: 017, train loss: 0.14632043, test loss: 0.33611357
         , train AUC: 0.98266464, test AUC: 0.94798797
         , train F-1: 0.92212141, test F-1: 0.82709739
iter: 018, train loss: 0.13384610, test loss: 0.30917636
         , train AUC: 0.98312405, test AUC: 0.94787784
         , train F-1: 0.92966659, test F-1: 0.83342290
iter: 019, train loss: 0.13561480, test loss: 0.28393003
         , train AUC: 0.98314783, test AUC: 0.95431063
         , train F-1: 0.92449274, test F-1: 0.84078962
iter: 020, train loss: 0.12993526, test loss: 0.30286396
         , train AUC: 0.98384307, test AUC: 0.95754268
         , train F-1: 0.92489209, test F-1: 0.83259557
iter: 021, train loss: 0.12950651, test loss: 0.31288826
         , train AUC: 0.98489180, test AUC: 0.95225663
         , train F-1: 0.92536094, test F-1: 0.83520651
iter: 022, train loss: 0.11882026, test loss: 0.35251376
         , train AUC: 0.98597375, test AUC: 0.94830860
         , train F-1: 0.93406239, test F-1: 0.82719188
iter: 023, train loss: 0.12519766, test loss: 0.37989140
         , train AUC: 0.98474965, test AUC: 0.95003635
         , train F-1: 0.93179223, test F-1: 0.82216737
iter: 024, train loss: 0.11850245, test loss: 0.39975321
         , train AUC: 0.98620567, test AUC: 0.95158431
         , train F-1: 0.93905403, test F-1: 0.82194404
iter: 025, train loss: 0.11718770, test loss: 0.39894590
         , train AUC: 0.98735393, test AUC: 0.94848952
         , train F-1: 0.94286138, test F-1: 0.81378899
iter: 026, train loss: 0.11041944, test loss: 0.38856211
         , train AUC: 0.98741651, test AUC: 0.94716926
         , train F-1: 0.94352295, test F-1: 0.81287316
iter: 027, train loss: 0.11456091, test loss: 0.36573979
         , train AUC: 0.98643864, test AUC: 0.95154708
         , train F-1: 0.93945457, test F-1: 0.81794019
iter: 028, train loss: 0.10976942, test loss: 0.33984393
         , train AUC: 0.98817837, test AUC: 0.95510814
         , train F-1: 0.94007475, test F-1: 0.82657284
iter: 029, train loss: 0.11248992, test loss: 0.32037216
         , train AUC: 0.98788900, test AUC: 0.95534628
         , train F-1: 0.94372867, test F-1: 0.83324778
iter: 030, train loss: 0.11560032, test loss: 0.29346916
         , train AUC: 0.98705562, test AUC: 0.95895076
         , train F-1: 0.94214369, test F-1: 0.84506303
iter: 031, train loss: 0.11172856, test loss: 0.26108834
         , train AUC: 0.98776656, test AUC: 0.96447073
         , train F-1: 0.94479886, test F-1: 0.86189107
iter: 032, train loss: 0.10385243, test loss: 0.24360709
         , train AUC: 0.98937250, test AUC: 0.96708440
         , train F-1: 0.94954333, test F-1: 0.86719860
iter: 033, train loss: 0.09807649, test loss: 0.24389623
         , train AUC: 0.99040593, test AUC: 0.96548021
         , train F-1: 0.95214399, test F-1: 0.85840182
iter: 034, train loss: 0.09578361, test loss: 0.25269684
         , train AUC: 0.99066432, test AUC: 0.96485507
         , train F-1: 0.94986595, test F-1: 0.85206270
