Arguments: Namespace(gap=6, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_32_3', run_fold=1, verbose=0)
iter: 000, train loss: 0.12748531, test loss: 0.07632067
         , train AUC: 0.98768534, test AUC: 0.99220023
         , train F-1: 0.93891272, test F-1: 0.95407569
iter: 001, train loss: 0.10600252, test loss: 0.08989190
         , train AUC: 0.98871031, test AUC: 0.99016097
         , train F-1: 0.94098658, test F-1: 0.94418449
iter: 002, train loss: 0.10613333, test loss: 0.12158933
         , train AUC: 0.98919870, test AUC: 0.98612442
         , train F-1: 0.93841136, test F-1: 0.92960483
iter: 003, train loss: 0.11037727, test loss: 0.11577471
         , train AUC: 0.98854629, test AUC: 0.98557196
         , train F-1: 0.93888225, test F-1: 0.93074503
iter: 004, train loss: 0.10729079, test loss: 0.10963611
         , train AUC: 0.98868971, test AUC: 0.98594985
         , train F-1: 0.94040779, test F-1: 0.93044535
iter: 005, train loss: 0.10895766, test loss: 0.11586873
         , train AUC: 0.98851861, test AUC: 0.98587150
         , train F-1: 0.93632765, test F-1: 0.92752041
iter: 006, train loss: 0.10433362, test loss: 0.13166131
         , train AUC: 0.98894880, test AUC: 0.98596572
         , train F-1: 0.94107699, test F-1: 0.92195207
iter: 007, train loss: 0.10554449, test loss: 0.12109824
         , train AUC: 0.98948386, test AUC: 0.98596669
         , train F-1: 0.94348965, test F-1: 0.92477538
iter: 008, train loss: 0.10082050, test loss: 0.10948587
         , train AUC: 0.98959836, test AUC: 0.98663100
         , train F-1: 0.94411655, test F-1: 0.93038773
iter: 009, train loss: 0.09891757, test loss: 0.10770671
         , train AUC: 0.99007371, test AUC: 0.98773851
         , train F-1: 0.94611771, test F-1: 0.93306705
iter: 010, train loss: 0.09511019, test loss: 0.11395118
         , train AUC: 0.99045211, test AUC: 0.98795309
         , train F-1: 0.94792122, test F-1: 0.93055009
iter: 011, train loss: 0.09480359, test loss: 0.10151179
         , train AUC: 0.99062453, test AUC: 0.98808202
         , train F-1: 0.94851054, test F-1: 0.93985379
iter: 012, train loss: 0.09468375, test loss: 0.10258959
         , train AUC: 0.99008932, test AUC: 0.98809862
         , train F-1: 0.94855075, test F-1: 0.94002308
iter: 013, train loss: 0.09574112, test loss: 0.10833319
         , train AUC: 0.98986587, test AUC: 0.98774734
         , train F-1: 0.94754146, test F-1: 0.93705580
iter: 014, train loss: 0.09356379, test loss: 0.11024064
         , train AUC: 0.99048185, test AUC: 0.98746060
         , train F-1: 0.94941882, test F-1: 0.93514153
iter: 015, train loss: 0.09343336, test loss: 0.10866930
         , train AUC: 0.99091870, test AUC: 0.98734864
         , train F-1: 0.94987221, test F-1: 0.93389759
iter: 016, train loss: 0.09022757, test loss: 0.11699495
         , train AUC: 0.99143906, test AUC: 0.98594435
         , train F-1: 0.95111027, test F-1: 0.93149194
iter: 017, train loss: 0.09094087, test loss: 0.13138258
         , train AUC: 0.99121029, test AUC: 0.98433442
         , train F-1: 0.95120501, test F-1: 0.92433680
iter: 018, train loss: 0.09363532, test loss: 0.12111352
         , train AUC: 0.99079720, test AUC: 0.98514288
         , train F-1: 0.94926574, test F-1: 0.92750632
iter: 019, train loss: 0.09027022, test loss: 0.12066802
         , train AUC: 0.99135934, test AUC: 0.98547230
         , train F-1: 0.95034440, test F-1: 0.92730690
iter: 020, train loss: 0.09152535, test loss: 0.12595385
         , train AUC: 0.99116058, test AUC: 0.98569632
         , train F-1: 0.95076838, test F-1: 0.92617649
iter: 021, train loss: 0.09029918, test loss: 0.12294304
         , train AUC: 0.99129411, test AUC: 0.98592982
         , train F-1: 0.95149946, test F-1: 0.92376009
iter: 022, train loss: 0.08897778, test loss: 0.12065075
         , train AUC: 0.99135668, test AUC: 0.98565423
         , train F-1: 0.95195268, test F-1: 0.92691466
iter: 023, train loss: 0.08864464, test loss: 0.12414395
         , train AUC: 0.99145866, test AUC: 0.98640810
         , train F-1: 0.95202941, test F-1: 0.92844264
iter: 024, train loss: 0.08821813, test loss: 0.11813768
         , train AUC: 0.99151734, test AUC: 0.98699917
         , train F-1: 0.95393381, test F-1: 0.93331987
iter: 025, train loss: 0.08291833, test loss: 0.12512812
         , train AUC: 0.99229307, test AUC: 0.98726312
         , train F-1: 0.95678692, test F-1: 0.92906418
iter: 026, train loss: 0.08475154, test loss: 0.12709573
         , train AUC: 0.99220544, test AUC: 0.98703099
         , train F-1: 0.95653318, test F-1: 0.93056468
iter: 027, train loss: 0.08360614, test loss: 0.12228750
         , train AUC: 0.99237069, test AUC: 0.98680151
         , train F-1: 0.95800220, test F-1: 0.93178517
iter: 028, train loss: 0.08154778, test loss: 0.12994482
         , train AUC: 0.99249874, test AUC: 0.98613305
         , train F-1: 0.95862950, test F-1: 0.92901833
iter: 029, train loss: 0.08296005, test loss: 0.12752494
         , train AUC: 0.99212322, test AUC: 0.98573958
         , train F-1: 0.95812998, test F-1: 0.92946261
iter: 030, train loss: 0.08218765, test loss: 0.12924118
         , train AUC: 0.99212032, test AUC: 0.98596327
         , train F-1: 0.95713061, test F-1: 0.92796895
iter: 031, train loss: 0.08007808, test loss: 0.12620504
         , train AUC: 0.99268137, test AUC: 0.98674482
         , train F-1: 0.95861154, test F-1: 0.93000246
iter: 032, train loss: 0.07966510, test loss: 0.12431015
         , train AUC: 0.99294255, test AUC: 0.98658049
         , train F-1: 0.95896068, test F-1: 0.93072544
iter: 033, train loss: 0.07830505, test loss: 0.13220701
         , train AUC: 0.99308156, test AUC: 0.98555003
         , train F-1: 0.95853039, test F-1: 0.92636474
iter: 034, train loss: 0.07595624, test loss: 0.14262985
         , train AUC: 0.99342476, test AUC: 0.98416976
         , train F-1: 0.96065257, test F-1: 0.92111088
iter: 035, train loss: 0.07701055, test loss: 0.14021635
         , train AUC: 0.99327673, test AUC: 0.98419610
         , train F-1: 0.96032613, test F-1: 0.92043177
iter: 036, train loss: 0.07566946, test loss: 0.14030139
         , train AUC: 0.99347904, test AUC: 0.98517990
         , train F-1: 0.96112239, test F-1: 0.92136069
iter: 037, train loss: 0.07430226, test loss: 0.14268543
         , train AUC: 0.99362043, test AUC: 0.98527457
         , train F-1: 0.96202451, test F-1: 0.92168699
iter: 038, train loss: 0.07265628, test loss: 0.15688561
         , train AUC: 0.99378854, test AUC: 0.98394435
         , train F-1: 0.96364812, test F-1: 0.91554987
iter: 039, train loss: 0.07243308, test loss: 0.17530583
         , train AUC: 0.99374634, test AUC: 0.98172541
         , train F-1: 0.96434278, test F-1: 0.90472386
iter: 040, train loss: 0.07464071, test loss: 0.19553536
         , train AUC: 0.99358031, test AUC: 0.98035590
         , train F-1: 0.96008811, test F-1: 0.89635499
iter: 041, train loss: 0.07492862, test loss: 0.21483807
         , train AUC: 0.99352344, test AUC: 0.97951175
         , train F-1: 0.96001041, test F-1: 0.89206528
iter: 042, train loss: 0.07477513, test loss: 0.22245470
         , train AUC: 0.99352087, test AUC: 0.98018805
         , train F-1: 0.96263799, test F-1: 0.89018191
iter: 043, train loss: 0.07449947, test loss: 0.20892128
         , train AUC: 0.99356734, test AUC: 0.98034911
         , train F-1: 0.96311985, test F-1: 0.89269598
iter: 044, train loss: 0.07659417, test loss: 0.21783626
         , train AUC: 0.99330872, test AUC: 0.98163378
         , train F-1: 0.96049279, test F-1: 0.89068377
iter: 045, train loss: 0.07259869, test loss: 0.18440314
         , train AUC: 0.99378250, test AUC: 0.98376938
         , train F-1: 0.96400300, test F-1: 0.90188297
iter: 046, train loss: 0.07590503, test loss: 0.17158157
         , train AUC: 0.99351903, test AUC: 0.98339418
         , train F-1: 0.96071386, test F-1: 0.90628999
iter: 047, train loss: 0.07450082, test loss: 0.18060082
         , train AUC: 0.99359629, test AUC: 0.98234437
         , train F-1: 0.95881054, test F-1: 0.90243793
iter: 048, train loss: 0.07407960, test loss: 0.15670809
         , train AUC: 0.99379526, test AUC: 0.98265051
         , train F-1: 0.95963589, test F-1: 0.90994172
iter: 049, train loss: 0.07494447, test loss: 0.16898917
         , train AUC: 0.99378389, test AUC: 0.98248454
         , train F-1: 0.95944008, test F-1: 0.90637512
iter: 050, train loss: 0.07355020, test loss: 0.15701921
         , train AUC: 0.99391291, test AUC: 0.98318093
         , train F-1: 0.96126247, test F-1: 0.90887276
iter: 051, train loss: 0.07394592, test loss: 0.14247879
         , train AUC: 0.99382459, test AUC: 0.98377260
         , train F-1: 0.96045758, test F-1: 0.91153970
iter: 052, train loss: 0.07581276, test loss: 0.15751277
         , train AUC: 0.99370446, test AUC: 0.98346917
         , train F-1: 0.95898728, test F-1: 0.90881257
iter: 053, train loss: 0.07324802, test loss: 0.15667272
         , train AUC: 0.99389643, test AUC: 0.98421950
         , train F-1: 0.96087736, test F-1: 0.91134752
iter: 054, train loss: 0.07239805, test loss: 0.13677397
         , train AUC: 0.99396730, test AUC: 0.98497132
         , train F-1: 0.96082762, test F-1: 0.91580009
iter: 055, train loss: 0.07230354, test loss: 0.17312311
         , train AUC: 0.99398061, test AUC: 0.98389876
         , train F-1: 0.96138082, test F-1: 0.90690889
iter: 056, train loss: 0.07269684, test loss: 0.16445813
         , train AUC: 0.99402132, test AUC: 0.98393120
         , train F-1: 0.95912688, test F-1: 0.91097984
iter: 057, train loss: 0.07090806, test loss: 0.17179051
         , train AUC: 0.99401509, test AUC: 0.98325842
         , train F-1: 0.96060630, test F-1: 0.90694447
iter: 058, train loss: 0.06975147, test loss: 0.19841263
         , train AUC: 0.99419063, test AUC: 0.98240093
         , train F-1: 0.96421279, test F-1: 0.89982653
iter: 059, train loss: 0.06917457, test loss: 0.17957295
         , train AUC: 0.99442225, test AUC: 0.98248604
         , train F-1: 0.96498813, test F-1: 0.90209442
iter: 060, train loss: 0.07256270, test loss: 0.23383389
         , train AUC: 0.99425236, test AUC: 0.98035588
         , train F-1: 0.96009092, test F-1: 0.88513897
iter: 061, train loss: 0.06730069, test loss: 0.23929343
         , train AUC: 0.99463644, test AUC: 0.97896167
         , train F-1: 0.96516453, test F-1: 0.88105210
iter: 062, train loss: 0.06743573, test loss: 0.22016767
         , train AUC: 0.99457432, test AUC: 0.98097434
         , train F-1: 0.96575787, test F-1: 0.88993638
iter: 063, train loss: 0.06804879, test loss: 0.20403126
         , train AUC: 0.99450620, test AUC: 0.98117407
         , train F-1: 0.96541674, test F-1: 0.89268282
iter: 064, train loss: 0.06756727, test loss: 0.22233137
         , train AUC: 0.99447563, test AUC: 0.98104416
         , train F-1: 0.96496783, test F-1: 0.88753790
iter: 065, train loss: 0.06566316, test loss: 0.21288313
         , train AUC: 0.99467213, test AUC: 0.98226619
         , train F-1: 0.96750924, test F-1: 0.89010922
iter: 066, train loss: 0.06408869, test loss: 0.20803396
         , train AUC: 0.99492351, test AUC: 0.98154174
         , train F-1: 0.96711893, test F-1: 0.88956306
iter: 067, train loss: 0.06477710, test loss: 0.23151492
         , train AUC: 0.99487100, test AUC: 0.98026566
         , train F-1: 0.96631645, test F-1: 0.88444032
iter: 068, train loss: 0.06449743, test loss: 0.22476988
         , train AUC: 0.99495341, test AUC: 0.98041843
         , train F-1: 0.96619065, test F-1: 0.88532527
iter: 069, train loss: 0.06226606, test loss: 0.23772727
         , train AUC: 0.99522255, test AUC: 0.98037682
         , train F-1: 0.96777076, test F-1: 0.88737796
iter: 070, train loss: 0.06218892, test loss: 0.25875834
         , train AUC: 0.99516865, test AUC: 0.98012475
         , train F-1: 0.96807829, test F-1: 0.88477406
iter: 071, train loss: 0.06132153, test loss: 0.24736778
         , train AUC: 0.99525653, test AUC: 0.98042243
         , train F-1: 0.96919593, test F-1: 0.88849099
iter: 072, train loss: 0.06011345, test loss: 0.25488541
         , train AUC: 0.99526135, test AUC: 0.98044533
         , train F-1: 0.97065281, test F-1: 0.88604383
iter: 073, train loss: 0.06048670, test loss: 0.23957363
         , train AUC: 0.99516299, test AUC: 0.98115860
         , train F-1: 0.97070706, test F-1: 0.89005418
iter: 074, train loss: 0.05963690, test loss: 0.27927041
         , train AUC: 0.99541933, test AUC: 0.98037370
         , train F-1: 0.97088915, test F-1: 0.88029371
iter: 075, train loss: 0.06203388, test loss: 0.24558870
         , train AUC: 0.99525745, test AUC: 0.97928339
         , train F-1: 0.96830251, test F-1: 0.88620842
iter: 076, train loss: 0.06059283, test loss: 0.26281664
         , train AUC: 0.99525205, test AUC: 0.97780494
         , train F-1: 0.97083259, test F-1: 0.87508692
iter: 077, train loss: 0.06471018, test loss: 0.29078424
         , train AUC: 0.99481149, test AUC: 0.97964508
         , train F-1: 0.96830783, test F-1: 0.86952479
iter: 078, train loss: 0.06919182, test loss: 0.20063028
         , train AUC: 0.99496774, test AUC: 0.98129120
         , train F-1: 0.96331637, test F-1: 0.89470589
iter: 079, train loss: 0.06693518, test loss: 0.25145781
         , train AUC: 0.99474436, test AUC: 0.97890193
         , train F-1: 0.96426943, test F-1: 0.87866830
iter: 080, train loss: 0.06919779, test loss: 0.24192482
         , train AUC: 0.99466425, test AUC: 0.97818126
         , train F-1: 0.96420169, test F-1: 0.87905912
iter: 081, train loss: 0.07484190, test loss: 0.22093761
         , train AUC: 0.99352226, test AUC: 0.97850321
         , train F-1: 0.96239941, test F-1: 0.88524980
iter: 082, train loss: 0.07423361, test loss: 0.22951363
         , train AUC: 0.99354764, test AUC: 0.97862128
         , train F-1: 0.96171975, test F-1: 0.88519022
iter: 083, train loss: 0.07246856, test loss: 0.22206555
         , train AUC: 0.99390586, test AUC: 0.97796205
         , train F-1: 0.96217656, test F-1: 0.88367427
iter: 084, train loss: 0.07192011, test loss: 0.24433582
         , train AUC: 0.99392085, test AUC: 0.97559324
         , train F-1: 0.96159168, test F-1: 0.87380759
iter: 085, train loss: 0.07007974, test loss: 0.29901671
         , train AUC: 0.99399332, test AUC: 0.97426097
         , train F-1: 0.96330083, test F-1: 0.86181033
iter: 086, train loss: 0.07444637, test loss: 0.27683339
         , train AUC: 0.99351150, test AUC: 0.97333920
         , train F-1: 0.96235195, test F-1: 0.86567109
iter: 087, train loss: 0.07271764, test loss: 0.33930174
         , train AUC: 0.99383106, test AUC: 0.97122883
         , train F-1: 0.96221367, test F-1: 0.85604946
iter: 088, train loss: 0.06941833, test loss: 0.35286912
         , train AUC: 0.99387306, test AUC: 0.96986047
         , train F-1: 0.96557292, test F-1: 0.85596670
iter: 089, train loss: 0.06619544, test loss: 0.36208147
         , train AUC: 0.99423741, test AUC: 0.96974501
         , train F-1: 0.96763630, test F-1: 0.85582019
iter: 090, train loss: 0.06966180, test loss: 0.35867897
         , train AUC: 0.99392180, test AUC: 0.97101489
         , train F-1: 0.96649596, test F-1: 0.86134996
iter: 091, train loss: 0.09713665, test loss: 0.33300999
         , train AUC: 0.99282504, test AUC: 0.96480264
         , train F-1: 0.95651546, test F-1: 0.85433405
iter: 092, train loss: 0.09329249, test loss: 0.43100914
         , train AUC: 0.99283580, test AUC: 0.96150207
         , train F-1: 0.94863061, test F-1: 0.84620064
iter: 093, train loss: 0.08923692, test loss: 0.34572175
         , train AUC: 0.99185581, test AUC: 0.96712571
         , train F-1: 0.95226611, test F-1: 0.86417483
iter: 094, train loss: 0.08020458, test loss: 0.30850577
         , train AUC: 0.99311104, test AUC: 0.96883055
         , train F-1: 0.95942140, test F-1: 0.87298263
iter: 095, train loss: 0.08644950, test loss: 0.32626161
         , train AUC: 0.99222083, test AUC: 0.96912071
         , train F-1: 0.95534180, test F-1: 0.86346689
iter: 096, train loss: 0.08397859, test loss: 0.28177154
         , train AUC: 0.99322347, test AUC: 0.97076942
         , train F-1: 0.95619612, test F-1: 0.87311861
iter: 097, train loss: 0.08399302, test loss: 0.21199887
         , train AUC: 0.99304249, test AUC: 0.97526761
         , train F-1: 0.95534090, test F-1: 0.89420867
iter: 098, train loss: 0.08783148, test loss: 0.25609899
         , train AUC: 0.99316529, test AUC: 0.97377715
         , train F-1: 0.94995272, test F-1: 0.88417643
iter: 099, train loss: 0.07998500, test loss: 0.30450723
         , train AUC: 0.99345904, test AUC: 0.97174327
         , train F-1: 0.95541128, test F-1: 0.87377433
iter: 100, train loss: 0.08176447, test loss: 0.27670842
         , train AUC: 0.99319325, test AUC: 0.97240495
         , train F-1: 0.95589641, test F-1: 0.88293815
iter: 101, train loss: 0.08259474, test loss: 0.33665240
         , train AUC: 0.99310741, test AUC: 0.96796934
         , train F-1: 0.95243438, test F-1: 0.86586950
iter: 102, train loss: 0.08356052, test loss: 0.44591573
         , train AUC: 0.99287769, test AUC: 0.96186283
         , train F-1: 0.95205554, test F-1: 0.84540620
iter: 103, train loss: 0.09045700, test loss: 0.41821414
         , train AUC: 0.99264076, test AUC: 0.96168543
         , train F-1: 0.95431552, test F-1: 0.85218267
iter: 104, train loss: 0.07700514, test loss: 0.38028091
         , train AUC: 0.99364116, test AUC: 0.96277948
         , train F-1: 0.95833021, test F-1: 0.85873554
iter: 105, train loss: 0.07829493, test loss: 0.46234521
         , train AUC: 0.99368244, test AUC: 0.95833646
         , train F-1: 0.95875012, test F-1: 0.84139529
iter: 106, train loss: 0.07499246, test loss: 0.49101898
         , train AUC: 0.99381650, test AUC: 0.95767524
         , train F-1: 0.96340817, test F-1: 0.83367769
iter: 107, train loss: 0.07565372, test loss: 0.43120036
         , train AUC: 0.99405029, test AUC: 0.96084073
