Arguments: Namespace(dropout=0.2, gap=6, hidden_size=8, l1=0.0, l2=1e-05, lr=0.005, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.005_l2=1e-05_l1=0.0')
iter: 000, train loss: 0.65077162, test loss: 0.63555115
         , train AUC: 0.50963245, test AUC: 0.52580574
         , train F-1: 0.45113313, test F-1: 0.42180378
iter: 001, train loss: 0.64055347, test loss: 0.62614334
         , train AUC: 0.53514240, test AUC: 0.54963895
         , train F-1: 0.41984596, test F-1: 0.41906953
iter: 002, train loss: 0.63240391, test loss: 0.61848193
         , train AUC: 0.55599468, test AUC: 0.56903916
         , train F-1: 0.41338039, test F-1: 0.41748282
iter: 003, train loss: 0.62536561, test loss: 0.61299908
         , train AUC: 0.57562054, test AUC: 0.57918312
         , train F-1: 0.41129077, test F-1: 0.41678760
iter: 004, train loss: 0.61875528, test loss: 0.60820848
         , train AUC: 0.59831362, test AUC: 0.59092403
         , train F-1: 0.41019890, test F-1: 0.41616716
iter: 005, train loss: 0.61297631, test loss: 0.60281163
         , train AUC: 0.61580309, test AUC: 0.60534401
         , train F-1: 0.41145472, test F-1: 0.41556528
iter: 006, train loss: 0.60788512, test loss: 0.59884059
         , train AUC: 0.63158359, test AUC: 0.61262438
         , train F-1: 0.41207758, test F-1: 0.41547461
iter: 007, train loss: 0.60300976, test loss: 0.59505874
         , train AUC: 0.64442628, test AUC: 0.61780523
         , train F-1: 0.41277459, test F-1: 0.41558780
iter: 008, train loss: 0.59860021, test loss: 0.59126741
         , train AUC: 0.65440279, test AUC: 0.62491404
         , train F-1: 0.41417520, test F-1: 0.41575676
iter: 009, train loss: 0.59473151, test loss: 0.58752549
         , train AUC: 0.66480143, test AUC: 0.63315785
         , train F-1: 0.41530779, test F-1: 0.41668686
iter: 010, train loss: 0.59120244, test loss: 0.58627462
         , train AUC: 0.67313172, test AUC: 0.63312926
         , train F-1: 0.41549202, test F-1: 0.41651965
iter: 011, train loss: 0.58905774, test loss: 0.58558834
         , train AUC: 0.67859048, test AUC: 0.63373613
         , train F-1: 0.41459709, test F-1: 0.41685728
iter: 012, train loss: 0.58801991, test loss: 0.58485508
         , train AUC: 0.68216941, test AUC: 0.63655053
         , train F-1: 0.41421558, test F-1: 0.41655990
iter: 013, train loss: 0.58707088, test loss: 0.58419728
         , train AUC: 0.68637035, test AUC: 0.63877445
         , train F-1: 0.41414644, test F-1: 0.41575676
iter: 014, train loss: 0.58552736, test loss: 0.58271950
         , train AUC: 0.69165196, test AUC: 0.64287033
         , train F-1: 0.41432497, test F-1: 0.41570051
iter: 015, train loss: 0.58368421, test loss: 0.58107567
         , train AUC: 0.69682596, test AUC: 0.64686624
         , train F-1: 0.41493409, test F-1: 0.41620537
iter: 016, train loss: 0.58135253, test loss: 0.57938623
         , train AUC: 0.70263923, test AUC: 0.65127603
         , train F-1: 0.41547465, test F-1: 0.41669195
iter: 017, train loss: 0.57888496, test loss: 0.57757688
         , train AUC: 0.70887048, test AUC: 0.65488715
         , train F-1: 0.41646604, test F-1: 0.41706547
iter: 018, train loss: 0.57606930, test loss: 0.57616293
         , train AUC: 0.71497806, test AUC: 0.65881520
         , train F-1: 0.41793537, test F-1: 0.41754923
iter: 019, train loss: 0.57364595, test loss: 0.57508081
         , train AUC: 0.71999744, test AUC: 0.66235429
         , train F-1: 0.41845322, test F-1: 0.41758726
iter: 020, train loss: 0.57157910, test loss: 0.57498169
         , train AUC: 0.72433084, test AUC: 0.66369320
         , train F-1: 0.41848630, test F-1: 0.41756825
iter: 021, train loss: 0.57037491, test loss: 0.57435769
