Arguments: Namespace(gap=5, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190103', run_fold=1, verbose=0)
iter: 000, train loss: 0.62429166, test loss: 0.51981652
         , train AUC: 0.53983313, test AUC: 0.54361158
         , train F-1: 0.51858762, test F-1: 0.44250481
iter: 001, train loss: 0.53451949, test loss: 0.51706952
         , train AUC: 0.59047490, test AUC: 0.56318840
         , train F-1: 0.43762563, test F-1: 0.44250481
iter: 002, train loss: 0.53048062, test loss: 0.50776088
         , train AUC: 0.62190269, test AUC: 0.58342765
         , train F-1: 0.43539808, test F-1: 0.44213125
iter: 003, train loss: 0.51983160, test loss: 0.50006479
         , train AUC: 0.65567465, test AUC: 0.61325784
         , train F-1: 0.43573272, test F-1: 0.44285491
iter: 004, train loss: 0.51001090, test loss: 0.49634442
         , train AUC: 0.69166637, test AUC: 0.64932272
         , train F-1: 0.43556542, test F-1: 0.44320450
iter: 005, train loss: 0.50508738, test loss: 0.48936400
         , train AUC: 0.71468060, test AUC: 0.67538731
         , train F-1: 0.43748632, test F-1: 0.44795342
iter: 006, train loss: 0.49679953, test loss: 0.48404673
         , train AUC: 0.73790230, test AUC: 0.67131414
         , train F-1: 0.44122569, test F-1: 0.45061290
iter: 007, train loss: 0.48609412, test loss: 0.47657645
         , train AUC: 0.74752500, test AUC: 0.67920383
         , train F-1: 0.44559133, test F-1: 0.46447162
iter: 008, train loss: 0.47813398, test loss: 0.47032076
         , train AUC: 0.74786683, test AUC: 0.69327201
         , train F-1: 0.45945481, test F-1: 0.47617621
iter: 009, train loss: 0.47085080, test loss: 0.46298686
         , train AUC: 0.75670547, test AUC: 0.71658111
         , train F-1: 0.48202531, test F-1: 0.49582927
iter: 010, train loss: 0.46082786, test loss: 0.45719472
         , train AUC: 0.77672382, test AUC: 0.73501111
         , train F-1: 0.51575495, test F-1: 0.51880616
iter: 011, train loss: 0.45215142, test loss: 0.45273334
         , train AUC: 0.79384536, test AUC: 0.74524429
         , train F-1: 0.54996791, test F-1: 0.52647451
iter: 012, train loss: 0.44359720, test loss: 0.44710329
         , train AUC: 0.80613942, test AUC: 0.75489801
         , train F-1: 0.58059295, test F-1: 0.53662097
iter: 013, train loss: 0.43468693, test loss: 0.44009864
         , train AUC: 0.81647088, test AUC: 0.76697403
         , train F-1: 0.60331014, test F-1: 0.53496120
iter: 014, train loss: 0.42324194, test loss: 0.43668771
         , train AUC: 0.83149154, test AUC: 0.77188781
         , train F-1: 0.60790113, test F-1: 0.54222647
iter: 015, train loss: 0.41484341, test loss: 0.42753077
         , train AUC: 0.84002510, test AUC: 0.78468279
         , train F-1: 0.61987960, test F-1: 0.55914517
iter: 016, train loss: 0.40406898, test loss: 0.41464788
         , train AUC: 0.84936809, test AUC: 0.80483562
         , train F-1: 0.64065497, test F-1: 0.60434198
iter: 017, train loss: 0.39347124, test loss: 0.41319996
         , train AUC: 0.85757581, test AUC: 0.80930528
         , train F-1: 0.68039380, test F-1: 0.64382382
iter: 018, train loss: 0.38415927, test loss: 0.40923169
         , train AUC: 0.86788046, test AUC: 0.81022714
         , train F-1: 0.71909568, test F-1: 0.64415030
iter: 019, train loss: 0.37370968, test loss: 0.40590790
         , train AUC: 0.87467826, test AUC: 0.81111614
         , train F-1: 0.72482561, test F-1: 0.62718717
iter: 020, train loss: 0.36375120, test loss: 0.40664160
         , train AUC: 0.88210124, test AUC: 0.81228783
         , train F-1: 0.71636234, test F-1: 0.63469715
iter: 021, train loss: 0.35772991, test loss: 0.40823996
         , train AUC: 0.88624233, test AUC: 0.82247036
         , train F-1: 0.72201060, test F-1: 0.67408871
iter: 022, train loss: 0.34907430, test loss: 0.40531629
         , train AUC: 0.89557857, test AUC: 0.82828623
         , train F-1: 0.76265035, test F-1: 0.68697037
iter: 023, train loss: 0.34088787, test loss: 0.38801864
         , train AUC: 0.90192001, test AUC: 0.83725706
         , train F-1: 0.77092934, test F-1: 0.67631779
iter: 024, train loss: 0.33254984, test loss: 0.38227031
         , train AUC: 0.90366860, test AUC: 0.84238752
         , train F-1: 0.75265845, test F-1: 0.69990194
iter: 025, train loss: 0.32388189, test loss: 0.38292414
         , train AUC: 0.90702250, test AUC: 0.85103741
