Arguments: Namespace(gap=6, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190103', run_fold=1, verbose=0)
iter: 000, train loss: 0.68310559, test loss: 0.55433136
         , train AUC: 0.48492208, test AUC: 0.53460809
         , train F-1: 0.48170218, test F-1: 0.45644113
iter: 001, train loss: 0.55987120, test loss: 0.52683002
         , train AUC: 0.52361562, test AUC: 0.52411739
         , train F-1: 0.45488747, test F-1: 0.43946866
iter: 002, train loss: 0.52893275, test loss: 0.51877058
         , train AUC: 0.54298479, test AUC: 0.55356009
         , train F-1: 0.43736564, test F-1: 0.43946866
iter: 003, train loss: 0.52310324, test loss: 0.51647305
         , train AUC: 0.56257661, test AUC: 0.59823430
         , train F-1: 0.43720960, test F-1: 0.43946866
iter: 004, train loss: 0.52147079, test loss: 0.51322627
         , train AUC: 0.61098748, test AUC: 0.60138714
         , train F-1: 0.43720960, test F-1: 0.43946866
iter: 005, train loss: 0.51865739, test loss: 0.51029146
         , train AUC: 0.62496231, test AUC: 0.60506340
         , train F-1: 0.43720960, test F-1: 0.43946866
iter: 006, train loss: 0.51445866, test loss: 0.50714976
         , train AUC: 0.62881160, test AUC: 0.62003279
         , train F-1: 0.43720960, test F-1: 0.43946866
iter: 007, train loss: 0.50931489, test loss: 0.50360274
         , train AUC: 0.64808377, test AUC: 0.65084460
         , train F-1: 0.43720960, test F-1: 0.43946866
iter: 008, train loss: 0.50482041, test loss: 0.49888191
         , train AUC: 0.67288866, test AUC: 0.67518722
         , train F-1: 0.43720960, test F-1: 0.43946866
iter: 009, train loss: 0.50110191, test loss: 0.49295643
         , train AUC: 0.68700882, test AUC: 0.69881419
         , train F-1: 0.43747996, test F-1: 0.44829239
iter: 010, train loss: 0.49741870, test loss: 0.49236405
         , train AUC: 0.69765522, test AUC: 0.69357863
         , train F-1: 0.44553038, test F-1: 0.45234430
iter: 011, train loss: 0.49420062, test loss: 0.49148145
         , train AUC: 0.70482046, test AUC: 0.69306948
         , train F-1: 0.44924083, test F-1: 0.45379863
