,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.8524370568735582,0.8984109041277887,0.8534553812810346,0.8688407991676275,0.8679624778723916,0.7207311851765519,0.7020604288988539,0.70327867318377,0.7238612846586804,0.7024122887335802
ICU,0.8420197805913749,0.8904927843234014,0.8738730654612487,0.8612164363160653,0.8540780280964134,0.7320697206125846,0.7243438909081839,0.7296721931673089,0.7382627178941216,0.7229287691919344
ETHNICITY,0.8516777404115348,0.8995440849694897,0.854190046586175,0.8780714480227533,0.8677044886659879,0.7193904678063059,0.7004904638267649,0.7014656112734863,0.7220926206323043,0.7009998714922508
AGE,0.8477614239585864,0.8981624067245448,0.8494597784551728,0.864839037858798,0.869142227067989,0.7185901239917627,0.699225033754489,0.7008519248950766,0.7227551891782293,0.6991008434318705
GENDER,0.8539389365984693,0.8979992892952808,0.8581090919769095,0.8689990900040223,0.8667791314063161,0.7196066311333424,0.6982377752658374,0.7009455178034958,0.7212917901513229,0.6997608326456737
HEIGHT,0.8520483467253803,0.8991714172705936,0.8559708452766848,0.8687576960866725,0.8673106213576115,0.7201920282869444,0.7002398792778014,0.7019739899870744,0.7237177250118267,0.7022691253722546
WEIGHT,0.8483368810461384,0.9001035074340908,0.8552573606724778,0.8621890417349566,0.8677774618671074,0.7138059912865572,0.6970569973442752,0.686093799922417,0.7041880719947075,0.7014455258543493
BMI,0.8526666515501979,0.8999851474334292,0.8535514143517247,0.8717090545148375,0.8680309409618403,0.7204795786280684,0.699640952797221,0.703203608361886,0.7299846260681738,0.6948229550603033
DIAS_BP,0.8083781058920881,0.8144988467059638,0.8441091128165976,0.8007641878448124,0.8693608356291627,0.6246669984897489,0.6079647384302771,0.6722828043144008,0.6168907431899862,0.6625098122382481
HR,0.8515848526382482,0.8968389304686291,0.8522801555019617,0.8690371462621436,0.8737880004631552,0.7183653119068839,0.6975481897802217,0.7000423344182102,0.7215794725876229,0.6951435848144609
SYS_BP,0.8224642795580126,0.8516382110220571,0.8463669509073789,0.8175077893856331,0.8740436568531776,0.6596980204161298,0.6435833336044761,0.6814539846732331,0.6481297923260823,0.671588539878602
MEAN_BP,0.7840461866139251,0.7990427770093625,0.8218580002614433,0.8267914552477997,0.821670908064937,0.7146532984123745,0.6888009793174829,0.7014502812806869,0.7194305343589147,0.7034107475026851
RESPRATE,0.8495989398564942,0.8954883505071016,0.8500174390297042,0.8721763408506564,0.8620776341276783,0.7215154342367504,0.7045797411440682,0.7030124735945219,0.7244971143600221,0.7052734563420299
Temprate,0.8304858816306508,0.8794027964223505,0.8262065800367157,0.8507175250416604,0.8237568516169474,0.7209864208661878,0.701651782043182,0.7028692059475311,0.7230045501087199,0.702756994571667
SPO2,0.8488789980698026,0.8985765635611114,0.8493149994600626,0.8661881619896288,0.8603913324498111,0.7091694506072637,0.6884476733881976,0.6909034409013551,0.714113543618286,0.6929069492936121
PH,0.8536115106906567,0.8970611412389945,0.8526847390965806,0.8678563207604629,0.8677062805394403,0.7177696252343055,0.702460718996546,0.7046987241357993,0.7209728498249433,0.7018552503285624
HCO3,0.8523586668051633,0.8957814402737494,0.8493721759854804,0.8670291222223752,0.8661402710454049,0.7194916457587812,0.6990599356415617,0.7010232036717675,0.7268927299014338,0.7024886884119799
HEMOGLOBIN,0.8437888532170388,0.8887629092952538,0.839732058449641,0.8698307320961371,0.8643287681266256,0.7142593975497763,0.7031237324946429,0.7009418399956995,0.7243672508972113,0.7002263151889346
WBC,0.8494929915073922,0.8989548022104608,0.8492846208787149,0.8686047343803277,0.8708909941305798,0.719788922476289,0.7011076959177946,0.7010858793566136,0.7201785128647213,0.6975876167140833
RBC,0.8540545722620835,0.8993844008963567,0.8541558600255001,0.8723399529801452,0.8676463778718423,0.7213769567779856,0.7009007444911932,0.7034036699821999,0.7244097716391434,0.7012559414672093
HEMATOCRIT,0.8421003063932576,0.8992713559950904,0.8580477380413344,0.8641054595965578,0.8670214400295657,0.7071815781124244,0.7043290175475511,0.6988054994753597,0.722669348170931,0.700693118683956
PLT,0.8469640302294247,0.8965050448381455,0.8519538059900841,0.8645679575522879,0.8675253283679101,0.7185106791719363,0.6993780486349965,0.7024523205243005,0.7213484728866031,0.6984679754434232
RDW,0.8528486546329462,0.8987720420225622,0.8517772654161591,0.8698430439539437,0.8663739719142973,0.7210764333000982,0.7013939948309349,0.7011066669658971,0.726295033991704,0.7024933534574076
ALT,0.8525633778579873,0.8987338541888645,0.853227755054098,0.8686378376822849,0.8681009795475699,0.7204245436063,0.7009412768531069,0.7032237702571776,0.7245802926066662,0.702703238787393
AST,0.8525488003125916,0.8979424078278408,0.8537926526838676,0.8688413242436764,0.8677797811599153,0.7204659519678023,0.70029455277593,0.7028015036936175,0.721633360467073,0.702083684602216
ALB,0.8295651077089652,0.8637103038417836,0.8118471730963419,0.846960504030374,0.8585279463423563,0.7402229477352784,0.7193056557509053,0.7220159706683078,0.7441391734195807,0.7296968532509637
TOTALBILIRUBIN,0.8490759313268403,0.8930632456221985,0.8577387138881363,0.8701811537447437,0.8668333000788667,0.7190691289096243,0.6976003743271385,0.6988184239454793,0.7189987499903014,0.6991195939944918
CK,0.852541415065951,0.8985719664953301,0.854696583617353,0.8703190998434773,0.8678813972891242,0.7209214439443274,0.7020288372946453,0.7031691593304483,0.7281636036854386,0.7025764760850305
CR,0.8479572993289431,0.885058384055943,0.8315804819272543,0.8712794482632538,0.8609662398329438,0.7149099732441916,0.6910085747567343,0.6925113659556137,0.7184123099800465,0.6937839778340401
UN,0.8527676897082901,0.8946177058637861,0.8544698478134432,0.8683029567173386,0.8674484130451959,0.7200459796888788,0.7020914921223582,0.701873104034462,0.722653809606801,0.702294438979412
CL_ION,0.8520875417595776,0.8982159126086736,0.8529673726268806,0.8698380596499556,0.8679251663338651,0.7197694697235214,0.7011862925475434,0.7022892664104131,0.7231879746892294,0.702326823154677
GLU,0.8522969966690276,0.8998656484828974,0.8534975437586082,0.8712736724267144,0.867958231470399,0.7209379419365781,0.7023618283763298,0.703231862824805,0.7233909493557942,0.7024651615658879
K_ION,0.8528626533346864,0.8979744057165909,0.853514319707335,0.8691533291341877,0.8679937308501131,0.7186926507055093,0.6995167068555811,0.7016618838479608,0.7209906270546883,0.7023932531234739
NA_ION,0.8510679452537921,0.8996631299907256,0.849210441062521,0.8726330551328912,0.8647952164524978,0.712128347788856,0.6928580254118303,0.6978772458161356,0.7189138406016132,0.6965963327987511
APTT,0.8520372488952935,0.8988573559704626,0.8532993109641387,0.8684108794378056,0.8687733851318645,0.7204058764722112,0.7023835336994677,0.7027350250581768,0.7227735434553222,0.7021041732592588
INR,0.8530665327155915,0.8977173496827991,0.8504780245491522,0.8676144879735799,0.8658130681912387,0.7209458259328749,0.7009109714387705,0.7047452981139228,0.7244819581766649,0.7025515796205343
LAC,0.8320355325905879,0.8820657767649671,0.8483144671007637,0.8584089800731602,0.8503854029038953,0.6956719933281647,0.6799340419586004,0.6807856665109613,0.7061384642214374,0.674335778873899
ANION_GAP,0.852299292083524,0.8979652198382883,0.8547076381245038,0.8686049929998741,0.8674038461096345,0.720302856139649,0.7091676360366875,0.7058729459652029,0.7244045573558785,0.7044980924205151
P_ION,0.8470843498692864,0.8905450604718005,0.837351796665271,0.8491525319590281,0.8423623537584458,0.7153777292149561,0.698246771642564,0.7005054322959244,0.7129575787326878,0.6976397039277125
INPUT,0.8508695216406756,0.8973855026075184,0.8528332597629201,0.867450868007135,0.8665867585771978,0.714603707102335,0.6978594963959013,0.7020767739387953,0.7191673103873167,0.6999607482660561
