Arguments: Namespace(dropout=0.2, gap=5, hidden_size=8, l1=0.0001, l2=0, lr=0.01, num_epochs=500, num_layers=3, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_3_ep=500_dr=0.2_lr=0.01_wd=0_l1=0.0001')
iter: 000, train loss: 0.69553232, test loss: 0.64663953
         , train AUC: 0.57151617, test AUC: 0.56276945
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 001, train loss: 0.67460299, test loss: 0.64178658
         , train AUC: 0.57001598, test AUC: 0.56921762
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 002, train loss: 0.65840709, test loss: 0.64606267
         , train AUC: 0.57916349, test AUC: 0.58325345
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 003, train loss: 0.65050745, test loss: 0.65653563
         , train AUC: 0.59754087, test AUC: 0.59293566
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 004, train loss: 0.65026635, test loss: 0.65908533
         , train AUC: 0.60810515, test AUC: 0.61340388
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 005, train loss: 0.64806908, test loss: 0.65283459
         , train AUC: 0.62717719, test AUC: 0.62806431
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 006, train loss: 0.64131021, test loss: 0.64174247
         , train AUC: 0.64586871, test AUC: 0.64636882
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 007, train loss: 0.63296545, test loss: 0.63084054
         , train AUC: 0.66456327, test AUC: 0.65834637
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 008, train loss: 0.62676537, test loss: 0.62013060
         , train AUC: 0.67525190, test AUC: 0.68274561
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 009, train loss: 0.62193441, test loss: 0.61312217
         , train AUC: 0.68790954, test AUC: 0.69734582
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 010, train loss: 0.61907434, test loss: 0.60638547
         , train AUC: 0.69148622, test AUC: 0.71017047
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 011, train loss: 0.61402547, test loss: 0.59933859
         , train AUC: 0.69647257, test AUC: 0.72245079
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 012, train loss: 0.60596544, test loss: 0.59621960
         , train AUC: 0.70427755, test AUC: 0.72370151
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 013, train loss: 0.59805202, test loss: 0.59304690
         , train AUC: 0.70847666, test AUC: 0.73026748
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 014, train loss: 0.59083843, test loss: 0.59449011
         , train AUC: 0.71404228, test AUC: 0.73132053
         , train F-1: 0.41130803, test F-1: 0.39505546
iter: 015, train loss: 0.58357203, test loss: 0.59497458
         , train AUC: 0.72271499, test AUC: 0.73195177
         , train F-1: 0.41135929, test F-1: 0.40331085
iter: 016, train loss: 0.57721722, test loss: 0.58688211
         , train AUC: 0.73052197, test AUC: 0.73762638
         , train F-1: 0.42271446, test F-1: 0.47324724
iter: 017, train loss: 0.56897283, test loss: 0.57364869
         , train AUC: 0.73925455, test AUC: 0.74532936
         , train F-1: 0.49636801, test F-1: 0.59913788
iter: 018, train loss: 0.56062174, test loss: 0.56250459
         , train AUC: 0.75043366, test AUC: 0.75405399
         , train F-1: 0.61808532, test F-1: 0.66402417
iter: 019, train loss: 0.55679876, test loss: 0.55830514
         , train AUC: 0.75604087, test AUC: 0.76258540
         , train F-1: 0.67977500, test F-1: 0.68358114
iter: 020, train loss: 0.55130774, test loss: 0.55602372
         , train AUC: 0.75997097, test AUC: 0.77426146
         , train F-1: 0.69377032, test F-1: 0.68979436
iter: 021, train loss: 0.54723948, test loss: 0.55082309
         , train AUC: 0.76327413, test AUC: 0.77961201
         , train F-1: 0.69294033, test F-1: 0.69677902
iter: 022, train loss: 0.54254150, test loss: 0.54908252
         , train AUC: 0.76886903, test AUC: 0.78017287
         , train F-1: 0.69965814, test F-1: 0.70138970
iter: 023, train loss: 0.53714871, test loss: 0.53668976
         , train AUC: 0.77417729, test AUC: 0.78519861
         , train F-1: 0.70608133, test F-1: 0.70880393
iter: 024, train loss: 0.53290600, test loss: 0.53891534
         , train AUC: 0.77898358, test AUC: 0.78271105
         , train F-1: 0.70951672, test F-1: 0.70907812
iter: 025, train loss: 0.52819115, test loss: 0.53985912
         , train AUC: 0.78404661, test AUC: 0.78226118
         , train F-1: 0.71513062, test F-1: 0.70408560
iter: 026, train loss: 0.52481550, test loss: 0.54345375
         , train AUC: 0.78697270, test AUC: 0.78023492
         , train F-1: 0.71619382, test F-1: 0.69751354
iter: 027, train loss: 0.52205539, test loss: 0.54755014
         , train AUC: 0.78896212, test AUC: 0.77743312
         , train F-1: 0.71641052, test F-1: 0.69199678
iter: 028, train loss: 0.51899743, test loss: 0.54380167
         , train AUC: 0.79270994, test AUC: 0.77992630
         , train F-1: 0.71235021, test F-1: 0.68800550
iter: 029, train loss: 0.51524413, test loss: 0.54358846
         , train AUC: 0.79706004, test AUC: 0.77697078
         , train F-1: 0.71919639, test F-1: 0.68727587
iter: 030, train loss: 0.50935793, test loss: 0.53868049
         , train AUC: 0.80363820, test AUC: 0.78266652
         , train F-1: 0.72174433, test F-1: 0.69202385
iter: 031, train loss: 0.50542235, test loss: 0.53968376
         , train AUC: 0.80696390, test AUC: 0.78338854
         , train F-1: 0.72565912, test F-1: 0.68939372
iter: 032, train loss: 0.50047529, test loss: 0.53434157
         , train AUC: 0.81206840, test AUC: 0.78565341
         , train F-1: 0.72728629, test F-1: 0.69481847
iter: 033, train loss: 0.49748960, test loss: 0.53588539
         , train AUC: 0.81563769, test AUC: 0.78229221
         , train F-1: 0.73258543, test F-1: 0.69657715
iter: 034, train loss: 0.49221045, test loss: 0.54110169
         , train AUC: 0.82075857, test AUC: 0.77749554
         , train F-1: 0.73651408, test F-1: 0.68935600
iter: 035, train loss: 0.48639661, test loss: 0.53949571
         , train AUC: 0.82463135, test AUC: 0.78161082
         , train F-1: 0.73952038, test F-1: 0.68725147
iter: 036, train loss: 0.48197791, test loss: 0.53243119
         , train AUC: 0.82734394, test AUC: 0.78630452
         , train F-1: 0.74224160, test F-1: 0.69449806
iter: 037, train loss: 0.47984639, test loss: 0.52890795
         , train AUC: 0.82876827, test AUC: 0.79036233
         , train F-1: 0.74799685, test F-1: 0.70341886
iter: 038, train loss: 0.47582614, test loss: 0.53151608
         , train AUC: 0.83138292, test AUC: 0.78903480
         , train F-1: 0.75132783, test F-1: 0.69805846
iter: 039, train loss: 0.47433352, test loss: 0.52058148
         , train AUC: 0.83282565, test AUC: 0.79788879
         , train F-1: 0.74817025, test F-1: 0.70883386
iter: 040, train loss: 0.47216830, test loss: 0.51620108
         , train AUC: 0.83384736, test AUC: 0.80248136
         , train F-1: 0.75347377, test F-1: 0.71657469
iter: 041, train loss: 0.46818799, test loss: 0.51646930
         , train AUC: 0.83660781, test AUC: 0.80416953
         , train F-1: 0.75623393, test F-1: 0.71402703
iter: 042, train loss: 0.46482560, test loss: 0.52302080
         , train AUC: 0.83857523, test AUC: 0.79978824
         , train F-1: 0.76018563, test F-1: 0.71237230
iter: 043, train loss: 0.46144322, test loss: 0.53042173
         , train AUC: 0.84144005, test AUC: 0.79303249
         , train F-1: 0.76103821, test F-1: 0.70615923
iter: 044, train loss: 0.45925128, test loss: 0.52750921
         , train AUC: 0.84301082, test AUC: 0.79426167
         , train F-1: 0.76553908, test F-1: 0.70523441
iter: 045, train loss: 0.45770153, test loss: 0.52206779
         , train AUC: 0.84475486, test AUC: 0.79878484
         , train F-1: 0.76867689, test F-1: 0.70949578
iter: 046, train loss: 0.45582560, test loss: 0.51580507
         , train AUC: 0.84606995, test AUC: 0.80426017
         , train F-1: 0.76585184, test F-1: 0.71338623
iter: 047, train loss: 0.45167467, test loss: 0.51351106
         , train AUC: 0.84886115, test AUC: 0.80607605
         , train F-1: 0.76764692, test F-1: 0.71465118
iter: 048, train loss: 0.45019695, test loss: 0.51861382
         , train AUC: 0.84974936, test AUC: 0.80129589
         , train F-1: 0.76846123, test F-1: 0.71135386
iter: 049, train loss: 0.44799343, test loss: 0.51988590
         , train AUC: 0.85140505, test AUC: 0.80330679
         , train F-1: 0.77146873, test F-1: 0.71117227
iter: 050, train loss: 0.44544545, test loss: 0.51734477
         , train AUC: 0.85420939, test AUC: 0.80476006
         , train F-1: 0.77099767, test F-1: 0.71428543
iter: 051, train loss: 0.44583353, test loss: 0.51705676
         , train AUC: 0.85384415, test AUC: 0.80668913
         , train F-1: 0.77388991, test F-1: 0.71655870
iter: 052, train loss: 0.44369617, test loss: 0.51469827
         , train AUC: 0.85614946, test AUC: 0.81006992
         , train F-1: 0.77842584, test F-1: 0.71533767
iter: 053, train loss: 0.44153118, test loss: 0.51273221
         , train AUC: 0.85632966, test AUC: 0.81259360
         , train F-1: 0.77544111, test F-1: 0.71172301
iter: 054, train loss: 0.43696499, test loss: 0.51517022
         , train AUC: 0.85972310, test AUC: 0.80757416
         , train F-1: 0.77730334, test F-1: 0.71177940
iter: 055, train loss: 0.43684113, test loss: 0.51674533
         , train AUC: 0.85924267, test AUC: 0.80505260
         , train F-1: 0.78000273, test F-1: 0.71057092
iter: 056, train loss: 0.43404683, test loss: 0.50440150
         , train AUC: 0.86182411, test AUC: 0.81525045
         , train F-1: 0.78218569, test F-1: 0.71432931
iter: 057, train loss: 0.43183029, test loss: 0.49741405
         , train AUC: 0.86360996, test AUC: 0.81986266
         , train F-1: 0.77879300, test F-1: 0.72202051
iter: 058, train loss: 0.42874390, test loss: 0.49297848
         , train AUC: 0.86639685, test AUC: 0.82270805
         , train F-1: 0.78327466, test F-1: 0.73062004
iter: 059, train loss: 0.42723173, test loss: 0.49111515
         , train AUC: 0.86840262, test AUC: 0.82534807
         , train F-1: 0.78641235, test F-1: 0.72789858
iter: 060, train loss: 0.42305294, test loss: 0.48601016
         , train AUC: 0.87136127, test AUC: 0.83049586
         , train F-1: 0.78608645, test F-1: 0.72596563
iter: 061, train loss: 0.42113662, test loss: 0.48763663
         , train AUC: 0.87316011, test AUC: 0.82604670
         , train F-1: 0.78490263, test F-1: 0.72787771
iter: 062, train loss: 0.41887480, test loss: 0.48822057
         , train AUC: 0.87472546, test AUC: 0.82750249
         , train F-1: 0.78971870, test F-1: 0.72962994
iter: 063, train loss: 0.41644773, test loss: 0.49756169
         , train AUC: 0.87563095, test AUC: 0.82202259
         , train F-1: 0.78936880, test F-1: 0.72520743
iter: 064, train loss: 0.41681871, test loss: 0.49647269
         , train AUC: 0.87570217, test AUC: 0.82302691
         , train F-1: 0.78668208, test F-1: 0.72879559
iter: 065, train loss: 0.41603473, test loss: 0.49058083
         , train AUC: 0.87663686, test AUC: 0.82943236
         , train F-1: 0.78862878, test F-1: 0.73303107
iter: 066, train loss: 0.41130212, test loss: 0.50932604
         , train AUC: 0.87939191, test AUC: 0.81806201
         , train F-1: 0.79344858, test F-1: 0.71921774
iter: 067, train loss: 0.41180110, test loss: 0.50357670
         , train AUC: 0.87916690, test AUC: 0.82309504
         , train F-1: 0.79508342, test F-1: 0.72786759
iter: 068, train loss: 0.40823275, test loss: 0.47373644
         , train AUC: 0.88180260, test AUC: 0.84397585
         , train F-1: 0.79674852, test F-1: 0.74357240
iter: 069, train loss: 0.40749338, test loss: 0.47250924
         , train AUC: 0.88110887, test AUC: 0.84004557
         , train F-1: 0.79461561, test F-1: 0.74699845
iter: 070, train loss: 0.40956056, test loss: 0.48536450
         , train AUC: 0.87998218, test AUC: 0.83099895
         , train F-1: 0.79552656, test F-1: 0.73174898
iter: 071, train loss: 0.40326637, test loss: 0.49559146
         , train AUC: 0.88436511, test AUC: 0.82143111
         , train F-1: 0.79705068, test F-1: 0.72043318
iter: 072, train loss: 0.40657595, test loss: 0.48903096
         , train AUC: 0.88161782, test AUC: 0.83333583
         , train F-1: 0.79282084, test F-1: 0.72358101
iter: 073, train loss: 0.40813047, test loss: 0.47607175
         , train AUC: 0.88249844, test AUC: 0.83691764
         , train F-1: 0.78781135, test F-1: 0.74052244
iter: 074, train loss: 0.40354875, test loss: 0.47569165
         , train AUC: 0.88513805, test AUC: 0.83687222
         , train F-1: 0.80240893, test F-1: 0.74550197
iter: 075, train loss: 0.40274507, test loss: 0.47649118
         , train AUC: 0.88644453, test AUC: 0.83823885
         , train F-1: 0.80276007, test F-1: 0.73723233
iter: 076, train loss: 0.39820299, test loss: 0.47598267
