,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.8522574787032005,0.7962582561635806,0.8719495954988847,0.8279557175891573,0.8602746962057934,0.6330493377309531,0.6582653582403228,0.6349696477463975,0.6279801345927394,0.6430052651169447
ICU,0.8334518377517681,0.7865266600227239,0.8709990050732301,0.799846001098861,0.8531243647512166,0.6556036996637846,0.6579075860462602,0.6404782982338224,0.6549053808931897,0.659965845627106
ETHNICITY,0.8503715746931264,0.7912604846510001,0.8501109849134785,0.8295229099227758,0.8596373000444972,0.6353699854080828,0.657309127141499,0.6378662308628565,0.6252810637713218,0.6443108344795512
AGE,0.8453014457346619,0.7956029982343522,0.8683231919948303,0.8274184200463708,0.85688817824374,0.6314905829992365,0.6547650564304532,0.6335336873858698,0.6255411150295226,0.6423002403061182
GENDER,0.844292121633833,0.7962090493854763,0.8696172690433934,0.8229663984052977,0.8564488354452375,0.6326645663034038,0.656466167988972,0.6293075499660892,0.6256449178338805,0.642981851065012
HEIGHT,0.8455804041735108,0.7994488655864442,0.8713240849106614,0.8273485598714471,0.856299005347754,0.6388872997036706,0.6650539337662447,0.6342937610990294,0.6254284672549613,0.6559678201411085
WEIGHT,0.8337372746459685,0.8052153388503299,0.8603734347296454,0.8213441608515841,0.8524255230822926,0.6200770471500852,0.6589045100975002,0.6381434011726816,0.6265751849108767,0.6426418753772623
BMI,0.8483423428762905,0.8008508271240093,0.8728429381540544,0.8264136851357216,0.8581857385421934,0.6344795739799549,0.6563199595658504,0.6287106971617693,0.628499095331576,0.6415857463533527
DIAS_BP,0.8185803831345666,0.7534478659118996,0.8575712817439688,0.8078181070932215,0.8324337235103834,0.6073570665755275,0.6086712677765251,0.6039855877223897,0.6107661555816557,0.5952805004943897
HR,0.8489259490744661,0.7995901038386344,0.8679795453129175,0.8214030375255144,0.8599009700212858,0.6316811228392811,0.6589804763648238,0.6322376937311083,0.6243412742694336,0.6367539644420019
SYS_BP,0.8340207231033776,0.7694981241611569,0.8577533221846901,0.8043607308676991,0.822512491474374,0.6153422554369545,0.6281488131983397,0.6123820829219762,0.60855170082992,0.6110686657415731
MEAN_BP,0.8209372259485099,0.7694778988187784,0.8208248822179142,0.7984820035336222,0.8017087852237981,0.650152594765635,0.6619384566668772,0.6436092882843727,0.6397612162519096,0.6580814863812579
RESPRATE,0.8452051669081013,0.7931961516599765,0.8595537192163853,0.8260857126874507,0.8557918532192615,0.6268664066966014,0.6575838007643819,0.6325654371752119,0.6248583092101107,0.6395891503728665
Temprate,0.8296978294480561,0.7767898688053568,0.8627898455153173,0.7947264124846135,0.8412156747209687,0.62251497821869,0.6545777440149922,0.6277362585167092,0.613753738370044,0.6383381123067637
SPO2,0.8474495989002278,0.7927272690275149,0.8676632153677131,0.8188131024482224,0.8552873884043573,0.6314830396554572,0.6543207603325161,0.6331103086529232,0.6207536112521418,0.6391334593348308
PH,0.84070822089044,0.7916483117573738,0.86473781694884,0.82465645269189,0.8523624866190743,0.6364014520365886,0.6601012299989115,0.6369435071296397,0.6267524040126631,0.6490748709220463
HCO3,0.8480637372246143,0.7932528812788435,0.8634066062113137,0.8261353938721772,0.8549791716710327,0.6339574390994877,0.664471703326607,0.635613846260412,0.6326251749774119,0.6473579419383273
HEMOGLOBIN,0.8459520494240718,0.7926039746004231,0.8688284449179345,0.8247988550594221,0.8532524160680249,0.6301223681075646,0.6619896539728911,0.6354607186652468,0.6300760576095288,0.6423300026413121
WBC,0.8500629821317787,0.7892067337070994,0.8697234948691486,0.8238426518973487,0.8601560834597168,0.6304660355427745,0.6537651713693948,0.6327977051793314,0.6223440008342589,0.6363470805889442
RBC,0.8498731184897939,0.7947572952748297,0.8684196008683307,0.8282686196523441,0.8557082414961775,0.6339409975025518,0.661828252296305,0.6407519366450465,0.6280105210996688,0.6341738896784069
HEMATOCRIT,0.8472131994230199,0.8003767802463522,0.8724378288145476,0.822031779099828,0.8579045680539086,0.6303161886551458,0.6539311020969887,0.6335508597204471,0.6254722277831019,0.6307946162904255
PLT,0.8462491603665292,0.7837452900542249,0.8592865273854553,0.8254003933115077,0.8431740009169839,0.6313873510836612,0.654013721121591,0.6356472470601131,0.6273453519377108,0.6557980378171953
RDW,0.8479139309625009,0.7929952856453468,0.8637543077213318,0.8266073012695139,0.8594022672683392,0.6300401068399326,0.6591184107065244,0.6334159929544713,0.62700553609882,0.6449595087616204
ALT,0.850960216126402,0.7973140745321132,0.8720600362117491,0.8270655431481728,0.8594758386602868,0.6329366899563917,0.6578964042379738,0.6378921416017312,0.6261847426547547,0.6431217112048722
AST,0.8510448209047055,0.795343676047238,0.8699524859510877,0.8270981105057698,0.8583567456599474,0.6316545346457179,0.657795151403511,0.6329261703790929,0.6262821971758512,0.6418553733193986
ALB,0.8088929756610206,0.7523717605383592,0.8363496452665644,0.7840186484521054,0.8502036340723006,0.6579314796447702,0.6730858974485838,0.6553003522003196,0.6404388155656252,0.6624999828733364
TOTALBILIRUBIN,0.8447668769534789,0.7908709155753513,0.8589098018426846,0.8332478493411049,0.856253469396032,0.6323956167920466,0.6522052215771602,0.628944373358219,0.6182786942022819,0.6396170401928538
CK,0.8509674001560987,0.7988717496240738,0.8725995951147432,0.8280516316501587,0.8609009556779557,0.631763384106913,0.6621320107996934,0.6429207050704819,0.6278946991834768,0.6472731839837533
CR,0.835265709035508,0.7811671138646079,0.8542159648399452,0.8170543374228569,0.8455100100782502,0.6293807683554065,0.657075039905126,0.6325699662262196,0.6205834711712583,0.6385525838045703
