Arguments: Namespace(gap=2, hidden_size=32, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104/LSTM_32_1')
iter: 000, train loss: 0.74514228, test loss: 0.63936013
         , train AUC: 0.42661864, test AUC: 0.47326213
         , train F-1: 0.43398277, test F-1: 0.44586862
iter: 001, train loss: 0.62547356, test loss: 0.60607028
         , train AUC: 0.54002784, test AUC: 0.62626587
         , train F-1: 0.44821060, test F-1: 0.42499642
iter: 002, train loss: 0.59829134, test loss: 0.59294623
         , train AUC: 0.66161670, test AUC: 0.67851253
         , train F-1: 0.41610141, test F-1: 0.42382582
iter: 003, train loss: 0.58750802, test loss: 0.58606029
         , train AUC: 0.69758096, test AUC: 0.69148225
         , train F-1: 0.41615574, test F-1: 0.43021804
iter: 004, train loss: 0.57881463, test loss: 0.57720083
         , train AUC: 0.71849953, test AUC: 0.70388000
         , train F-1: 0.42459915, test F-1: 0.45025598
iter: 005, train loss: 0.56749612, test loss: 0.57022756
         , train AUC: 0.73434274, test AUC: 0.71318456
         , train F-1: 0.44396874, test F-1: 0.47954248
iter: 006, train loss: 0.55745906, test loss: 0.56250322
         , train AUC: 0.74167990, test AUC: 0.72045811
         , train F-1: 0.48944708, test F-1: 0.52046356
iter: 007, train loss: 0.55023074, test loss: 0.55341077
         , train AUC: 0.74259775, test AUC: 0.73213449
         , train F-1: 0.53912115, test F-1: 0.54230326
iter: 008, train loss: 0.53806597, test loss: 0.54963791
         , train AUC: 0.75807855, test AUC: 0.73361253
         , train F-1: 0.56891587, test F-1: 0.55959674
iter: 009, train loss: 0.52987760, test loss: 0.55023277
         , train AUC: 0.76592396, test AUC: 0.72845095
         , train F-1: 0.58792761, test F-1: 0.56839634
iter: 010, train loss: 0.52288991, test loss: 0.55289084
         , train AUC: 0.77180158, test AUC: 0.72178243
         , train F-1: 0.61344214, test F-1: 0.58714174
iter: 011, train loss: 0.51705575, test loss: 0.55172902
         , train AUC: 0.77893472, test AUC: 0.72251755
         , train F-1: 0.64810013, test F-1: 0.59631628
iter: 012, train loss: 0.50920367, test loss: 0.54779392
         , train AUC: 0.78604423, test AUC: 0.72843266
         , train F-1: 0.65996758, test F-1: 0.60473776
iter: 013, train loss: 0.50329578, test loss: 0.54521441
         , train AUC: 0.78976786, test AUC: 0.73282773
         , train F-1: 0.66636140, test F-1: 0.60650975
iter: 014, train loss: 0.49519429, test loss: 0.54399866
         , train AUC: 0.79806818, test AUC: 0.73494872
         , train F-1: 0.67618601, test F-1: 0.61531462
iter: 015, train loss: 0.48779741, test loss: 0.54237133
         , train AUC: 0.80579238, test AUC: 0.73865258
         , train F-1: 0.68839622, test F-1: 0.62418511
iter: 016, train loss: 0.48275954, test loss: 0.53713483
         , train AUC: 0.81051058, test AUC: 0.74576740
         , train F-1: 0.69826450, test F-1: 0.63958607
iter: 017, train loss: 0.47821748, test loss: 0.53545880
         , train AUC: 0.81399025, test AUC: 0.74953155
         , train F-1: 0.70908740, test F-1: 0.64838384
iter: 018, train loss: 0.47160053, test loss: 0.53591835
         , train AUC: 0.81960127, test AUC: 0.75063623
         , train F-1: 0.71687971, test F-1: 0.65197251
iter: 019, train loss: 0.46607420, test loss: 0.54031062
         , train AUC: 0.82398478, test AUC: 0.74916942
         , train F-1: 0.72244669, test F-1: 0.64817089
iter: 020, train loss: 0.46302381, test loss: 0.54083651
         , train AUC: 0.82577333, test AUC: 0.75336598
         , train F-1: 0.72601023, test F-1: 0.65137307
iter: 021, train loss: 0.45621443, test loss: 0.54668027
         , train AUC: 0.83085748, test AUC: 0.75282523
         , train F-1: 0.73426628, test F-1: 0.66675098
iter: 022, train loss: 0.45058435, test loss: 0.54591721
         , train AUC: 0.83584915, test AUC: 0.75499896
         , train F-1: 0.74423835, test F-1: 0.66618162
iter: 023, train loss: 0.44713739, test loss: 0.54206812
         , train AUC: 0.83928343, test AUC: 0.75568056
         , train F-1: 0.74828214, test F-1: 0.66377582
iter: 024, train loss: 0.44555801, test loss: 0.54090738
         , train AUC: 0.83988709, test AUC: 0.75600250
         , train F-1: 0.74876691, test F-1: 0.66072281
iter: 025, train loss: 0.44463354, test loss: 0.53735673
         , train AUC: 0.83986809, test AUC: 0.76016375
         , train F-1: 0.74582674, test F-1: 0.66183287
iter: 026, train loss: 0.43917421, test loss: 0.54034615
         , train AUC: 0.84438608, test AUC: 0.76147818
         , train F-1: 0.74921937, test F-1: 0.66411831
iter: 027, train loss: 0.43873349, test loss: 0.53911984
         , train AUC: 0.84633190, test AUC: 0.76536664
         , train F-1: 0.75229295, test F-1: 0.67024319
iter: 028, train loss: 0.43344364, test loss: 0.53717703
         , train AUC: 0.84971016, test AUC: 0.76812594
         , train F-1: 0.75585786, test F-1: 0.67631224
iter: 029, train loss: 0.43076882, test loss: 0.53517395
         , train AUC: 0.85069068, test AUC: 0.77186910
         , train F-1: 0.75625920, test F-1: 0.67961111
iter: 030, train loss: 0.42762777, test loss: 0.53055322
         , train AUC: 0.85328826, test AUC: 0.77812110
         , train F-1: 0.75900736, test F-1: 0.68930547
iter: 031, train loss: 0.42547241, test loss: 0.52221745
         , train AUC: 0.85599940, test AUC: 0.78359590
         , train F-1: 0.76208519, test F-1: 0.69021836
iter: 032, train loss: 0.42168063, test loss: 0.51275611
         , train AUC: 0.85856602, test AUC: 0.78719520
         , train F-1: 0.76439817, test F-1: 0.69129691
iter: 033, train loss: 0.42037725, test loss: 0.50964344
         , train AUC: 0.85852672, test AUC: 0.78700824
         , train F-1: 0.76211886, test F-1: 0.68552695
iter: 034, train loss: 0.41987029, test loss: 0.51357698
         , train AUC: 0.85868659, test AUC: 0.78610591
         , train F-1: 0.76298101, test F-1: 0.68906954
iter: 035, train loss: 0.41580281, test loss: 0.51404369
         , train AUC: 0.86255390, test AUC: 0.78863868
         , train F-1: 0.77005497, test F-1: 0.69276268
iter: 036, train loss: 0.41229334, test loss: 0.51191986
         , train AUC: 0.86578167, test AUC: 0.78875079
         , train F-1: 0.77462278, test F-1: 0.69201218
