Arguments: Namespace(dropout=0.2, gap=2, hidden_size=8, l1=5e-05, lr=0.01, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.01_wd=0_l1=5e-05', weight_decay=0)
iter: 000, train loss: 0.71916580, test loss: 0.67875582
         , train AUC: 0.46948290, test AUC: 0.49220132
         , train F-1: 0.40953768, test F-1: 0.55116245
iter: 001, train loss: 0.69138044, test loss: 0.65389431
         , train AUC: 0.51350540, test AUC: 0.55725755
         , train F-1: 0.53593678, test F-1: 0.55530075
iter: 002, train loss: 0.66593868, test loss: 0.63116109
         , train AUC: 0.57311839, test AUC: 0.60219849
         , train F-1: 0.53487951, test F-1: 0.52353713
iter: 003, train loss: 0.63987279, test loss: 0.60884142
         , train AUC: 0.61813912, test AUC: 0.63495669
         , train F-1: 0.52437143, test F-1: 0.51792051
iter: 004, train loss: 0.61629075, test loss: 0.59019727
         , train AUC: 0.65095554, test AUC: 0.66315129
         , train F-1: 0.52748662, test F-1: 0.51472550
iter: 005, train loss: 0.59832311, test loss: 0.57894444
         , train AUC: 0.67281799, test AUC: 0.68196335
         , train F-1: 0.52849130, test F-1: 0.51011815
iter: 006, train loss: 0.58807898, test loss: 0.57187223
         , train AUC: 0.68473051, test AUC: 0.69525923
         , train F-1: 0.52751809, test F-1: 0.50808176
iter: 007, train loss: 0.58187973, test loss: 0.56978536
         , train AUC: 0.69380596, test AUC: 0.69941049
         , train F-1: 0.53152419, test F-1: 0.50382798
iter: 008, train loss: 0.57704544, test loss: 0.56693715
         , train AUC: 0.70170033, test AUC: 0.70607666
         , train F-1: 0.53394481, test F-1: 0.50931460
iter: 009, train loss: 0.57255954, test loss: 0.56405383
         , train AUC: 0.70912816, test AUC: 0.71037306
         , train F-1: 0.54842864, test F-1: 0.52976220
iter: 010, train loss: 0.56809747, test loss: 0.55899000
         , train AUC: 0.71607169, test AUC: 0.71789206
         , train F-1: 0.56649133, test F-1: 0.54508512
iter: 011, train loss: 0.56277233, test loss: 0.55584896
         , train AUC: 0.72368703, test AUC: 0.72333732
         , train F-1: 0.58462403, test F-1: 0.55650338
iter: 012, train loss: 0.55564034, test loss: 0.55508214
         , train AUC: 0.73499148, test AUC: 0.72573689
         , train F-1: 0.60403306, test F-1: 0.57194564
iter: 013, train loss: 0.55056292, test loss: 0.55732423
         , train AUC: 0.74455642, test AUC: 0.71899346
         , train F-1: 0.62118589, test F-1: 0.58078397
iter: 014, train loss: 0.54775411, test loss: 0.56006855
         , train AUC: 0.75231055, test AUC: 0.71189549
         , train F-1: 0.63168177, test F-1: 0.57731761
iter: 015, train loss: 0.54486233, test loss: 0.55910993
         , train AUC: 0.75567685, test AUC: 0.71487192
         , train F-1: 0.63444052, test F-1: 0.58126243
iter: 016, train loss: 0.53976160, test loss: 0.55632246
         , train AUC: 0.75920873, test AUC: 0.71693871
         , train F-1: 0.63370949, test F-1: 0.57485705
iter: 017, train loss: 0.53476965, test loss: 0.55442256
         , train AUC: 0.76292669, test AUC: 0.71969438
         , train F-1: 0.62336360, test F-1: 0.56540494
iter: 018, train loss: 0.53204322, test loss: 0.55351692
         , train AUC: 0.76593282, test AUC: 0.72170334
         , train F-1: 0.61439686, test F-1: 0.56451834
iter: 019, train loss: 0.53001672, test loss: 0.55203384
         , train AUC: 0.76904545, test AUC: 0.72419798
         , train F-1: 0.61495996, test F-1: 0.57819644
