Arguments: Namespace(dropout=0.2, gap=6, hidden_size=8, l1=5e-05, lr=0.01, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.01_wd=0_l1=5e-05', weight_decay=0)
iter: 000, train loss: 0.79882228, test loss: 0.73450774
         , train AUC: 0.62168667, test AUC: 0.58507710
         , train F-1: 0.22998604, test F-1: 0.30005572
iter: 001, train loss: 0.76966548, test loss: 0.71073544
         , train AUC: 0.63447825, test AUC: 0.59166795
         , train F-1: 0.24964871, test F-1: 0.39800342
iter: 002, train loss: 0.73463374, test loss: 0.68135685
         , train AUC: 0.64119967, test AUC: 0.61697611
         , train F-1: 0.36867357, test F-1: 0.59456533
iter: 003, train loss: 0.69558769, test loss: 0.65891540
         , train AUC: 0.64808088, test AUC: 0.63963882
         , train F-1: 0.59647894, test F-1: 0.58981719
iter: 004, train loss: 0.66099346, test loss: 0.65315568
         , train AUC: 0.65525790, test AUC: 0.62374368
         , train F-1: 0.62084434, test F-1: 0.56325667
iter: 005, train loss: 0.63549197, test loss: 0.65270495
         , train AUC: 0.65250572, test AUC: 0.60921237
         , train F-1: 0.61081904, test F-1: 0.51940653
iter: 006, train loss: 0.61856788, test loss: 0.65479636
         , train AUC: 0.64510707, test AUC: 0.60802632
         , train F-1: 0.57802281, test F-1: 0.50431381
iter: 007, train loss: 0.60565549, test loss: 0.65840232
         , train AUC: 0.64231976, test AUC: 0.61228081
         , train F-1: 0.57050565, test F-1: 0.48740692
iter: 008, train loss: 0.59742266, test loss: 0.66193396
         , train AUC: 0.64147000, test AUC: 0.62137402
         , train F-1: 0.55646798, test F-1: 0.47699967
iter: 009, train loss: 0.59069002, test loss: 0.66630387
         , train AUC: 0.64645907, test AUC: 0.62724888
         , train F-1: 0.55254984, test F-1: 0.46724515
iter: 010, train loss: 0.58570343, test loss: 0.67018181
         , train AUC: 0.65277559, test AUC: 0.63262268
         , train F-1: 0.54400075, test F-1: 0.46259008
iter: 011, train loss: 0.58079195, test loss: 0.67097026
         , train AUC: 0.66292083, test AUC: 0.63731709
         , train F-1: 0.54055427, test F-1: 0.46447628
iter: 012, train loss: 0.57584405, test loss: 0.66756165
         , train AUC: 0.67465100, test AUC: 0.64330909
         , train F-1: 0.54106236, test F-1: 0.46976909
iter: 013, train loss: 0.56951118, test loss: 0.66059875
         , train AUC: 0.68689598, test AUC: 0.65221275
