Arguments: Namespace(gap=3, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_32_3', run_fold=1, verbose=0)
iter: 000, train loss: 0.10908905, test loss: 0.08389203
         , train AUC: 0.98941314, test AUC: 0.99304141
         , train F-1: 0.94625534, test F-1: 0.95892070
iter: 001, train loss: 0.10255568, test loss: 0.09108419
         , train AUC: 0.98988792, test AUC: 0.99224032
         , train F-1: 0.94391658, test F-1: 0.95165025
iter: 002, train loss: 0.09667882, test loss: 0.10812752
         , train AUC: 0.99048352, test AUC: 0.99192319
         , train F-1: 0.94969325, test F-1: 0.94441619
iter: 003, train loss: 0.09598553, test loss: 0.09574160
         , train AUC: 0.99069653, test AUC: 0.99262999
         , train F-1: 0.94875140, test F-1: 0.95132220
iter: 004, train loss: 0.09321551, test loss: 0.09676518
         , train AUC: 0.99079244, test AUC: 0.99171440
         , train F-1: 0.95199219, test F-1: 0.95104015
iter: 005, train loss: 0.09416400, test loss: 0.09135740
         , train AUC: 0.99107651, test AUC: 0.99240010
         , train F-1: 0.94993571, test F-1: 0.95581033
iter: 006, train loss: 0.08969361, test loss: 0.09647363
         , train AUC: 0.99124416, test AUC: 0.99308515
         , train F-1: 0.95359185, test F-1: 0.95449895
iter: 007, train loss: 0.09011277, test loss: 0.08910792
         , train AUC: 0.99144097, test AUC: 0.99318802
         , train F-1: 0.95397258, test F-1: 0.95790956
iter: 008, train loss: 0.08444303, test loss: 0.10442368
         , train AUC: 0.99191115, test AUC: 0.99139242
         , train F-1: 0.95810617, test F-1: 0.94497400
iter: 009, train loss: 0.08275452, test loss: 0.10904577
         , train AUC: 0.99226751, test AUC: 0.99108679
         , train F-1: 0.95795211, test F-1: 0.94268589
iter: 010, train loss: 0.08294607, test loss: 0.08840016
         , train AUC: 0.99226257, test AUC: 0.99308686
         , train F-1: 0.95780750, test F-1: 0.95733781
iter: 011, train loss: 0.08015175, test loss: 0.09705629
         , train AUC: 0.99239886, test AUC: 0.99284367
         , train F-1: 0.96044646, test F-1: 0.95082688
iter: 012, train loss: 0.07751842, test loss: 0.08874089
         , train AUC: 0.99305894, test AUC: 0.99200483
         , train F-1: 0.96124878, test F-1: 0.95928222
iter: 013, train loss: 0.07901774, test loss: 0.14671879
         , train AUC: 0.99273761, test AUC: 0.99011435
         , train F-1: 0.96154586, test F-1: 0.92620183
iter: 014, train loss: 0.08470625, test loss: 0.13156761
         , train AUC: 0.99295645, test AUC: 0.98940472
         , train F-1: 0.95579117, test F-1: 0.93225725
iter: 015, train loss: 0.08051318, test loss: 0.11655320
         , train AUC: 0.99297080, test AUC: 0.98966109
         , train F-1: 0.95798470, test F-1: 0.93877398
iter: 016, train loss: 0.07962310, test loss: 0.10596426
         , train AUC: 0.99306884, test AUC: 0.99140674
         , train F-1: 0.96044171, test F-1: 0.94568931
iter: 017, train loss: 0.07962304, test loss: 0.10234464
         , train AUC: 0.99304079, test AUC: 0.99123815
         , train F-1: 0.96038470, test F-1: 0.94572510
iter: 018, train loss: 0.07670660, test loss: 0.10014909
         , train AUC: 0.99352105, test AUC: 0.99031356
         , train F-1: 0.96061455, test F-1: 0.94841337
iter: 019, train loss: 0.07516766, test loss: 0.10637696
         , train AUC: 0.99381378, test AUC: 0.98990654
         , train F-1: 0.96061439, test F-1: 0.94259194
iter: 020, train loss: 0.07344425, test loss: 0.11207308
