,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7422459727441413,0.752376575341833,0.7556125226202448,0.7800623183292754,0.7260945143001518,0.6465478416154761,0.6309622001225432,0.6404481731106607,0.6588869381470833,0.6140306777060324
ICU,0.7315850429033179,0.7649630664765712,0.7473242210925463,0.7935507596389788,0.7121213731056594,0.650271598246689,0.6559912648662236,0.6499348007101224,0.6741105795666997,0.6060182348536027
ETHNICITY,0.7501968508479961,0.7585314398073553,0.7585041905939321,0.7829129600676449,0.7246543533487162,0.6428365225998021,0.6199182521353421,0.6373567710378993,0.6626728828559907,0.61779141987819
AGE,0.7388224926170017,0.7499826016061956,0.755447640311418,0.7816748851688617,0.7175522741107863,0.6412762564610139,0.6306542054851194,0.6360904253926358,0.6554597204547716,0.6102669897828261
GENDER,0.7412818651530524,0.7550037186650969,0.7542501677160176,0.7795431250988731,0.7218191333742517,0.639840693783287,0.6371790440579619,0.6390204657690636,0.6554963786900441,0.6066482982723498
HEIGHT,0.7433836658580355,0.7548449412343441,0.7554554824356188,0.7768542189807144,0.7292468246832966,0.6459298885065958,0.6366494634805423,0.6397585400595958,0.6567041366200059,0.6106620477290223
WEIGHT,0.7383090805312702,0.7721082016999423,0.7477600850376225,0.777012152735832,0.7221488761748673,0.6394053772394255,0.629190821825266,0.6349896964174431,0.665347952113871,0.6071386021691202
BMI,0.7419768153861517,0.751836296528212,0.7566883104901262,0.7840755407881532,0.707776875642838,0.64673604237692,0.6343439223264363,0.6414932601216006,0.6379266102129844,0.6005031342791158
DIAS_BP,0.7215024403953908,0.6999899126083062,0.7578564574950278,0.7371874183874523,0.7200111857119172,0.6004324362539473,0.5964576361722518,0.6316803087670788,0.600820948086702,0.6048693919446146
HR,0.7425577156269946,0.7574299343442785,0.7562584105134549,0.7840201421825128,0.7251884317369954,0.6440014034867219,0.6314613412724597,0.6367813676663892,0.6564566935319163,0.6137685058626992
SYS_BP,0.7120370863005719,0.7264271561634765,0.7637398958513186,0.7369049612068219,0.7257534960174347,0.6192921163846601,0.6058572004629412,0.6239149816970668,0.6192767330180725,0.6137050085623164
MEAN_BP,0.7280348509581478,0.7375129639481335,0.7411697681499045,0.7210800186939846,0.7265454468497409,0.647250239587752,0.6255240163809943,0.6478056773132655,0.6663956575701875,0.6148554879996648
RESPRATE,0.737679965554844,0.7478689159476101,0.753492348327387,0.7768780341269894,0.7263776047935717,0.6483604604274351,0.6287348850240635,0.6436760616486779,0.6616860562546805,0.6205961021822124
Temprate,0.7324343052396942,0.7384667315465074,0.7108162003787943,0.7604729697925195,0.7024811936884534,0.6466479971511314,0.626988709263536,0.6339881410608893,0.6630525574355993,0.6135776866558786
SPO2,0.73442517462872,0.7526679595497479,0.7530998137660253,0.774412549301632,0.7216415662147699,0.6379092630123643,0.6320046686881065,0.6366275340005132,0.6539348033285677,0.6111559519881856
PH,0.7420145669627518,0.7531501368727068,0.7556125226202448,0.7798489859685174,0.7222362394775358,0.6444727236545118,0.6295803155750368,0.6404756667871152,0.6584781333626599,0.6114816211319016
HCO3,0.7403466365044928,0.7491930887979892,0.7539595148690629,0.7760428910948995,0.7216317543769795,0.6444007164066551,0.6335907919749886,0.6447096929610951,0.6604269113342027,0.6104411164003708
HEMOGLOBIN,0.740925088584441,0.759299608826034,0.7535787434940024,0.7787108787259018,0.72345648516075,0.6495168313668809,0.634912452278833,0.641966544123423,0.6600708027629836,0.6103583080653354
WBC,0.7424861887860759,0.7513012688147531,0.7587260765786723,0.7777311166956651,0.722058672318054,0.6436963546003467,0.6330474645593418,0.6353507145737434,0.6572919776070552,0.609353806957733
RBC,0.7426324235177384,0.7502049578870251,0.7554083637902107,0.7778203370881716,0.724211855727084,0.6479329992197033,0.6319048404581232,0.6403444172126125,0.6586876089927889,0.6123532361366409
HEMATOCRIT,0.7437821703155283,0.749409882872184,0.7558873594183912,0.7805748130354664,0.7260000929793601,0.6434623310448121,0.6189481181233079,0.6401732363461166,0.6602622765811482,0.6133979958419087
PLT,0.7385324089410453,0.7504380426274317,0.7515823956832731,0.7805123044483533,0.7244584526890094,0.6453489209386603,0.6396884966457714,0.6346139495058993,0.6560924023188952,0.6092497237540128
RDW,0.750940873452661,0.7488909761304973,0.755198306891975,0.7804335844451512,0.7269004944342269,0.6426918534927443,0.625852631275759,0.6401372327221881,0.6580009216927726,0.6072813074421455
ALT,0.7422459727441413,0.7522811787843109,0.756054218733319,0.7816681866446503,0.7263030673517938,0.6465203479390216,0.6310152236414197,0.6403931857577518,0.6611862604934198,0.6143416180945049
AST,0.7422154409031736,0.7524189518144153,0.7556125226202448,0.7804130774152558,0.7264129816186657,0.6457799825087849,0.6295325289469136,0.6404481731106607,0.6572540101490942,0.6140624263562238
ALB,0.7356454658843945,0.7162987266977716,0.7290223507129743,0.7745152490340135,0.6589823461077751,0.6551592538478055,0.6387278544982273,0.6508201625530889,0.6810920095520887,0.5997961540274308
TOTALBILIRUBIN,0.7332216462581529,0.7608464773461223,0.7570986381063972,0.7741550593476079,0.7250122414873471,0.6369836425717323,0.6252873743800831,0.6406357192607606,0.6522740543484522,0.6123051222028457
CK,0.7427481264084332,0.752847939357995,0.7566686722295225,0.780010721588728,0.7262762989236121,0.6469517368148183,0.6330412457515724,0.6428123019800684,0.6584555492712867,0.61354004650359
CR,0.7318742065697661,0.7600894044583066,0.7354630411889451,0.7671131658226087,0.7244006983686676,0.641173482479982,0.6260856729142774,0.6360632590218536,0.6566776248605677,0.609117819568166
UN,0.7413404806740931,0.75147046359861,0.7606302300048897,0.7839101678857542,0.7256280888044828,0.6399516504061209,0.6380722612370584,0.6426568317858321,0.6559899556435353,0.6137154823438229
CL_ION,0.7422459727441413,0.751147714201756,0.7555889632975408,0.7805299148191303,0.7262509074052639,0.6465753352919305,0.6275742591108806,0.640530654140024,0.6591514011301209,0.6112276319303702
GLU,0.7442666410852046,0.754246362953215,0.7555850422354403,0.7797287581568111,0.7246050339563312,0.6452513838483815,0.6331996616968574,0.6401287227747141,0.6595235476792719,0.6145596036721078
K_ION,0.7423383635295008,0.7532717040838193,0.7590891866992302,0.7785218552601322,0.7260832388180503,0.6458159861327133,0.629084120176169,0.6391919739412316,0.6554394275031028,0.6116596754175111
NA_ION,0.7401690746694063,0.7555495314029459,0.7550883524026555,0.7811488288313435,0.7263227777618524,0.642073900383864,0.6274276261697904,0.6366108414112374,0.6571918220713997,0.6092140474357565
APTT,0.742766604565505,0.7525777858099812,0.7566549320371203,0.7813724147070493,0.7252419685933589,0.6478570643037815,0.6309029577958974,0.6395641204903825,0.6582797861253816,0.6125902054432243
INR,0.7421366943266225,0.7514921184946104,0.7525853967785345,0.7797184223504111,0.7244796267433793,0.6444030075463596,0.6302634025126601,0.6399025545553094,0.6614605426466198,0.6127594224756877
LAC,0.7150709346042896,0.7347534118245537,0.7387023986356023,0.7577597547793723,0.7222627477022845,0.6290592449450911,0.6205640262263489,0.6174281105821852,0.6429523888077171,0.5889106219855148
ANION_GAP,0.7402566315065022,0.7528320163630692,0.7562132359240461,0.7806193820859935,0.725616813322381,0.6425252549056575,0.6390767623446607,0.6417410305153625,0.6592725042287892,0.6143268893392615
P_ION,0.7391478173351372,0.7463908490953541,0.752870019756881,0.7830917300184669,0.7193418882728958,0.6333348389394249,0.6222948186202888,0.633901077752117,0.6514855749844203,0.6024862793462266
INPUT,0.7420491374895267,0.7518998188134758,0.7555516637824344,0.7798697398727694,0.7262044285670237,0.6435961990646913,0.6294585578650244,0.639866550931381,0.6568638617879792,0.6140856650589412
OUTPUT,0.740488832550348,0.7541669176730255,0.7535002234016894,0.7783912916420259,0.7249192838108667,0.6425458751629982,0.6353660979403308,0.6391389504223552,0.6564036700130398,0.6124697569559001
INPUT_MINUS_OUTPUT,0.7427907119332967,0.7525778423747944,0.7556537431974515,0.7804473929508352,0.7260339194256651,0.6474155289521506,0.6309095039093389,0.6401817462935906,0.660004359711552,0.6138572056998319
HOURS,0.750608516119471,0.6511951909349984,0.7391938164521176,0.7384715271246123,0.7242418116473215,0.6378231816206081,0.5652313658334773,0.6215387425177923,0.6119146465360586,0.6105690929181526
