Arguments: Namespace(dropout=0.2, gap=2, hidden_size=8, l1=0.0, l2=1e-05, lr=0.005, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.005_l2=1e-05_l1=0.0')
iter: 000, train loss: 0.72756481, test loss: 0.70742208
         , train AUC: 0.58496351, test AUC: 0.58125816
         , train F-1: 0.44911959, test F-1: 0.50639145
iter: 001, train loss: 0.70509243, test loss: 0.69127834
         , train AUC: 0.59584190, test AUC: 0.58998936
         , train F-1: 0.51691239, test F-1: 0.53562936
iter: 002, train loss: 0.68707490, test loss: 0.67624271
         , train AUC: 0.60434016, test AUC: 0.60055749
         , train F-1: 0.55357524, test F-1: 0.54339990
iter: 003, train loss: 0.67149454, test loss: 0.66015279
         , train AUC: 0.61098600, test AUC: 0.61926970
         , train F-1: 0.56473215, test F-1: 0.54728693
iter: 004, train loss: 0.65758675, test loss: 0.64402658
         , train AUC: 0.61700604, test AUC: 0.64461204
         , train F-1: 0.56736300, test F-1: 0.55474952
iter: 005, train loss: 0.64540201, test loss: 0.63298076
         , train AUC: 0.62104206, test AUC: 0.65290012
         , train F-1: 0.55780017, test F-1: 0.55107442
iter: 006, train loss: 0.63466626, test loss: 0.62383980
         , train AUC: 0.62445054, test AUC: 0.65713118
         , train F-1: 0.54958623, test F-1: 0.53886118
iter: 007, train loss: 0.62530768, test loss: 0.61787015
         , train AUC: 0.62681624, test AUC: 0.65550733
         , train F-1: 0.54224580, test F-1: 0.52577338
iter: 008, train loss: 0.61719829, test loss: 0.61141270
         , train AUC: 0.62973053, test AUC: 0.65984382
         , train F-1: 0.53439167, test F-1: 0.51819297
iter: 009, train loss: 0.60983640, test loss: 0.60477436
         , train AUC: 0.63563586, test AUC: 0.66601666
         , train F-1: 0.52820121, test F-1: 0.51059410
iter: 010, train loss: 0.60331249, test loss: 0.59818417
         , train AUC: 0.64160205, test AUC: 0.67300114
         , train F-1: 0.52245817, test F-1: 0.50856588
iter: 011, train loss: 0.59842479, test loss: 0.59296197
         , train AUC: 0.64292458, test AUC: 0.67899566
         , train F-1: 0.51957429, test F-1: 0.51663152
iter: 012, train loss: 0.59444928, test loss: 0.58839434
         , train AUC: 0.64188546, test AUC: 0.68526539
         , train F-1: 0.52611166, test F-1: 0.51410162
iter: 013, train loss: 0.59060633, test loss: 0.58430773
         , train AUC: 0.64427688, test AUC: 0.68939633
         , train F-1: 0.52279905, test F-1: 0.50587517
iter: 014, train loss: 0.58747166, test loss: 0.58054858
         , train AUC: 0.64699137, test AUC: 0.69582559
         , train F-1: 0.51933626, test F-1: 0.50833956
iter: 015, train loss: 0.58443016, test loss: 0.57713729
         , train AUC: 0.65072258, test AUC: 0.70183507
         , train F-1: 0.52233602, test F-1: 0.51323326
iter: 016, train loss: 0.58080375, test loss: 0.57329333
         , train AUC: 0.65784818, test AUC: 0.70987197
         , train F-1: 0.52849525, test F-1: 0.51205307
iter: 017, train loss: 0.57668000, test loss: 0.56973112
         , train AUC: 0.66811757, test AUC: 0.71708901
         , train F-1: 0.53159740, test F-1: 0.51971858
iter: 018, train loss: 0.57284325, test loss: 0.56633735
         , train AUC: 0.67792090, test AUC: 0.72426697
         , train F-1: 0.53769152, test F-1: 0.52819122
iter: 019, train loss: 0.56935287, test loss: 0.56347102
         , train AUC: 0.68724645, test AUC: 0.73093429
         , train F-1: 0.54407343, test F-1: 0.53980688
iter: 020, train loss: 0.56659198, test loss: 0.56210482
         , train AUC: 0.69460601, test AUC: 0.73425532
         , train F-1: 0.55266972, test F-1: 0.54244594
iter: 021, train loss: 0.56394744, test loss: 0.56124645
         , train AUC: 0.70141182, test AUC: 0.73670907
         , train F-1: 0.55370200, test F-1: 0.54929493
iter: 022, train loss: 0.56094772, test loss: 0.56090409
         , train AUC: 0.70876133, test AUC: 0.73695352
         , train F-1: 0.56207181, test F-1: 0.55522052
iter: 023, train loss: 0.55776787, test loss: 0.55975491
         , train AUC: 0.71538869, test AUC: 0.73732711
         , train F-1: 0.56906689, test F-1: 0.56210065
iter: 024, train loss: 0.55496186, test loss: 0.55721462
         , train AUC: 0.72056100, test AUC: 0.74005581
         , train F-1: 0.57688420, test F-1: 0.56452950
iter: 025, train loss: 0.55129063, test loss: 0.55551302
         , train AUC: 0.72600775, test AUC: 0.74118252
         , train F-1: 0.58295569, test F-1: 0.57092762
iter: 026, train loss: 0.54701179, test loss: 0.55446625
         , train AUC: 0.73261185, test AUC: 0.74235786
         , train F-1: 0.59039997, test F-1: 0.57326491
iter: 027, train loss: 0.54407454, test loss: 0.55154568
         , train AUC: 0.73607407, test AUC: 0.74672650
         , train F-1: 0.59629947, test F-1: 0.57840882
iter: 028, train loss: 0.54055166, test loss: 0.54801261
         , train AUC: 0.74064628, test AUC: 0.75132367
         , train F-1: 0.60063915, test F-1: 0.58534416
iter: 029, train loss: 0.53781176, test loss: 0.54583490
         , train AUC: 0.74386535, test AUC: 0.75415040
         , train F-1: 0.60532996, test F-1: 0.58989355
