Arguments: Namespace(dropout=0.2, gap=4, hidden_size=8, l1=0.0001, l2=0, lr=0.01, num_epochs=500, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=500_dr=0.2_lr=0.01_wd=0_l1=0.0001')
iter: 000, train loss: 0.84644753, test loss: 0.77230716
         , train AUC: 0.53163272, test AUC: 0.57191570
         , train F-1: 0.36118754, test F-1: 0.40345023
iter: 001, train loss: 0.78794342, test loss: 0.72912824
         , train AUC: 0.57551475, test AUC: 0.58184215
         , train F-1: 0.41856942, test F-1: 0.44774324
iter: 002, train loss: 0.74371731, test loss: 0.68841058
         , train AUC: 0.60317877, test AUC: 0.59542043
         , train F-1: 0.48194698, test F-1: 0.51044947
iter: 003, train loss: 0.70955813, test loss: 0.65499008
         , train AUC: 0.61554825, test AUC: 0.60217624
         , train F-1: 0.54775778, test F-1: 0.56061775
iter: 004, train loss: 0.68390036, test loss: 0.63028330
         , train AUC: 0.61547791, test AUC: 0.60750072
         , train F-1: 0.57596105, test F-1: 0.57326527
iter: 005, train loss: 0.66464639, test loss: 0.61131209
         , train AUC: 0.61301945, test AUC: 0.61298166
         , train F-1: 0.58141564, test F-1: 0.54449794
iter: 006, train loss: 0.64991736, test loss: 0.59671873
         , train AUC: 0.61160976, test AUC: 0.61860900
         , train F-1: 0.55744204, test F-1: 0.53521341
iter: 007, train loss: 0.63907683, test loss: 0.58668476
         , train AUC: 0.61135275, test AUC: 0.62696533
         , train F-1: 0.54637944, test F-1: 0.53429579
iter: 008, train loss: 0.63083696, test loss: 0.58065057
         , train AUC: 0.61797588, test AUC: 0.63151581
         , train F-1: 0.53524426, test F-1: 0.51909541
iter: 009, train loss: 0.62544584, test loss: 0.57496673
         , train AUC: 0.62548062, test AUC: 0.64216047
         , train F-1: 0.51905500, test F-1: 0.50663986
iter: 010, train loss: 0.62049907, test loss: 0.56981361
         , train AUC: 0.63948690, test AUC: 0.65123041
         , train F-1: 0.50862016, test F-1: 0.52469280
iter: 011, train loss: 0.61630696, test loss: 0.56899416
         , train AUC: 0.65182474, test AUC: 0.65294407
         , train F-1: 0.52019148, test F-1: 0.52955363
iter: 012, train loss: 0.61184686, test loss: 0.56767231
         , train AUC: 0.66378870, test AUC: 0.65828894
         , train F-1: 0.52782888, test F-1: 0.54630897
iter: 013, train loss: 0.60652393, test loss: 0.56636286
         , train AUC: 0.67577470, test AUC: 0.66670349
         , train F-1: 0.53700390, test F-1: 0.55253125
iter: 014, train loss: 0.60290158, test loss: 0.56866312
         , train AUC: 0.68570349, test AUC: 0.66868876
         , train F-1: 0.54046833, test F-1: 0.55411778
iter: 015, train loss: 0.60136205, test loss: 0.56932068
         , train AUC: 0.69093804, test AUC: 0.67215347
         , train F-1: 0.54610843, test F-1: 0.55291902
iter: 016, train loss: 0.59908682, test loss: 0.56551009
         , train AUC: 0.69552455, test AUC: 0.67820598
         , train F-1: 0.55300381, test F-1: 0.55350710
iter: 017, train loss: 0.59388715, test loss: 0.56170511
         , train AUC: 0.70304713, test AUC: 0.68294716
         , train F-1: 0.55906448, test F-1: 0.55860200
iter: 018, train loss: 0.58731198, test loss: 0.55852938
         , train AUC: 0.71091609, test AUC: 0.68665845
         , train F-1: 0.56572126, test F-1: 0.56761611
iter: 019, train loss: 0.58205104, test loss: 0.55601233
         , train AUC: 0.71590580, test AUC: 0.68950010
         , train F-1: 0.57754463, test F-1: 0.57530115
iter: 020, train loss: 0.57717413, test loss: 0.55394465
         , train AUC: 0.72135891, test AUC: 0.69278084
         , train F-1: 0.58758093, test F-1: 0.58029598
iter: 021, train loss: 0.57206488, test loss: 0.55171615
         , train AUC: 0.72750504, test AUC: 0.69716424
         , train F-1: 0.59764042, test F-1: 0.58927878
iter: 022, train loss: 0.56770045, test loss: 0.54860651
         , train AUC: 0.73351789, test AUC: 0.70302243
         , train F-1: 0.61153053, test F-1: 0.60022846
iter: 023, train loss: 0.56303656, test loss: 0.54671937
         , train AUC: 0.74074762, test AUC: 0.70729270
         , train F-1: 0.62454968, test F-1: 0.61000864
iter: 024, train loss: 0.55823696, test loss: 0.54472280
         , train AUC: 0.74671605, test AUC: 0.71102629
         , train F-1: 0.64144243, test F-1: 0.62225017
iter: 025, train loss: 0.55450445, test loss: 0.54446739
         , train AUC: 0.75183204, test AUC: 0.71255849
         , train F-1: 0.65571751, test F-1: 0.63056463
iter: 026, train loss: 0.55096573, test loss: 0.54627097
         , train AUC: 0.75592570, test AUC: 0.71105364
         , train F-1: 0.66915638, test F-1: 0.63635422
iter: 027, train loss: 0.54722595, test loss: 0.54815024
         , train AUC: 0.76108643, test AUC: 0.71069567
         , train F-1: 0.67967633, test F-1: 0.64124806
iter: 028, train loss: 0.54408413, test loss: 0.55001986
         , train AUC: 0.76524991, test AUC: 0.71034501
         , train F-1: 0.68593074, test F-1: 0.64121476
iter: 029, train loss: 0.54097015, test loss: 0.55092043
         , train AUC: 0.76954753, test AUC: 0.70981165
         , train F-1: 0.68979088, test F-1: 0.64003195
iter: 030, train loss: 0.53835756, test loss: 0.54966253
         , train AUC: 0.77235491, test AUC: 0.71145553
         , train F-1: 0.68989657, test F-1: 0.63617283
iter: 031, train loss: 0.53526074, test loss: 0.54770809
         , train AUC: 0.77584180, test AUC: 0.71273398
         , train F-1: 0.68677860, test F-1: 0.63179378
iter: 032, train loss: 0.53208947, test loss: 0.54635388
         , train AUC: 0.77892819, test AUC: 0.71395449
         , train F-1: 0.68355882, test F-1: 0.62572194
