Arguments: Namespace(dropout=0, gap=4, hidden_size=32, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_32_1')
iter: 000, train loss: 0.66382658, test loss: 0.59751672
         , train AUC: 0.53657987, test AUC: 0.58296365
         , train F-1: 0.53687246, test F-1: 0.49212734
iter: 001, train loss: 0.61726147, test loss: 0.58080900
         , train AUC: 0.57841556, test AUC: 0.63611246
         , train F-1: 0.48724914, test F-1: 0.44271701
iter: 002, train loss: 0.60595119, test loss: 0.57463616
         , train AUC: 0.62367120, test AUC: 0.65930490
         , train F-1: 0.44946875, test F-1: 0.44809949
iter: 003, train loss: 0.59367627, test loss: 0.57252848
         , train AUC: 0.65546446, test AUC: 0.66628484
         , train F-1: 0.47105201, test F-1: 0.49259665
iter: 004, train loss: 0.58538258, test loss: 0.56964403
         , train AUC: 0.67243259, test AUC: 0.68451774
         , train F-1: 0.50877846, test F-1: 0.56547372
iter: 005, train loss: 0.57916945, test loss: 0.56694716
         , train AUC: 0.69112091, test AUC: 0.70156877
         , train F-1: 0.56556803, test F-1: 0.60363027
iter: 006, train loss: 0.57094198, test loss: 0.55596256
         , train AUC: 0.71101289, test AUC: 0.71910690
         , train F-1: 0.59968469, test F-1: 0.63461394
iter: 007, train loss: 0.55941939, test loss: 0.54229158
         , train AUC: 0.72611624, test AUC: 0.73221595
         , train F-1: 0.61965931, test F-1: 0.63927674
iter: 008, train loss: 0.54836160, test loss: 0.52758443
         , train AUC: 0.73703509, test AUC: 0.74708618
         , train F-1: 0.62854892, test F-1: 0.64966855
iter: 009, train loss: 0.54062194, test loss: 0.51544833
         , train AUC: 0.74491079, test AUC: 0.76289823
         , train F-1: 0.63269525, test F-1: 0.66894106
iter: 010, train loss: 0.53204030, test loss: 0.50634164
         , train AUC: 0.75588893, test AUC: 0.77993509
         , train F-1: 0.65063343, test F-1: 0.68747658
iter: 011, train loss: 0.52385896, test loss: 0.50307286
         , train AUC: 0.76929501, test AUC: 0.78537896
         , train F-1: 0.66953087, test F-1: 0.69885057
iter: 012, train loss: 0.51748478, test loss: 0.49659896
         , train AUC: 0.77958568, test AUC: 0.78921676
         , train F-1: 0.68142614, test F-1: 0.70002699
iter: 013, train loss: 0.51214391, test loss: 0.48917279
         , train AUC: 0.78283895, test AUC: 0.79359273
         , train F-1: 0.68480117, test F-1: 0.70747026
iter: 014, train loss: 0.50598770, test loss: 0.48192802
         , train AUC: 0.78740292, test AUC: 0.80009000
         , train F-1: 0.68973144, test F-1: 0.71173639
iter: 015, train loss: 0.49760690, test loss: 0.47789049
         , train AUC: 0.79596640, test AUC: 0.80402592
         , train F-1: 0.69840903, test F-1: 0.71816853
iter: 016, train loss: 0.49043050, test loss: 0.47850120
         , train AUC: 0.80327590, test AUC: 0.80456597
         , train F-1: 0.70651728, test F-1: 0.72342831
iter: 017, train loss: 0.48499122, test loss: 0.47614640
         , train AUC: 0.80912844, test AUC: 0.80739072
         , train F-1: 0.71619902, test F-1: 0.72193108
iter: 018, train loss: 0.48124477, test loss: 0.47670937
         , train AUC: 0.81249962, test AUC: 0.80633225
         , train F-1: 0.71786757, test F-1: 0.71796119
iter: 019, train loss: 0.47703105, test loss: 0.48089692
         , train AUC: 0.81518117, test AUC: 0.80572058
         , train F-1: 0.71932317, test F-1: 0.72451560
iter: 020, train loss: 0.47210768, test loss: 0.48230809
         , train AUC: 0.82093170, test AUC: 0.80534239
         , train F-1: 0.73121780, test F-1: 0.72584666
iter: 021, train loss: 0.46864867, test loss: 0.47849423
         , train AUC: 0.82362885, test AUC: 0.80881407
         , train F-1: 0.73267427, test F-1: 0.72297628
iter: 022, train loss: 0.46470746, test loss: 0.47862956
         , train AUC: 0.82693002, test AUC: 0.80831685
         , train F-1: 0.73808617, test F-1: 0.72108068
iter: 023, train loss: 0.45934302, test loss: 0.47499564
         , train AUC: 0.83143166, test AUC: 0.81122211
         , train F-1: 0.74281277, test F-1: 0.72465363
iter: 024, train loss: 0.45350909, test loss: 0.47281832
         , train AUC: 0.83555371, test AUC: 0.81429581
         , train F-1: 0.74777349, test F-1: 0.72933132
iter: 025, train loss: 0.44940946, test loss: 0.46822411
         , train AUC: 0.83868166, test AUC: 0.81841599
         , train F-1: 0.75270410, test F-1: 0.73261735
iter: 026, train loss: 0.44402859, test loss: 0.46985751
         , train AUC: 0.84373087, test AUC: 0.81926878
         , train F-1: 0.75701158, test F-1: 0.73252772
iter: 027, train loss: 0.44122437, test loss: 0.46124312
         , train AUC: 0.84759883, test AUC: 0.82326310
         , train F-1: 0.76023148, test F-1: 0.73357870
iter: 028, train loss: 0.43644884, test loss: 0.45844287
         , train AUC: 0.85085036, test AUC: 0.82532161
         , train F-1: 0.76177987, test F-1: 0.73465965
iter: 029, train loss: 0.43239456, test loss: 0.45658469
         , train AUC: 0.85361886, test AUC: 0.82730856
         , train F-1: 0.76216279, test F-1: 0.73384483
iter: 030, train loss: 0.42808899, test loss: 0.45579386
         , train AUC: 0.85642919, test AUC: 0.83036911
         , train F-1: 0.76797127, test F-1: 0.73670072
iter: 031, train loss: 0.42337093, test loss: 0.45804083
         , train AUC: 0.85947604, test AUC: 0.83069260
         , train F-1: 0.77434322, test F-1: 0.73702643
iter: 032, train loss: 0.41846925, test loss: 0.45668522
         , train AUC: 0.86269808, test AUC: 0.83246692
         , train F-1: 0.77656690, test F-1: 0.74115546
iter: 033, train loss: 0.41317865, test loss: 0.45572954
         , train AUC: 0.86700830, test AUC: 0.83226705
         , train F-1: 0.78195485, test F-1: 0.73931797
iter: 034, train loss: 0.40917847, test loss: 0.45791277
         , train AUC: 0.86986131, test AUC: 0.82967928
         , train F-1: 0.78458852, test F-1: 0.73765904
iter: 035, train loss: 0.40610003, test loss: 0.45606437
         , train AUC: 0.87198521, test AUC: 0.83065085
         , train F-1: 0.78575983, test F-1: 0.73914124
iter: 036, train loss: 0.40337035, test loss: 0.46866438
         , train AUC: 0.87321483, test AUC: 0.83075941
         , train F-1: 0.78610193, test F-1: 0.74027508
iter: 037, train loss: 0.39999861, test loss: 0.46346578
         , train AUC: 0.87617992, test AUC: 0.83416209
         , train F-1: 0.79342845, test F-1: 0.74792662
iter: 038, train loss: 0.39646095, test loss: 0.45287982
         , train AUC: 0.87714893, test AUC: 0.84028942
         , train F-1: 0.79423000, test F-1: 0.74972685
iter: 039, train loss: 0.39352670, test loss: 0.45366639
         , train AUC: 0.87820147, test AUC: 0.84061065
         , train F-1: 0.79496183, test F-1: 0.74921118
iter: 040, train loss: 0.38766438, test loss: 0.46103948
         , train AUC: 0.88192383, test AUC: 0.83875252
         , train F-1: 0.79556561, test F-1: 0.74832699
iter: 041, train loss: 0.38343853, test loss: 0.45695916
         , train AUC: 0.88590842, test AUC: 0.83752709
         , train F-1: 0.80204603, test F-1: 0.74605283
iter: 042, train loss: 0.37961209, test loss: 0.45745650
         , train AUC: 0.88831608, test AUC: 0.83725832
         , train F-1: 0.80241907, test F-1: 0.74259890
iter: 043, train loss: 0.37718171, test loss: 0.46931171
         , train AUC: 0.89013634, test AUC: 0.83776595
         , train F-1: 0.80383159, test F-1: 0.74349806
iter: 044, train loss: 0.37558651, test loss: 0.44536480
         , train AUC: 0.89187146, test AUC: 0.84709946
         , train F-1: 0.80841901, test F-1: 0.75343869
iter: 045, train loss: 0.37097329, test loss: 0.44702104
         , train AUC: 0.89346914, test AUC: 0.84595992
         , train F-1: 0.80768168, test F-1: 0.75725094
iter: 046, train loss: 0.36965176, test loss: 0.45130539
         , train AUC: 0.89402757, test AUC: 0.84693296
         , train F-1: 0.80940741, test F-1: 0.75381694
iter: 047, train loss: 0.36494225, test loss: 0.47284678
         , train AUC: 0.89638298, test AUC: 0.84350130
         , train F-1: 0.81533405, test F-1: 0.74863611
iter: 048, train loss: 0.36186391, test loss: 0.46852750
         , train AUC: 0.89971547, test AUC: 0.84301128
         , train F-1: 0.82003523, test F-1: 0.75335360
iter: 049, train loss: 0.35759935, test loss: 0.45939976
         , train AUC: 0.90115855, test AUC: 0.84465703
         , train F-1: 0.82021165, test F-1: 0.75492879
iter: 050, train loss: 0.35690874, test loss: 0.46233588
         , train AUC: 0.90134109, test AUC: 0.84772087
         , train F-1: 0.82079229, test F-1: 0.75487233
iter: 051, train loss: 0.35716659, test loss: 0.44909015
         , train AUC: 0.90233449, test AUC: 0.85109655
         , train F-1: 0.82134016, test F-1: 0.75883834
iter: 052, train loss: 0.35558188, test loss: 0.45492473
         , train AUC: 0.90167731, test AUC: 0.85012699
         , train F-1: 0.82014726, test F-1: 0.75724496
iter: 053, train loss: 0.35368329, test loss: 0.46000287
         , train AUC: 0.90271137, test AUC: 0.84854306
         , train F-1: 0.82154070, test F-1: 0.75514385
iter: 054, train loss: 0.35151413, test loss: 0.45518035
         , train AUC: 0.90368938, test AUC: 0.84999039
         , train F-1: 0.82408001, test F-1: 0.75971221
iter: 055, train loss: 0.34784505, test loss: 0.44806194
         , train AUC: 0.90633665, test AUC: 0.85243818
         , train F-1: 0.82382674, test F-1: 0.75991079
iter: 056, train loss: 0.34569934, test loss: 0.46912903
         , train AUC: 0.90801419, test AUC: 0.84868254
         , train F-1: 0.82194984, test F-1: 0.75196709
iter: 057, train loss: 0.34337959, test loss: 0.45862657
         , train AUC: 0.91005799, test AUC: 0.85174217
         , train F-1: 0.82589720, test F-1: 0.75744465
iter: 058, train loss: 0.33956295, test loss: 0.47951627
         , train AUC: 0.91071022, test AUC: 0.84593460
         , train F-1: 0.82793009, test F-1: 0.75411409
iter: 059, train loss: 0.33574310, test loss: 0.48573980
         , train AUC: 0.91345849, test AUC: 0.84442043
         , train F-1: 0.83344644, test F-1: 0.75662588
iter: 060, train loss: 0.33568275, test loss: 0.46505105
         , train AUC: 0.91310633, test AUC: 0.85142246
         , train F-1: 0.83438491, test F-1: 0.76126069
iter: 061, train loss: 0.33477652, test loss: 0.47357240
         , train AUC: 0.91236868, test AUC: 0.85384868
         , train F-1: 0.83116362, test F-1: 0.76209391
iter: 062, train loss: 0.32868910, test loss: 0.47654894
         , train AUC: 0.91627675, test AUC: 0.85061849
         , train F-1: 0.83725639, test F-1: 0.75844951
iter: 063, train loss: 0.32672331, test loss: 0.45117354
         , train AUC: 0.91700857, test AUC: 0.85874145
         , train F-1: 0.83690260, test F-1: 0.76686943
iter: 064, train loss: 0.32434025, test loss: 0.48500216
         , train AUC: 0.91838752, test AUC: 0.85546297
         , train F-1: 0.83709617, test F-1: 0.75433007
iter: 065, train loss: 0.32667938, test loss: 0.42656657
         , train AUC: 0.92011731, test AUC: 0.86723351
         , train F-1: 0.84156373, test F-1: 0.77529085
iter: 066, train loss: 0.33324900, test loss: 0.47046798
         , train AUC: 0.91606278, test AUC: 0.85878896
         , train F-1: 0.82902875, test F-1: 0.76296110
iter: 067, train loss: 0.31859213, test loss: 0.47812408
         , train AUC: 0.92254741, test AUC: 0.86181059
         , train F-1: 0.84578947, test F-1: 0.76022190
iter: 068, train loss: 0.31900680, test loss: 0.43059716
         , train AUC: 0.92369655, test AUC: 0.86960114
         , train F-1: 0.84629800, test F-1: 0.77668022
iter: 069, train loss: 0.32868019, test loss: 0.46156126
         , train AUC: 0.91771147, test AUC: 0.86520362
         , train F-1: 0.83517046, test F-1: 0.76746727
iter: 070, train loss: 0.31325185, test loss: 0.51245016
         , train AUC: 0.92420079, test AUC: 0.85285495
         , train F-1: 0.84850368, test F-1: 0.74386914
iter: 071, train loss: 0.32149082, test loss: 0.45248839
         , train AUC: 0.92482174, test AUC: 0.86128856
         , train F-1: 0.84610598, test F-1: 0.76713035
