Arguments: Namespace(gap=2, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190103', run_fold=1, verbose=0)
iter: 000, train loss: 0.69089788, test loss: 0.54442227
         , train AUC: 0.51995155, test AUC: 0.56368272
         , train F-1: 0.50551078, test F-1: 0.47434338
iter: 001, train loss: 0.57446921, test loss: 0.50943327
         , train AUC: 0.58479282, test AUC: 0.55158804
         , train F-1: 0.48183943, test F-1: 0.44375258
iter: 002, train loss: 0.55861503, test loss: 0.49445787
         , train AUC: 0.58685239, test AUC: 0.60783478
         , train F-1: 0.42802827, test F-1: 0.44375258
iter: 003, train loss: 0.55163884, test loss: 0.48782289
         , train AUC: 0.61867733, test AUC: 0.64200976
         , train F-1: 0.42651603, test F-1: 0.44340575
iter: 004, train loss: 0.54586154, test loss: 0.48001695
         , train AUC: 0.64921543, test AUC: 0.68153789
         , train F-1: 0.42644363, test F-1: 0.44340575
iter: 005, train loss: 0.53625947, test loss: 0.47331581
         , train AUC: 0.69720775, test AUC: 0.68992904
         , train F-1: 0.42644363, test F-1: 0.44340575
iter: 006, train loss: 0.52483702, test loss: 0.47008866
         , train AUC: 0.72885223, test AUC: 0.68826435
         , train F-1: 0.42629882, test F-1: 0.44338494
iter: 007, train loss: 0.51708281, test loss: 0.46928531
         , train AUC: 0.73900416, test AUC: 0.71023301
         , train F-1: 0.42707739, test F-1: 0.44673293
iter: 008, train loss: 0.50699413, test loss: 0.46900117
         , train AUC: 0.75506207, test AUC: 0.71966340
         , train F-1: 0.43327394, test F-1: 0.45277871
iter: 009, train loss: 0.50288457, test loss: 0.45790780
         , train AUC: 0.75928775, test AUC: 0.73893262
         , train F-1: 0.44641178, test F-1: 0.46043981
iter: 010, train loss: 0.49167144, test loss: 0.45223472
         , train AUC: 0.77170569, test AUC: 0.74695303
         , train F-1: 0.45944952, test F-1: 0.46504757
iter: 011, train loss: 0.48246554, test loss: 0.44943467
         , train AUC: 0.78248479, test AUC: 0.76198276
         , train F-1: 0.46910821, test F-1: 0.47172777
iter: 012, train loss: 0.47571912, test loss: 0.44544077
         , train AUC: 0.79677078, test AUC: 0.77587227
         , train F-1: 0.48041667, test F-1: 0.55865800
iter: 013, train loss: 0.46822485, test loss: 0.43225297
         , train AUC: 0.81053925, test AUC: 0.78905905
         , train F-1: 0.56026878, test F-1: 0.56840390
iter: 014, train loss: 0.45859152, test loss: 0.42074054
         , train AUC: 0.81919428, test AUC: 0.79621375
         , train F-1: 0.58332562, test F-1: 0.57850474
iter: 015, train loss: 0.45144370, test loss: 0.41587755
         , train AUC: 0.82289801, test AUC: 0.80836797
         , train F-1: 0.59160025, test F-1: 0.59558881
iter: 016, train loss: 0.44480765, test loss: 0.40336373
         , train AUC: 0.83192546, test AUC: 0.82287680
         , train F-1: 0.61846233, test F-1: 0.62057710
iter: 017, train loss: 0.43451640, test loss: 0.39763522
         , train AUC: 0.84242057, test AUC: 0.82696995
         , train F-1: 0.63984722, test F-1: 0.61845206
iter: 018, train loss: 0.42706662, test loss: 0.39605135
         , train AUC: 0.85024491, test AUC: 0.83122384
         , train F-1: 0.64284368, test F-1: 0.61305397
iter: 019, train loss: 0.42479721, test loss: 0.38740826
         , train AUC: 0.85358987, test AUC: 0.83871254
         , train F-1: 0.64137189, test F-1: 0.60324480
iter: 020, train loss: 0.41715419, test loss: 0.37771988
         , train AUC: 0.86120806, test AUC: 0.84741484
         , train F-1: 0.63302574, test F-1: 0.65782184
iter: 021, train loss: 0.40942469, test loss: 0.37376630
         , train AUC: 0.86480756, test AUC: 0.85295463
         , train F-1: 0.68054388, test F-1: 0.70281442
iter: 022, train loss: 0.40237537, test loss: 0.36541665
         , train AUC: 0.86720851, test AUC: 0.85918146
         , train F-1: 0.72267712, test F-1: 0.71034773
iter: 023, train loss: 0.39650258, test loss: 0.35644364
         , train AUC: 0.87035340, test AUC: 0.86470707
         , train F-1: 0.73466303, test F-1: 0.71525077
iter: 024, train loss: 0.39142558, test loss: 0.35134992
         , train AUC: 0.87436827, test AUC: 0.87202450
         , train F-1: 0.73328124, test F-1: 0.73724077
iter: 025, train loss: 0.38061622, test loss: 0.34775487
         , train AUC: 0.88368859, test AUC: 0.87661839
         , train F-1: 0.75783738, test F-1: 0.75634451
iter: 026, train loss: 0.37361518, test loss: 0.34072527
         , train AUC: 0.88879206, test AUC: 0.87741150
         , train F-1: 0.77891303, test F-1: 0.74855893
iter: 027, train loss: 0.36906374, test loss: 0.33853325
         , train AUC: 0.88909058, test AUC: 0.87926906
         , train F-1: 0.77170379, test F-1: 0.75902840
iter: 028, train loss: 0.36324182, test loss: 0.33364671
         , train AUC: 0.89139140, test AUC: 0.88613223
         , train F-1: 0.78680140, test F-1: 0.77333214
iter: 029, train loss: 0.35453710, test loss: 0.32424551
         , train AUC: 0.89838375, test AUC: 0.89128155
         , train F-1: 0.79859218, test F-1: 0.77476609
iter: 030, train loss: 0.34610507, test loss: 0.31866723
         , train AUC: 0.90410517, test AUC: 0.89694597
         , train F-1: 0.80000267, test F-1: 0.77683962
iter: 031, train loss: 0.34032595, test loss: 0.31523171
         , train AUC: 0.90908442, test AUC: 0.89966730
         , train F-1: 0.80452718, test F-1: 0.78597133
iter: 032, train loss: 0.33298188, test loss: 0.31206000
