,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7634133063712544,0.7664235339181684,0.7315673050582634,0.7529960324961276,0.8205651965845069,0.5886742160615532,0.6106746749580454,0.5376056202795576,0.5499418743683184,0.5978960891497622
ICU,0.7524851358289412,0.7627328385923797,0.7262150927568543,0.7494136316819204,0.8180347686591163,0.6200212064422368,0.6297642780721504,0.6009587300727517,0.602982966199032,0.6159877816383228
ETHNICITY,0.7639282533609215,0.7740622720947248,0.7297929880093722,0.7579710556365675,0.8269908359221289,0.5878812166286327,0.6110707076988727,0.538737248066026,0.5503230649013678,0.594435384439542
AGE,0.7617089035177168,0.7714955020635597,0.7313036429674162,0.7538431781779323,0.8172279550294175,0.5892136915456295,0.6119557378329596,0.5371265459694816,0.5508427722623346,0.5999013465738419
GENDER,0.7626252519640964,0.7660277649313662,0.7314898865405378,0.7614141618268564,0.8184712133767962,0.5873676238513089,0.6101506204965604,0.535192189768039,0.5485024085861661,0.5928225678256975
HEIGHT,0.7643896301436226,0.7655738363484457,0.7322521260671291,0.7530767980805054,0.8248451162566115,0.588596459205901,0.6179166912926675,0.5374000854282797,0.5546827703922197,0.5980853061803486
WEIGHT,0.7568085508939348,0.7685058298609843,0.7285492527682995,0.7500831792727263,0.8276417657780124,0.5867394419844173,0.6114056339149885,0.5401601846866423,0.5447675269570897,0.6027378842809163
BMI,0.7629392040113624,0.771526970740525,0.726778208781678,0.7497106854737794,0.8249640461689265,0.5880689915370039,0.6077094991887522,0.5421453288468183,0.5461495792986308,0.5998739734812032
DIAS_BP,0.7523614771759441,0.7134895044809995,0.7293522840843638,0.7110586892018937,0.7265367774345746,0.5461857546410345,0.5129110557679973,0.535253715543004,0.5009636965092543,0.5090834416030541
HR,0.7634216711713194,0.7665994294056417,0.7299919171351812,0.7471023888190078,0.8216232522921163,0.5848506859772681,0.6048948783343773,0.537112552464705,0.5489845914482432,0.5935391909412999
SYS_BP,0.7431897059918976,0.7194232296252674,0.7281514567603062,0.7257842209991839,0.7580666606507913,0.5630326881469675,0.561181325289328,0.5334637067834558,0.5216263642835225,0.5282538948948563
MEAN_BP,0.7590529094669571,0.7189943217349795,0.729402375210362,0.6840290307089905,0.6918267126050004,0.6009764115193486,0.5961348956463692,0.5376299717027242,0.5632363921310981,0.5763697732668506
RESPRATE,0.7605219721943646,0.7614093700666802,0.7227244362639837,0.7517636490945061,0.8247128350602543,0.5879721569770746,0.609607285349239,0.5380125620178188,0.549637844525286,0.5932195622689573
