,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7567017033491436,0.7806953090080564,0.7267579595311644,0.7722085486047293,0.8144262343535253,0.6467084404519096,0.6766671116285028,0.6165988994768629,0.6384009863786917,0.6571067291813155
ICU,0.749664634720698,0.7761809651255328,0.7194536919242696,0.7636729683872102,0.8119040821879464,0.6503128802370165,0.6812497301959565,0.6358424155211981,0.6583323062703847,0.6615282796241639
ETHNICITY,0.7575090433559859,0.7897374194638556,0.7253155701596057,0.7775093510051567,0.8210628953725815,0.6468139725033498,0.6774777149860847,0.6188643786904482,0.640795772402661,0.6565202543095573
AGE,0.7553732591941358,0.7842782271691613,0.7266405712176801,0.7729778035574038,0.8120630874898617,0.6452114627194641,0.6727437714647563,0.6103994621769757,0.638184567087811,0.6563914097663979
GENDER,0.7560673049445288,0.7797275125641836,0.7253298724069558,0.7791497573699253,0.8118000867570342,0.6450739844469126,0.6761337263695217,0.6133035813406476,0.6377302153006041,0.6531405475135676
HEIGHT,0.7575716909193178,0.7796852958170262,0.7266975226636108,0.7718876211892497,0.8179142583186347,0.6464364850878639,0.6812090577920084,0.616057620116049,0.6386786667445172,0.6584717687360995
WEIGHT,0.7508316575596448,0.7822602039703911,0.7235566426942344,0.7678600855410225,0.8210027218063545,0.6414990017517083,0.6741008244642626,0.6135126612503645,0.6394724649105396,0.6660128406456066
BMI,0.7562934128733801,0.7874409265335935,0.7224450421551444,0.7688644030468106,0.8171975478532849,0.6473842893576627,0.6723394156558246,0.6162191505078788,0.6298671920487762,0.6512904118452492
DIAS_BP,0.7455451231896193,0.7283480415135889,0.7242164776483603,0.7371966972107283,0.7236520625659044,0.616016257867166,0.6036062532949874,0.6157643364534474,0.6035232941077073,0.5800597476831699
HR,0.7569090890966025,0.7812733023362295,0.7258331037619461,0.7680678209326496,0.8148816653177889,0.645065812984745,0.6715127467342421,0.6165038004410883,0.636486680907816,0.653969662895538
SYS_BP,0.7395222997314277,0.7322611714942929,0.7221676678382891,0.7444916901453444,0.7491397492391374,0.623590292985678,0.6304442508927625,0.6131898778270397,0.608224971376769,0.5848512612534511
MEAN_BP,0.7576776665672728,0.7406010231224586,0.7249189618010667,0.7181165218684491,0.7162464456129889,0.6572654432989778,0.6698908003915189,0.616242462999598,0.6454676725506647,0.6436418663619591
RESPRATE,0.7537837823809979,0.7754532645074077,0.717184253208498,0.7713713429808147,0.8179168401662467,0.6475242140906019,0.6759567775878057,0.621319778615248,0.6372339465438448,0.656253469226622
Temprate,0.7455883276954876,0.7691149881716797,0.6950059659944754,0.7415978729084549,0.7908461244902589,0.6372472456163021,0.6745251217700767,0.6183171894209648,0.633306958024927,0.6582945425940488
SPO2,0.7455573643518572,0.7772907286681421,0.7223881937266017,0.7711334269891523,0.8108212361747276,0.6421934551352946,0.6631319415202092,0.6160816722353273,0.6328587010532793,0.65525340742505
PH,0.756368061306926,0.7872621526452921,0.7244405404669898,0.7673522494584715,0.8162075092646602,0.6457211656729462,0.6731389388236266,0.6170821038506789,0.6369490192503007,0.6581632515905015
HCO3,0.7573211006659906,0.7832318977640659,0.7282109596936743,0.7701962665947713,0.816768004909857,0.6501861550112862,0.6681064489051414,0.6160972755321034,0.6342475153670071,0.6571148081900382
HEMOGLOBIN,0.7534850650680592,0.7847312463888192,0.7241968957598816,0.7659176367963767,0.8155501812943837,0.6514512026095198,0.6643020749895581,0.6176393563220484,0.6406347967315005,0.6633863093943154
WBC,0.7589003753663492,0.7789095324270405,0.723928389523166,0.7642299882951613,0.8195160817811098,0.6468246828793502,0.6742774958856439,0.6155665216404,0.6338486996529653,0.6581258577279452
RBC,0.7567456287310829,0.7807238850309062,0.7231831531544912,0.7720028139969366,0.8156945561264983,0.6471045323452288,0.685642840536796,0.6164299372504245,0.6380151425941484,0.6609228304607929
HEMATOCRIT,0.7579707404503968,0.7706589382856022,0.7258420233507796,0.7741049033420485,0.8172981703654314,0.6435449680399109,0.6673771405728316,0.6152944738229094,0.6402299786553443,0.6493799823072554
PLT,0.7516854425819326,0.7870486841674933,0.7238340685197835,0.7666499743325605,0.815614588395247,0.6462573672060946,0.6709439091350475,0.6167073402559153,0.637097670166077,0.6530783192333532
RDW,0.7548259906773286,0.7814940749381329,0.7247108924319048,0.7759047730226397,0.8171176496667504,0.6473000856047781,0.6686344789761222,0.6162820259622075,0.6377778572719364,0.655802395980807
ALT,0.7566325747666571,0.7815248176694394,0.7268860101442939,0.77265311095378,0.8136777506456792,0.6469223208289575,0.6754102354924365,0.6161975448489884,0.6381633312427002,0.6597207507703328
AST,0.7566954626220128,0.7815805116157377,0.7259060486573443,0.7724275204659081,0.8154814711141672,0.6463546353419223,0.6765535930217847,0.6161342071274352,0.6387839214356228,0.6580941888671686
ALB,0.7440316129834147,0.752380299578105,0.7119910264987335,0.7505559815264674,0.7982466212133988,0.6675595867786169,0.6869010110210907,0.6218917596315687,0.6561653397582314,0.6712370078907592
TOTALBILIRUBIN,0.7627271700195963,0.7804955902713429,0.7302510044409938,0.7705605527687911,0.818085312242739,0.6383025661307046,0.6726665372792558,0.6128860686953276,0.6370197888064624,0.6562031034345672
CK,0.756481836147423,0.7797448326047378,0.7244192158676995,0.7719706917079481,0.8178360813638414,0.6474953615039928,0.6797778642415038,0.6176102263751045,0.6380286692443161,0.6626890397365617
CR,0.7523524863743438,0.7780397556934012,0.716013855495278,0.7582043196399575,0.8120776484149455,0.638857464595131,0.672383779085765,0.6110587832515038,0.6362798625515971,0.6555272545288142
