Arguments: Namespace(dropout=0.2, gap=4, hidden_size=8, l1=0.0, l2=1e-05, lr=0.005, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.005_l2=1e-05_l1=0.0')
iter: 000, train loss: 0.71285689, test loss: 0.68436742
         , train AUC: 0.53703604, test AUC: 0.58151234
         , train F-1: 0.49878468, test F-1: 0.54463024
iter: 001, train loss: 0.68790561, test loss: 0.66677302
         , train AUC: 0.56154761, test AUC: 0.59136814
         , train F-1: 0.52907001, test F-1: 0.55216470
iter: 002, train loss: 0.66889673, test loss: 0.65352917
         , train AUC: 0.57557609, test AUC: 0.59979908
         , train F-1: 0.53876908, test F-1: 0.55250134
iter: 003, train loss: 0.65513647, test loss: 0.64495766
         , train AUC: 0.58524001, test AUC: 0.60214947
         , train F-1: 0.54304610, test F-1: 0.55033858
iter: 004, train loss: 0.64286417, test loss: 0.63839680
         , train AUC: 0.59494943, test AUC: 0.60237857
         , train F-1: 0.54193812, test F-1: 0.54438094
iter: 005, train loss: 0.63253874, test loss: 0.63261205
         , train AUC: 0.60310118, test AUC: 0.60507105
         , train F-1: 0.53986183, test F-1: 0.52041124
iter: 006, train loss: 0.62440759, test loss: 0.62696791
         , train AUC: 0.61153415, test AUC: 0.61001892
         , train F-1: 0.51883139, test F-1: 0.52014765
iter: 007, train loss: 0.61767167, test loss: 0.62272954
         , train AUC: 0.61943102, test AUC: 0.61524676
         , train F-1: 0.51680150, test F-1: 0.52020768
iter: 008, train loss: 0.61220968, test loss: 0.61872029
         , train AUC: 0.62716390, test AUC: 0.62056366
         , train F-1: 0.51471502, test F-1: 0.52016013
iter: 009, train loss: 0.60705417, test loss: 0.61441272
         , train AUC: 0.63562318, test AUC: 0.62768033
         , train F-1: 0.51454265, test F-1: 0.51878532
iter: 010, train loss: 0.60240924, test loss: 0.61097616
         , train AUC: 0.64297477, test AUC: 0.63422509
         , train F-1: 0.51450875, test F-1: 0.51517444
