,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.7465130101920121,0.760267477412772,0.7609079516598147,0.7386271834265135,0.8034065150803953,0.6345039917655417,0.6608977535919341,0.639740518124351,0.6075669712023161,0.640881596622872
ICU,0.7290454334284844,0.7625995424491804,0.7549862620720325,0.7196535374042882,0.7976935910116343,0.6425873132669017,0.6652771539326354,0.6468511397836788,0.6110495972515293,0.655794117410682
ETHNICITY,0.7500672936357462,0.7596850177689045,0.7581627999360592,0.7413794835807943,0.8041124169883753,0.6293485032627969,0.6612318096430435,0.639430981791858,0.6062886715774566,0.6416339538645309
AGE,0.7463449932866746,0.7526664096195685,0.7587639197004175,0.7369583485427118,0.8094257122794539,0.6296990943108002,0.6594547886154686,0.6337640618167779,0.6044636231556633,0.6391138551367583
GENDER,0.7467249483903924,0.7523766379112689,0.7613320745799117,0.7398844920459698,0.8029434538563535,0.6345377910256192,0.6609389199298357,0.6401450972022666,0.6079142433445521,0.6401136048049421
HEIGHT,0.7480852554899444,0.7597229374546086,0.7595283237178843,0.738928185144055,0.8040958525819719,0.6342884861354572,0.6608404466562545,0.6379312159012198,0.6078059845080027,0.6409859189097558
WEIGHT,0.7442150194048918,0.7630026890409402,0.7607712787398175,0.7399789035352293,0.7948317031363007,0.6285318664067503,0.6583811970147112,0.6376202731265967,0.5999207406607033,0.6351206459453835
BMI,0.7479543269340003,0.7633756692697924,0.759540017041695,0.7399994584052141,0.8034380660337068,0.63303650707046,0.6598755082911625,0.6365793571205114,0.6072529922986503,0.6407973514834318
DIAS_BP,0.7464021628054243,0.6969791028741952,0.7533369352558397,0.735304493288452,0.7782235345190256,0.6207210226039808,0.5719723244931376,0.6240287958980111,0.602892939839103,0.6018100091649425
HR,0.7441126756083225,0.7617203261215207,0.7560046638165565,0.7393280401632969,0.804917449634226,0.633850613818971,0.6578635221299576,0.6385248684269667,0.6066344256551713,0.6389489070084275
SYS_BP,0.7433455147956451,0.6939412235267246,0.7516524977569241,0.7377375037112108,0.7835683807634156,0.624811581403531,0.6020688242828409,0.6257649333644091,0.6058120514082133,0.6096908699730113
