,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.8442427070271663,0.843837225972863,0.8432733905249221,0.8414250902729454,0.8903513255716117,0.6846427383978942,0.7195599860219001,0.6869669919194319,0.6393200291349325,0.6955243662750359
ICU,0.8296955704749475,0.8393317945432324,0.8381385625856941,0.8457159525682232,0.8834369145081049,0.7018209035103308,0.7352751015689345,0.707633877663645,0.6705405068728139,0.7146058940789828
ETHNICITY,0.8467196992195009,0.842183925929923,0.8442268609237681,0.8424097839302293,0.8923071977933815,0.6812701794679689,0.7179726039956054,0.6846829596662163,0.6363628468889053,0.6966974134264176
AGE,0.8437529988102325,0.8369720690038743,0.8396084356543955,0.8362589662834372,0.8939539280494073,0.6812216683767217,0.7176662377390245,0.6829921557736608,0.6365639234645447,0.6920192966836839
GENDER,0.8422293943813356,0.8399356369433258,0.8455041895574549,0.8410456165356159,0.8888516854982013,0.6831420348791695,0.7195608492350591,0.6860011084847603,0.6365821625632788,0.6922631916086156
HEIGHT,0.843203581692068,0.8432409710023983,0.8458500754653182,0.8413660396951402,0.8906399803103092,0.6849270108624957,0.7196224275875782,0.6852274313663682,0.6391454145075175,0.6957349307539333
WEIGHT,0.8403682024406407,0.849521607759749,0.8451192619217006,0.8410098471816384,0.8854890299225024,0.6785040352238594,0.7159267218349175,0.6840832125579059,0.626680966239138,0.6881945926541752
BMI,0.8411762105570417,0.8460957828734338,0.8441533688058974,0.8415577013491959,0.8902459395251484,0.6808925906842631,0.7160512700990997,0.6830614063052065,0.6377392105052446,0.6956537366265213
DIAS_BP,0.8438009045948656,0.7911206991541369,0.8315209398023391,0.8420549903323696,0.8641866794132768,0.6690275620985128,0.6028766057625135,0.6580815057771284,0.6334841798328997,0.6408525227106918
HR,0.8411672475392715,0.8454137436727036,0.8414391203180829,0.841165402516635,0.8904177827683872,0.6817661103109026,0.7146528350152594,0.681309894714784,0.6387073859196838,0.6941063377407807
SYS_BP,0.8441649384386861,0.7862023247046185,0.8414341604446872,0.8413315160908588,0.871777193915714,0.6730864275804345,0.640396128518747,0.6700768646669292,0.6380800978466998,0.6563694489812745
