Arguments: Namespace(dropout=0.2, gap=1, hidden_size=8, l1=0.0001, lr=0.01, num_epochs=400, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_2_ep=400_dr=0.2_lr=0.01_wd=0.0_l1=0.0001', weight_decay=0.0)
iter: 000, train loss: 0.79765075, test loss: 0.71850002
         , train AUC: 0.52811309, test AUC: 0.61098978
         , train F-1: 0.23111471, test F-1: 0.24715493
iter: 001, train loss: 0.76535195, test loss: 0.69334072
         , train AUC: 0.56262401, test AUC: 0.60026303
         , train F-1: 0.23187192, test F-1: 0.51492635
iter: 002, train loss: 0.73506653, test loss: 0.67191482
         , train AUC: 0.57829531, test AUC: 0.58728442
         , train F-1: 0.48329203, test F-1: 0.56479534
iter: 003, train loss: 0.70743448, test loss: 0.65296561
         , train AUC: 0.58779219, test AUC: 0.59265370
         , train F-1: 0.55755333, test F-1: 0.49623762
iter: 004, train loss: 0.68360442, test loss: 0.63807428
         , train AUC: 0.59459161, test AUC: 0.59687631
         , train F-1: 0.48597000, test F-1: 0.43822880
iter: 005, train loss: 0.66311562, test loss: 0.62661213
         , train AUC: 0.60276290, test AUC: 0.60390780
         , train F-1: 0.44291090, test F-1: 0.41527930
iter: 006, train loss: 0.64694995, test loss: 0.61968309
         , train AUC: 0.60630757, test AUC: 0.60981355
         , train F-1: 0.42545209, test F-1: 0.40651224
iter: 007, train loss: 0.63554513, test loss: 0.61748165
         , train AUC: 0.61203616, test AUC: 0.61819731
         , train F-1: 0.41534266, test F-1: 0.40383094
iter: 008, train loss: 0.62902343, test loss: 0.61776853
         , train AUC: 0.61945061, test AUC: 0.63934674
         , train F-1: 0.41342844, test F-1: 0.40329322
iter: 009, train loss: 0.62635291, test loss: 0.61945528
         , train AUC: 0.63531980, test AUC: 0.65929962
         , train F-1: 0.41302302, test F-1: 0.40365176
iter: 010, train loss: 0.62609822, test loss: 0.62087423
         , train AUC: 0.65042157, test AUC: 0.67472480
         , train F-1: 0.41324352, test F-1: 0.40393078
iter: 011, train loss: 0.62508869, test loss: 0.61982137
         , train AUC: 0.66735291, test AUC: 0.68872677
         , train F-1: 0.41320233, test F-1: 0.40271817
iter: 012, train loss: 0.62197536, test loss: 0.61486620
         , train AUC: 0.68535647, test AUC: 0.70498353
         , train F-1: 0.41364375, test F-1: 0.40271995
iter: 013, train loss: 0.61734927, test loss: 0.60932624
         , train AUC: 0.69736531, test AUC: 0.70901686
         , train F-1: 0.41351576, test F-1: 0.40268053
iter: 014, train loss: 0.61217833, test loss: 0.60392654
         , train AUC: 0.70339451, test AUC: 0.71009123
         , train F-1: 0.41363357, test F-1: 0.40436556
iter: 015, train loss: 0.60765928, test loss: 0.59921849
         , train AUC: 0.70862865, test AUC: 0.71070891
         , train F-1: 0.41451946, test F-1: 0.40795239
iter: 016, train loss: 0.60386592, test loss: 0.59474957
         , train AUC: 0.71388301, test AUC: 0.71424433
         , train F-1: 0.41789465, test F-1: 0.42601582
iter: 017, train loss: 0.60017079, test loss: 0.59023529
         , train AUC: 0.71944452, test AUC: 0.72000365
         , train F-1: 0.43177772, test F-1: 0.45364187
iter: 018, train loss: 0.59668660, test loss: 0.58723700
         , train AUC: 0.72022049, test AUC: 0.71996261
         , train F-1: 0.45516712, test F-1: 0.47724318
iter: 019, train loss: 0.59124047, test loss: 0.58353788
         , train AUC: 0.72723003, test AUC: 0.72448770
         , train F-1: 0.47681113, test F-1: 0.50284467
iter: 020, train loss: 0.58540863, test loss: 0.57820445
