Arguments: Namespace(gap=5, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104', run_fold=1, verbose=0)
iter: 000, train loss: 0.11118773, test loss: 0.06721532
         , train AUC: 0.99452648, test AUC: 0.99716896
         , train F-1: 0.95553740, test F-1: 0.96716378
iter: 001, train loss: 0.08727738, test loss: 0.06442848
         , train AUC: 0.99478147, test AUC: 0.99604453
         , train F-1: 0.96132911, test F-1: 0.96791710
iter: 002, train loss: 0.07950962, test loss: 0.11019251
         , train AUC: 0.99494874, test AUC: 0.99287163
         , train F-1: 0.96542690, test F-1: 0.94278062
iter: 003, train loss: 0.12910903, test loss: 0.13695538
         , train AUC: 0.99151596, test AUC: 0.99007318
         , train F-1: 0.94266317, test F-1: 0.93667285
iter: 004, train loss: 0.15722984, test loss: 0.13109069
         , train AUC: 0.98903955, test AUC: 0.98857545
         , train F-1: 0.93041117, test F-1: 0.93769748
iter: 005, train loss: 0.15412204, test loss: 0.08765227
         , train AUC: 0.98474924, test AUC: 0.99083339
         , train F-1: 0.92433198, test F-1: 0.95223340
iter: 006, train loss: 0.12651412, test loss: 0.10356717
         , train AUC: 0.98637217, test AUC: 0.99056582
         , train F-1: 0.93423809, test F-1: 0.94062551
iter: 007, train loss: 0.12478588, test loss: 0.09671421
         , train AUC: 0.98791221, test AUC: 0.98894381
         , train F-1: 0.93695995, test F-1: 0.94357764
iter: 008, train loss: 0.11441845, test loss: 0.12293287
         , train AUC: 0.98593561, test AUC: 0.98270311
         , train F-1: 0.94097287, test F-1: 0.93016282
iter: 009, train loss: 0.13725966, test loss: 0.11597238
         , train AUC: 0.98279424, test AUC: 0.98429902
         , train F-1: 0.92273605, test F-1: 0.93351879
iter: 010, train loss: 0.12414973, test loss: 0.11359668
         , train AUC: 0.98554494, test AUC: 0.98743993
         , train F-1: 0.93393985, test F-1: 0.93752368
iter: 011, train loss: 0.11041351, test loss: 0.12611496
         , train AUC: 0.98930927, test AUC: 0.98744281
         , train F-1: 0.94850631, test F-1: 0.92970002
iter: 012, train loss: 0.11676287, test loss: 0.11493167
         , train AUC: 0.98953022, test AUC: 0.98547970
         , train F-1: 0.94514020, test F-1: 0.93758026
iter: 013, train loss: 0.10553502, test loss: 0.11255738
