,MIMIC_fold1,MIMIC_fold2,MIMIC_fold3,MIMIC_fold4,MIMIC_fold5,EICU_fold1,EICU_fold2,EICU_fold3,EICU_fold4,EICU_fold5
All features,0.890419786652404,0.7682041323341509,0.9008727081041141,0.8645210409217695,0.8911897874821182,0.5772179910650634,0.5815467191628063,0.5834365184348689,0.589899977504038,0.5735542087325697
ICU,0.8683221889445846,0.7534094323960439,0.8762891587744974,0.8676366075473256,0.8766048085582636,0.5888858801428403,0.6057590342949255,0.6046928823601451,0.6063120349500675,0.599091146415863
ETHNICITY,0.8809912741240625,0.771133745644302,0.901404347751706,0.8493128747366299,0.8878494712131186,0.5755503663368156,0.582551286627385,0.5836911749200062,0.5876406773787042,0.5713811035961056
AGE,0.8795064922042799,0.763373889451605,0.9015842243338972,0.8642034652814705,0.8843114026928763,0.577471151463883,0.5779089874036225,0.5828266263070456,0.588031363505489,0.5718575564798234
GENDER,0.8809406682904124,0.7718669813875922,0.8981815800137449,0.8683407881413698,0.8869058511835163,0.5753294240383237,0.5797292250940996,0.5844762540461451,0.5841553537422817,0.5708204468911651
HEIGHT,0.8876330706312671,0.7694742800910781,0.9001368158322484,0.8616355897395219,0.8895922510169876,0.5787951557598028,0.5815770939612532,0.5816757569108002,0.5883506610273829,0.5725460828975583
WEIGHT,0.8856531109544916,0.7794781172723599,0.8901381397247943,0.8530865628060995,0.8891805695246706,0.5787488592892616,0.5793039733706422,0.5821224270254932,0.5829085268680603,0.5710889162098115
BMI,0.884667367124577,0.770706513520939,0.901107171981804,0.8634444843304638,0.8854609665975413,0.5752152946635483,0.5801923945512534,0.5841838907615262,0.5861411913917478,0.5733620679650414
DIAS_BP,0.8714631652005893,0.7050783374091791,0.8620478860296577,0.8170908382003763,0.8640313965145807,0.5562540371638601,0.5609032926441164,0.5688125879013489,0.5602831347715534,0.5545400059934072
HR,0.8905818302031034,0.7617435155636527,0.9013928577417774,0.8629532704315863,0.8910572973969739,0.5790750110588025,0.5791554198121808,0.580340049405589,0.5886405463682316,0.5688117105911059
