Arguments: Namespace(dropout=0.2, gap=5, hidden_size=8, lr=0.01, num_epochs=400, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_2_epoch=400_dr=0.2_lr=0.01_wd=0.0', weight_decay=0.0)
iter: 000, train loss: 0.70142508, test loss: 0.68395388
         , train AUC: 0.56691350, test AUC: 0.62441487
         , train F-1: 0.33764637, test F-1: 0.56954711
iter: 001, train loss: 0.68409014, test loss: 0.67275578
         , train AUC: 0.58034762, test AUC: 0.63533800
         , train F-1: 0.54934387, test F-1: 0.39613540
iter: 002, train loss: 0.66951239, test loss: 0.66227239
         , train AUC: 0.59476538, test AUC: 0.64054087
         , train F-1: 0.41373706, test F-1: 0.39456662
iter: 003, train loss: 0.65469277, test loss: 0.65131384
         , train AUC: 0.61171100, test AUC: 0.64732422
         , train F-1: 0.41131935, test F-1: 0.39464004
iter: 004, train loss: 0.63953280, test loss: 0.64124525
         , train AUC: 0.62866985, test AUC: 0.64782441
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 005, train loss: 0.62501734, test loss: 0.63353860
         , train AUC: 0.63419909, test AUC: 0.64886198
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 006, train loss: 0.61256427, test loss: 0.62996060
         , train AUC: 0.63182937, test AUC: 0.64556462
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 007, train loss: 0.60359776, test loss: 0.62973398
         , train AUC: 0.62868586, test AUC: 0.65017199
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 008, train loss: 0.59830356, test loss: 0.63259763
         , train AUC: 0.62812582, test AUC: 0.66209046
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 009, train loss: 0.59642559, test loss: 0.63552976
         , train AUC: 0.63352098, test AUC: 0.67923955
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 010, train loss: 0.59554762, test loss: 0.63646990
         , train AUC: 0.64827850, test AUC: 0.69616698
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 011, train loss: 0.59402585, test loss: 0.63183981
         , train AUC: 0.66636804, test AUC: 0.72228626
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 012, train loss: 0.59058535, test loss: 0.62478483
         , train AUC: 0.68301721, test AUC: 0.73495942
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 013, train loss: 0.58499902, test loss: 0.61718327
         , train AUC: 0.69803896, test AUC: 0.74151465
         , train F-1: 0.41130803, test F-1: 0.39464004
iter: 014, train loss: 0.58105457, test loss: 0.60916400
         , train AUC: 0.70066564, test AUC: 0.75205351
         , train F-1: 0.41130803, test F-1: 0.39464004
