Arguments: Namespace(dropout=0.2, gap=3, hidden_size=8, l1=0.0, l2=1e-05, lr=0.005, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.005_l2=1e-05_l1=0.0')
iter: 000, train loss: 0.64981985, test loss: 0.63165140
         , train AUC: 0.51789489, test AUC: 0.49874771
         , train F-1: 0.44816260, test F-1: 0.43179340
iter: 001, train loss: 0.63990247, test loss: 0.62093812
         , train AUC: 0.54249998, test AUC: 0.52088054
         , train F-1: 0.41906158, test F-1: 0.42432713
iter: 002, train loss: 0.63178438, test loss: 0.61284417
         , train AUC: 0.56153016, test AUC: 0.53891604
         , train F-1: 0.41304324, test F-1: 0.42465362
iter: 003, train loss: 0.62484026, test loss: 0.60551262
         , train AUC: 0.58018668, test AUC: 0.55817657
         , train F-1: 0.41125018, test F-1: 0.42463443
iter: 004, train loss: 0.61848170, test loss: 0.59852618
         , train AUC: 0.59880904, test AUC: 0.57601183
         , train F-1: 0.41152994, test F-1: 0.42655847
iter: 005, train loss: 0.61266035, test loss: 0.59310710
         , train AUC: 0.61675412, test AUC: 0.58652815
         , train F-1: 0.41233095, test F-1: 0.42757831
iter: 006, train loss: 0.60735416, test loss: 0.58801669
         , train AUC: 0.63219885, test AUC: 0.59540848
         , train F-1: 0.41315362, test F-1: 0.42730507
iter: 007, train loss: 0.60272759, test loss: 0.58391482
         , train AUC: 0.64443840, test AUC: 0.60201466
         , train F-1: 0.41415090, test F-1: 0.42698260
iter: 008, train loss: 0.59874952, test loss: 0.57924527
         , train AUC: 0.65472551, test AUC: 0.61035754
         , train F-1: 0.41383614, test F-1: 0.42747172
iter: 009, train loss: 0.59478414, test loss: 0.57538605
         , train AUC: 0.66724467, test AUC: 0.61800259
         , train F-1: 0.41354379, test F-1: 0.42551993
iter: 010, train loss: 0.59187138, test loss: 0.57133430
         , train AUC: 0.67530744, test AUC: 0.62670656
         , train F-1: 0.41329176, test F-1: 0.42439820
iter: 011, train loss: 0.59003752, test loss: 0.56952405
         , train AUC: 0.68122195, test AUC: 0.62915980
         , train F-1: 0.41238584, test F-1: 0.42508578
iter: 012, train loss: 0.58917564, test loss: 0.56840789
         , train AUC: 0.68458715, test AUC: 0.63186660
         , train F-1: 0.41173253, test F-1: 0.42456203
iter: 013, train loss: 0.58804011, test loss: 0.56689024
         , train AUC: 0.68900642, test AUC: 0.63751636
         , train F-1: 0.41140538, test F-1: 0.42396029
iter: 014, train loss: 0.58615702, test loss: 0.56540990
         , train AUC: 0.69495072, test AUC: 0.64252792
         , train F-1: 0.41143341, test F-1: 0.42367715
iter: 015, train loss: 0.58398873, test loss: 0.56420320
         , train AUC: 0.70058171, test AUC: 0.64785107
         , train F-1: 0.41158846, test F-1: 0.42340769
iter: 016, train loss: 0.58123779, test loss: 0.56315434
         , train AUC: 0.70717368, test AUC: 0.65286131
         , train F-1: 0.41199857, test F-1: 0.42304526
iter: 017, train loss: 0.57842666, test loss: 0.56238443
         , train AUC: 0.71401850, test AUC: 0.65625594
         , train F-1: 0.41215894, test F-1: 0.42276375
iter: 018, train loss: 0.57578862, test loss: 0.56171906
         , train AUC: 0.71987767, test AUC: 0.65894268
         , train F-1: 0.41199896, test F-1: 0.42314905
iter: 019, train loss: 0.57318449, test loss: 0.56133825
         , train AUC: 0.72556671, test AUC: 0.66101291
         , train F-1: 0.41227573, test F-1: 0.42398597
iter: 020, train loss: 0.57108641, test loss: 0.56090665
         , train AUC: 0.72995730, test AUC: 0.66293613
         , train F-1: 0.41228138, test F-1: 0.42407409
iter: 021, train loss: 0.56920016, test loss: 0.56067157
         , train AUC: 0.73352052, test AUC: 0.66396363
         , train F-1: 0.41246911, test F-1: 0.42711378
iter: 022, train loss: 0.56758803, test loss: 0.55953228
         , train AUC: 0.73617664, test AUC: 0.66721544
         , train F-1: 0.41393582, test F-1: 0.42671046
iter: 023, train loss: 0.56582886, test loss: 0.55801165
         , train AUC: 0.73913954, test AUC: 0.67064734
         , train F-1: 0.41390320, test F-1: 0.42769810
iter: 024, train loss: 0.56357926, test loss: 0.55677575
         , train AUC: 0.74329830, test AUC: 0.67320666
         , train F-1: 0.41424110, test F-1: 0.42634662
iter: 025, train loss: 0.56135023, test loss: 0.55567914
         , train AUC: 0.74706764, test AUC: 0.67592197
         , train F-1: 0.41402238, test F-1: 0.42497051
iter: 026, train loss: 0.55944675, test loss: 0.55410981
         , train AUC: 0.75057352, test AUC: 0.67966068
         , train F-1: 0.41396843, test F-1: 0.42436264
iter: 027, train loss: 0.55781561, test loss: 0.55275357
         , train AUC: 0.75233884, test AUC: 0.68190677
         , train F-1: 0.41374376, test F-1: 0.42436264
iter: 028, train loss: 0.55615985, test loss: 0.55186051
         , train AUC: 0.75393572, test AUC: 0.68379306
         , train F-1: 0.41383232, test F-1: 0.42375413
iter: 029, train loss: 0.55445290, test loss: 0.55073112
         , train AUC: 0.75593638, test AUC: 0.68623458
         , train F-1: 0.41362415, test F-1: 0.42357053
iter: 030, train loss: 0.55270237, test loss: 0.55006123
         , train AUC: 0.75771043, test AUC: 0.68770076
         , train F-1: 0.41378930, test F-1: 0.42271927
iter: 031, train loss: 0.55084312, test loss: 0.54941869
         , train AUC: 0.75945849, test AUC: 0.68875881
         , train F-1: 0.41354750, test F-1: 0.42258078
iter: 032, train loss: 0.54909974, test loss: 0.54920894
         , train AUC: 0.76155667, test AUC: 0.69016258
         , train F-1: 0.41329499, test F-1: 0.42258078
iter: 033, train loss: 0.54728305, test loss: 0.54849160
         , train AUC: 0.76393964, test AUC: 0.69236375
         , train F-1: 0.41277206, test F-1: 0.42666804
iter: 034, train loss: 0.54581428, test loss: 0.54770803
         , train AUC: 0.76623827, test AUC: 0.69330402
         , train F-1: 0.42086256, test F-1: 0.42660828
iter: 035, train loss: 0.54426402, test loss: 0.54644680
         , train AUC: 0.76831902, test AUC: 0.69504555
         , train F-1: 0.42389356, test F-1: 0.42721391
iter: 036, train loss: 0.54261225, test loss: 0.54521865
         , train AUC: 0.77066051, test AUC: 0.69697579
         , train F-1: 0.42514089, test F-1: 0.42822188
iter: 037, train loss: 0.54094207, test loss: 0.54410744
         , train AUC: 0.77332648, test AUC: 0.69873119
         , train F-1: 0.42624656, test F-1: 0.42858402
iter: 038, train loss: 0.53932637, test loss: 0.54311466
         , train AUC: 0.77500627, test AUC: 0.70069536
         , train F-1: 0.42759714, test F-1: 0.44153705
iter: 039, train loss: 0.53787577, test loss: 0.54271811
         , train AUC: 0.77684385, test AUC: 0.70071679
         , train F-1: 0.44602812, test F-1: 0.44211884
iter: 040, train loss: 0.53652352, test loss: 0.54217875
         , train AUC: 0.77779811, test AUC: 0.70169327
