Arguments: Namespace(gap=3, hidden_size=32, num_epochs=200, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104/LSTM_32_2')
iter: 000, train loss: 0.68414360, test loss: 0.61750501
         , train AUC: 0.43444102, test AUC: 0.57403429
         , train F-1: 0.46700589, test F-1: 0.41615562
iter: 001, train loss: 0.62268919, test loss: 0.58856916
         , train AUC: 0.61191102, test AUC: 0.62975812
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 002, train loss: 0.59638053, test loss: 0.57761347
         , train AUC: 0.66759817, test AUC: 0.66103616
         , train F-1: 0.40724414, test F-1: 0.41886565
iter: 003, train loss: 0.58322090, test loss: 0.55786115
         , train AUC: 0.71170715, test AUC: 0.68931571
         , train F-1: 0.41241594, test F-1: 0.47494384
iter: 004, train loss: 0.55410290, test loss: 0.56555927
         , train AUC: 0.74334979, test AUC: 0.69720005
         , train F-1: 0.48143717, test F-1: 0.59684307
iter: 005, train loss: 0.54994184, test loss: 0.55229491
         , train AUC: 0.75333609, test AUC: 0.70488336
         , train F-1: 0.66003241, test F-1: 0.61934671
iter: 006, train loss: 0.52698594, test loss: 0.55664718
         , train AUC: 0.76746381, test AUC: 0.70716627
         , train F-1: 0.68007175, test F-1: 0.60476340
iter: 007, train loss: 0.52154762, test loss: 0.55868238
         , train AUC: 0.77381988, test AUC: 0.71479472
         , train F-1: 0.67313005, test F-1: 0.63050662
iter: 008, train loss: 0.51314098, test loss: 0.55551034
         , train AUC: 0.78289254, test AUC: 0.72910937
         , train F-1: 0.69493758, test F-1: 0.65600308
iter: 009, train loss: 0.50284833, test loss: 0.55658764
         , train AUC: 0.79203425, test AUC: 0.73430809
         , train F-1: 0.72134048, test F-1: 0.65385339
iter: 010, train loss: 0.49705493, test loss: 0.53883642
         , train AUC: 0.79923413, test AUC: 0.74533925
         , train F-1: 0.72659139, test F-1: 0.65224281
iter: 011, train loss: 0.48822871, test loss: 0.52765906
         , train AUC: 0.80452124, test AUC: 0.75639774
         , train F-1: 0.71043626, test F-1: 0.65027298
iter: 012, train loss: 0.48278105, test loss: 0.51810080
         , train AUC: 0.81322459, test AUC: 0.76773536
         , train F-1: 0.70383638, test F-1: 0.66760827
iter: 013, train loss: 0.47359392, test loss: 0.52137607
         , train AUC: 0.81915850, test AUC: 0.77544206
         , train F-1: 0.72150069, test F-1: 0.66785551
iter: 014, train loss: 0.46941534, test loss: 0.51754457
         , train AUC: 0.82505946, test AUC: 0.77671805
         , train F-1: 0.73513498, test F-1: 0.67182191
iter: 015, train loss: 0.45772922, test loss: 0.51891488
         , train AUC: 0.83211988, test AUC: 0.77573847
         , train F-1: 0.74065581, test F-1: 0.67287569
iter: 016, train loss: 0.44883728, test loss: 0.52535582
         , train AUC: 0.83899483, test AUC: 0.78038434
         , train F-1: 0.74725925, test F-1: 0.67245990
iter: 017, train loss: 0.44135445, test loss: 0.52234763
         , train AUC: 0.84461277, test AUC: 0.78660027
