Arguments: Namespace(gap=3, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190103', run_fold=1, verbose=0)
iter: 000, train loss: 0.68279582, test loss: 0.55262458
         , train AUC: 0.50092233, test AUC: 0.53436524
         , train F-1: 0.49156298, test F-1: 0.45586488
iter: 001, train loss: 0.57612646, test loss: 0.52261198
         , train AUC: 0.53637866, test AUC: 0.54978030
         , train F-1: 0.45333222, test F-1: 0.44125612
iter: 002, train loss: 0.55261040, test loss: 0.51365846
         , train AUC: 0.55645429, test AUC: 0.56565747
         , train F-1: 0.43301863, test F-1: 0.43960274
iter: 003, train loss: 0.54622108, test loss: 0.50853860
         , train AUC: 0.58665966, test AUC: 0.59540642
         , train F-1: 0.43083414, test F-1: 0.43960274
iter: 004, train loss: 0.54415756, test loss: 0.50542098
         , train AUC: 0.61842700, test AUC: 0.61615009
         , train F-1: 0.43037237, test F-1: 0.43960274
iter: 005, train loss: 0.54193097, test loss: 0.50222230
         , train AUC: 0.64161199, test AUC: 0.63537159
         , train F-1: 0.42998728, test F-1: 0.43960274
iter: 006, train loss: 0.53720409, test loss: 0.49944398
         , train AUC: 0.66625103, test AUC: 0.65157380
         , train F-1: 0.42998728, test F-1: 0.43960274
iter: 007, train loss: 0.52991670, test loss: 0.49971285
         , train AUC: 0.69563483, test AUC: 0.65679559
         , train F-1: 0.42998728, test F-1: 0.43993824
iter: 008, train loss: 0.52424222, test loss: 0.50203270
         , train AUC: 0.71480885, test AUC: 0.66216266
         , train F-1: 0.42998728, test F-1: 0.44022998
iter: 009, train loss: 0.52251261, test loss: 0.49822015
         , train AUC: 0.71998901, test AUC: 0.66622640
         , train F-1: 0.43019510, test F-1: 0.44638483
iter: 010, train loss: 0.51663440, test loss: 0.48985699
         , train AUC: 0.73158369, test AUC: 0.68348197
         , train F-1: 0.43332826, test F-1: 0.45212093
iter: 011, train loss: 0.50810045, test loss: 0.48108944
         , train AUC: 0.74472836, test AUC: 0.70194129
         , train F-1: 0.44270556, test F-1: 0.46798570
iter: 012, train loss: 0.50204772, test loss: 0.47260815
         , train AUC: 0.75239010, test AUC: 0.72258285
         , train F-1: 0.47191408, test F-1: 0.52616566
iter: 013, train loss: 0.49687976, test loss: 0.46756271
         , train AUC: 0.75783632, test AUC: 0.73791006
         , train F-1: 0.50410938, test F-1: 0.52081430
iter: 014, train loss: 0.48902828, test loss: 0.46351972
         , train AUC: 0.77211560, test AUC: 0.75377464
         , train F-1: 0.50046252, test F-1: 0.51921136
iter: 015, train loss: 0.48013398, test loss: 0.45604864
         , train AUC: 0.78934130, test AUC: 0.76797112
         , train F-1: 0.49868120, test F-1: 0.53604660
iter: 016, train loss: 0.46974158, test loss: 0.45165589
         , train AUC: 0.80254790, test AUC: 0.77557191
         , train F-1: 0.51106650, test F-1: 0.54587247
iter: 017, train loss: 0.45966405, test loss: 0.45009282
         , train AUC: 0.81484548, test AUC: 0.77694549
         , train F-1: 0.53634999, test F-1: 0.56625468
iter: 018, train loss: 0.45327479, test loss: 0.44595850
         , train AUC: 0.82122138, test AUC: 0.77903221
         , train F-1: 0.56041519, test F-1: 0.58370767
iter: 019, train loss: 0.44630849, test loss: 0.44599646
         , train AUC: 0.82699317, test AUC: 0.77655546
         , train F-1: 0.57507544, test F-1: 0.60603072
iter: 020, train loss: 0.43742839, test loss: 0.44310266
         , train AUC: 0.83501270, test AUC: 0.77989797
         , train F-1: 0.59829856, test F-1: 0.61275903
iter: 021, train loss: 0.42629689, test loss: 0.43869507
         , train AUC: 0.84698957, test AUC: 0.78561841
         , train F-1: 0.63243269, test F-1: 0.61610123
iter: 022, train loss: 0.41550872, test loss: 0.43788138
         , train AUC: 0.85700952, test AUC: 0.78456044
         , train F-1: 0.66417985, test F-1: 0.61610989
iter: 023, train loss: 0.40467054, test loss: 0.43480927
         , train AUC: 0.86498694, test AUC: 0.78653809
         , train F-1: 0.68748863, test F-1: 0.62571924
iter: 024, train loss: 0.39585361, test loss: 0.43372828
         , train AUC: 0.86948902, test AUC: 0.78831858
         , train F-1: 0.70624380, test F-1: 0.63022148
iter: 025, train loss: 0.38969526, test loss: 0.43121511
         , train AUC: 0.87151221, test AUC: 0.79626579
         , train F-1: 0.72151649, test F-1: 0.64584123
iter: 026, train loss: 0.38020706, test loss: 0.43046078
         , train AUC: 0.87901826, test AUC: 0.79773150
         , train F-1: 0.74957998, test F-1: 0.65394867
iter: 027, train loss: 0.37458038, test loss: 0.41992632
         , train AUC: 0.88290378, test AUC: 0.80575285
         , train F-1: 0.75352710, test F-1: 0.65874398
iter: 028, train loss: 0.36267254, test loss: 0.42145056
         , train AUC: 0.88954309, test AUC: 0.80426690
         , train F-1: 0.75560494, test F-1: 0.64894794
iter: 029, train loss: 0.35756341, test loss: 0.41590396
         , train AUC: 0.89544320, test AUC: 0.81282730
         , train F-1: 0.76671158, test F-1: 0.66652307
iter: 030, train loss: 0.34961963, test loss: 0.42423001
         , train AUC: 0.90028552, test AUC: 0.80572726
         , train F-1: 0.77501120, test F-1: 0.66701133
iter: 031, train loss: 0.34448212, test loss: 0.43495131
         , train AUC: 0.89973038, test AUC: 0.80146366
         , train F-1: 0.78490173, test F-1: 0.66876549
iter: 032, train loss: 0.33752775, test loss: 0.42653272
         , train AUC: 0.90310059, test AUC: 0.81221230
         , train F-1: 0.79751140, test F-1: 0.68002422
iter: 033, train loss: 0.32891327, test loss: 0.40813833
         , train AUC: 0.90955643, test AUC: 0.82724325
         , train F-1: 0.80643398, test F-1: 0.70274713
iter: 034, train loss: 0.32734433, test loss: 0.40118638
         , train AUC: 0.91118197, test AUC: 0.83222311
         , train F-1: 0.80905090, test F-1: 0.70933805
iter: 035, train loss: 0.31897843, test loss: 0.40078968
         , train AUC: 0.91548769, test AUC: 0.83304030
         , train F-1: 0.81224129, test F-1: 0.70560534
iter: 036, train loss: 0.31692377, test loss: 0.39811158
         , train AUC: 0.91643554, test AUC: 0.83509913
         , train F-1: 0.81362511, test F-1: 0.70404172
iter: 037, train loss: 0.30935714, test loss: 0.39255917
         , train AUC: 0.92151335, test AUC: 0.83918165
         , train F-1: 0.81960972, test F-1: 0.70500664
iter: 038, train loss: 0.30762219, test loss: 0.38605943
         , train AUC: 0.92296913, test AUC: 0.84484325
         , train F-1: 0.82128865, test F-1: 0.71864837
iter: 039, train loss: 0.30622536, test loss: 0.38208488
         , train AUC: 0.92452398, test AUC: 0.84664567
         , train F-1: 0.82106813, test F-1: 0.71547816
iter: 040, train loss: 0.30050349, test loss: 0.40242788
         , train AUC: 0.92630337, test AUC: 0.84090054
         , train F-1: 0.81646570, test F-1: 0.70353450
iter: 041, train loss: 0.29528117, test loss: 0.41915125
         , train AUC: 0.92673419, test AUC: 0.83780162
         , train F-1: 0.83310046, test F-1: 0.69977769
