Arguments: Namespace(gap=5, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_16_1', run_fold=1, verbose=0)
iter: 000, train loss: 0.16614890, test loss: 0.16775642
         , train AUC: 0.97805309, test AUC: 0.97836743
         , train F-1: 0.92059436, test F-1: 0.90354720
iter: 001, train loss: 0.16886637, test loss: 0.14604270
         , train AUC: 0.97933310, test AUC: 0.98114863
         , train F-1: 0.91349270, test F-1: 0.91179205
iter: 002, train loss: 0.15734710, test loss: 0.14037997
         , train AUC: 0.97930578, test AUC: 0.98381178
         , train F-1: 0.91784949, test F-1: 0.91826258
iter: 003, train loss: 0.16908084, test loss: 0.14459656
         , train AUC: 0.97804410, test AUC: 0.97680087
         , train F-1: 0.91222568, test F-1: 0.92548671
iter: 004, train loss: 0.16892073, test loss: 0.13655804
         , train AUC: 0.97502692, test AUC: 0.97848279
         , train F-1: 0.92075754, test F-1: 0.92288764
iter: 005, train loss: 0.15326320, test loss: 0.12061689
         , train AUC: 0.97739985, test AUC: 0.98634560
         , train F-1: 0.92694053, test F-1: 0.93249900
iter: 006, train loss: 0.15180090, test loss: 0.13921833
         , train AUC: 0.98207076, test AUC: 0.98104926
         , train F-1: 0.92198464, test F-1: 0.91969532
iter: 007, train loss: 0.15991911, test loss: 0.16566683
         , train AUC: 0.98018619, test AUC: 0.96972959
         , train F-1: 0.91464793, test F-1: 0.90555694
iter: 008, train loss: 0.15554112, test loss: 0.16129829
         , train AUC: 0.97755324, test AUC: 0.96957020
         , train F-1: 0.92448440, test F-1: 0.91507682
iter: 009, train loss: 0.15549402, test loss: 0.15700239
         , train AUC: 0.97729237, test AUC: 0.97444072
         , train F-1: 0.92573384, test F-1: 0.90316260
iter: 010, train loss: 0.14732371, test loss: 0.18723249
         , train AUC: 0.97983795, test AUC: 0.97279994
         , train F-1: 0.92631671, test F-1: 0.87424057
iter: 011, train loss: 0.15295662, test loss: 0.18947411
         , train AUC: 0.97980136, test AUC: 0.96734127
         , train F-1: 0.92244944, test F-1: 0.86076543
iter: 012, train loss: 0.13911751, test loss: 0.20663962
         , train AUC: 0.98057848, test AUC: 0.96107551
         , train F-1: 0.93193663, test F-1: 0.84239221
iter: 013, train loss: 0.14432986, test loss: 0.19430740
         , train AUC: 0.97956168, test AUC: 0.96718074
         , train F-1: 0.92904983, test F-1: 0.84379291
iter: 014, train loss: 0.13515548, test loss: 0.18571927
         , train AUC: 0.98219221, test AUC: 0.97374840
         , train F-1: 0.93311384, test F-1: 0.84952826
iter: 015, train loss: 0.13728321, test loss: 0.17446309
         , train AUC: 0.98286023, test AUC: 0.97406494
         , train F-1: 0.93119904, test F-1: 0.86131001
iter: 016, train loss: 0.12990849, test loss: 0.16323714
         , train AUC: 0.98387437, test AUC: 0.97330511
         , train F-1: 0.93549829, test F-1: 0.87887442
iter: 017, train loss: 0.12923978, test loss: 0.15728457
         , train AUC: 0.98350300, test AUC: 0.97385795
         , train F-1: 0.93763456, test F-1: 0.89055009
iter: 018, train loss: 0.12797830, test loss: 0.15307167
         , train AUC: 0.98378779, test AUC: 0.97523708
         , train F-1: 0.93739190, test F-1: 0.89941655
iter: 019, train loss: 0.12423864, test loss: 0.14607799
         , train AUC: 0.98449684, test AUC: 0.97801034
         , train F-1: 0.94055731, test F-1: 0.90836998
iter: 020, train loss: 0.12022433, test loss: 0.14309357
         , train AUC: 0.98569056, test AUC: 0.97869694
         , train F-1: 0.94390633, test F-1: 0.91116131
iter: 021, train loss: 0.11978969, test loss: 0.14980774
         , train AUC: 0.98588550, test AUC: 0.97640440
         , train F-1: 0.94208806, test F-1: 0.90649280
iter: 022, train loss: 0.12054192, test loss: 0.15935636
         , train AUC: 0.98521378, test AUC: 0.97441489
         , train F-1: 0.94217046, test F-1: 0.90629265
iter: 023, train loss: 0.11696719, test loss: 0.15014754
         , train AUC: 0.98594483, test AUC: 0.97692389
         , train F-1: 0.94568270, test F-1: 0.90894213
iter: 024, train loss: 0.11549152, test loss: 0.13846794
         , train AUC: 0.98637858, test AUC: 0.97898943
         , train F-1: 0.94469025, test F-1: 0.91427881
iter: 025, train loss: 0.11248206, test loss: 0.14414254
         , train AUC: 0.98684982, test AUC: 0.97683952
         , train F-1: 0.94555897, test F-1: 0.91128037
iter: 026, train loss: 0.11602338, test loss: 0.14388621
         , train AUC: 0.98572059, test AUC: 0.97808417
         , train F-1: 0.94274205, test F-1: 0.91121093
iter: 027, train loss: 0.11355580, test loss: 0.14012982
         , train AUC: 0.98651257, test AUC: 0.98006619
         , train F-1: 0.94446354, test F-1: 0.90885509
iter: 028, train loss: 0.11325783, test loss: 0.14134321
         , train AUC: 0.98735678, test AUC: 0.97769520
         , train F-1: 0.94468073, test F-1: 0.90583980
iter: 029, train loss: 0.11035170, test loss: 0.13408208
         , train AUC: 0.98767560, test AUC: 0.97976357
         , train F-1: 0.94661857, test F-1: 0.91218115
iter: 030, train loss: 0.10790084, test loss: 0.13025907
         , train AUC: 0.98831730, test AUC: 0.98127287
         , train F-1: 0.94817779, test F-1: 0.91779900
iter: 031, train loss: 0.10546037, test loss: 0.12685886
         , train AUC: 0.98866110, test AUC: 0.98156551
         , train F-1: 0.94993614, test F-1: 0.92158837
iter: 032, train loss: 0.10249308, test loss: 0.12062778
         , train AUC: 0.98900610, test AUC: 0.98250408
         , train F-1: 0.95202340, test F-1: 0.92291261
iter: 033, train loss: 0.10454299, test loss: 0.11990467
         , train AUC: 0.98897758, test AUC: 0.98224993
         , train F-1: 0.94930717, test F-1: 0.92479609
iter: 034, train loss: 0.10236357, test loss: 0.12092379
         , train AUC: 0.98925433, test AUC: 0.98256971
         , train F-1: 0.95101686, test F-1: 0.92443911
iter: 035, train loss: 0.10049247, test loss: 0.12285675
         , train AUC: 0.98930120, test AUC: 0.98338596
         , train F-1: 0.95120545, test F-1: 0.92357979
iter: 036, train loss: 0.10093559, test loss: 0.11808345
         , train AUC: 0.98954010, test AUC: 0.98310040
         , train F-1: 0.95019037, test F-1: 0.92739585
iter: 037, train loss: 0.09257635, test loss: 0.12478513
         , train AUC: 0.99050980, test AUC: 0.98259161
         , train F-1: 0.96025300, test F-1: 0.92479976
iter: 038, train loss: 0.10542051, test loss: 0.12755692
         , train AUC: 0.98897149, test AUC: 0.98267150
         , train F-1: 0.94969489, test F-1: 0.92098001
iter: 039, train loss: 0.10330822, test loss: 0.12892710
         , train AUC: 0.98965083, test AUC: 0.98178590
         , train F-1: 0.95065296, test F-1: 0.92026661
iter: 040, train loss: 0.10302054, test loss: 0.12797034
         , train AUC: 0.98940982, test AUC: 0.98113825
         , train F-1: 0.94996084, test F-1: 0.92098334
iter: 041, train loss: 0.10225569, test loss: 0.12320188
         , train AUC: 0.98920610, test AUC: 0.98207279
         , train F-1: 0.94940294, test F-1: 0.92367998
iter: 042, train loss: 0.09948292, test loss: 0.12090733
         , train AUC: 0.98994081, test AUC: 0.98403649
         , train F-1: 0.94987220, test F-1: 0.92786427
iter: 043, train loss: 0.09980514, test loss: 0.12172042
         , train AUC: 0.99034589, test AUC: 0.98303720
         , train F-1: 0.94692103, test F-1: 0.93306791
iter: 044, train loss: 0.09680364, test loss: 0.12099441
         , train AUC: 0.99031088, test AUC: 0.98230471
         , train F-1: 0.95256533, test F-1: 0.93821820
iter: 045, train loss: 0.09909727, test loss: 0.12014437
         , train AUC: 0.99021719, test AUC: 0.98545034
         , train F-1: 0.95172978, test F-1: 0.93447190
iter: 046, train loss: 0.10691611, test loss: 0.13162528
         , train AUC: 0.99039339, test AUC: 0.98041883
         , train F-1: 0.94626049, test F-1: 0.92690327
iter: 047, train loss: 0.10621483, test loss: 0.11751168
         , train AUC: 0.98848269, test AUC: 0.98272132
         , train F-1: 0.94897882, test F-1: 0.93865531
iter: 048, train loss: 0.09987666, test loss: 0.12375915
         , train AUC: 0.98924696, test AUC: 0.98013352
         , train F-1: 0.95416214, test F-1: 0.93158365
iter: 049, train loss: 0.10980151, test loss: 0.12739180
         , train AUC: 0.98698151, test AUC: 0.98049202
         , train F-1: 0.94506196, test F-1: 0.93026874
iter: 050, train loss: 0.11153956, test loss: 0.13506342
         , train AUC: 0.98693784, test AUC: 0.97792848
         , train F-1: 0.94173977, test F-1: 0.92736444
iter: 051, train loss: 0.10724656, test loss: 0.14364083
         , train AUC: 0.98798135, test AUC: 0.97692079
         , train F-1: 0.94486882, test F-1: 0.92030487
