Arguments: Namespace(dropout=0.2, gap=3, hidden_size=8, l1=0.0001, lr=0.01, num_epochs=400, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_2_ep=400_dr=0.2_lr=0.01_wd=0.0_l1=0.0001', weight_decay=0.0)
iter: 000, train loss: 0.74080676, test loss: 0.68278980
         , train AUC: 0.56769762, test AUC: 0.61226255
         , train F-1: 0.34207423, test F-1: 0.58098949
iter: 001, train loss: 0.72275478, test loss: 0.66794813
         , train AUC: 0.58295843, test AUC: 0.62795389
         , train F-1: 0.55363111, test F-1: 0.41444112
iter: 002, train loss: 0.70730186, test loss: 0.65298128
         , train AUC: 0.59986308, test AUC: 0.64754716
         , train F-1: 0.41207111, test F-1: 0.41182569
iter: 003, train loss: 0.69194108, test loss: 0.63813382
         , train AUC: 0.61698863, test AUC: 0.65996005
         , train F-1: 0.40832440, test F-1: 0.41196335
iter: 004, train loss: 0.67673254, test loss: 0.62312555
         , train AUC: 0.63025231, test AUC: 0.67462968
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 005, train loss: 0.66220987, test loss: 0.60979557
         , train AUC: 0.64405201, test AUC: 0.68062701
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 006, train loss: 0.64923638, test loss: 0.59942651
         , train AUC: 0.65204930, test AUC: 0.68615868
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 007, train loss: 0.63826835, test loss: 0.59078586
         , train AUC: 0.66441296, test AUC: 0.70143670
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 008, train loss: 0.63045865, test loss: 0.58435851
         , train AUC: 0.67527036, test AUC: 0.71927563
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 009, train loss: 0.62542272, test loss: 0.58141565
         , train AUC: 0.68510256, test AUC: 0.72320700
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 010, train loss: 0.62154806, test loss: 0.57909471
         , train AUC: 0.69651602, test AUC: 0.72746902
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 011, train loss: 0.61881310, test loss: 0.57534426
         , train AUC: 0.70272492, test AUC: 0.73611400
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 012, train loss: 0.61431688, test loss: 0.56940955
         , train AUC: 0.71348037, test AUC: 0.74644761
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 013, train loss: 0.60837162, test loss: 0.56221241
         , train AUC: 0.72339533, test AUC: 0.75293220
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 014, train loss: 0.60063303, test loss: 0.55479527
         , train AUC: 0.73238548, test AUC: 0.75453893
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 015, train loss: 0.59287691, test loss: 0.54697430
         , train AUC: 0.73466186, test AUC: 0.75709784
         , train F-1: 0.40836071, test F-1: 0.41196335
iter: 016, train loss: 0.58487707, test loss: 0.53845656
         , train AUC: 0.73599621, test AUC: 0.76463060
         , train F-1: 0.40840630, test F-1: 0.41196335
iter: 017, train loss: 0.57665443, test loss: 0.53071761
         , train AUC: 0.74267275, test AUC: 0.76955474
         , train F-1: 0.40842060, test F-1: 0.41312446
iter: 018, train loss: 0.56758732, test loss: 0.52481580
         , train AUC: 0.75260948, test AUC: 0.77008614
         , train F-1: 0.41003774, test F-1: 0.41838777
iter: 019, train loss: 0.55804390, test loss: 0.52005357
         , train AUC: 0.76421047, test AUC: 0.76780630
         , train F-1: 0.41629452, test F-1: 0.48420954
iter: 020, train loss: 0.54911286, test loss: 0.51429307
         , train AUC: 0.77471292, test AUC: 0.76845323
         , train F-1: 0.47563521, test F-1: 0.55825092
iter: 021, train loss: 0.53995764, test loss: 0.50999606
         , train AUC: 0.78511412, test AUC: 0.76573114
         , train F-1: 0.54964726, test F-1: 0.58516903
iter: 022, train loss: 0.53305703, test loss: 0.50764042
         , train AUC: 0.78922896, test AUC: 0.76346241
         , train F-1: 0.59115590, test F-1: 0.61228754
iter: 023, train loss: 0.52790165, test loss: 0.50693458
         , train AUC: 0.78907136, test AUC: 0.76194940
         , train F-1: 0.63070694, test F-1: 0.62391260
iter: 024, train loss: 0.52296162, test loss: 0.50070876
         , train AUC: 0.79104594, test AUC: 0.77175716
         , train F-1: 0.65300064, test F-1: 0.64119245
iter: 025, train loss: 0.52044541, test loss: 0.50258696
         , train AUC: 0.79175843, test AUC: 0.76836333
         , train F-1: 0.66779024, test F-1: 0.64255404
iter: 026, train loss: 0.51767808, test loss: 0.50235528
         , train AUC: 0.79345618, test AUC: 0.76935486
         , train F-1: 0.68044460, test F-1: 0.66973298
iter: 027, train loss: 0.51301897, test loss: 0.49970776
         , train AUC: 0.79856972, test AUC: 0.77495109
         , train F-1: 0.69912448, test F-1: 0.70494581
iter: 028, train loss: 0.50919908, test loss: 0.49724212
         , train AUC: 0.80251847, test AUC: 0.77897702
         , train F-1: 0.72714431, test F-1: 0.71008548
