Arguments: Namespace(gap=6, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_32_3', run_fold=1, verbose=0)
iter: 000, train loss: 0.06705954, test loss: 0.04681418
         , train AUC: 0.99658126, test AUC: 0.99829235
         , train F-1: 0.97053088, test F-1: 0.97756491
iter: 001, train loss: 0.05817915, test loss: 0.04186284
         , train AUC: 0.99636818, test AUC: 0.99828610
         , train F-1: 0.97351179, test F-1: 0.97804874
iter: 002, train loss: 0.05337184, test loss: 0.04346678
         , train AUC: 0.99669115, test AUC: 0.99834830
         , train F-1: 0.97324756, test F-1: 0.97716923
iter: 003, train loss: 0.04863355, test loss: 0.04510261
         , train AUC: 0.99745754, test AUC: 0.99774841
         , train F-1: 0.97662173, test F-1: 0.97543862
iter: 004, train loss: 0.04731040, test loss: 0.05469084
         , train AUC: 0.99744609, test AUC: 0.99688449
         , train F-1: 0.97650510, test F-1: 0.96983693
iter: 005, train loss: 0.04965932, test loss: 0.05927828
         , train AUC: 0.99748470, test AUC: 0.99606683
         , train F-1: 0.97445239, test F-1: 0.96678458
iter: 006, train loss: 0.04511429, test loss: 0.06828435
         , train AUC: 0.99774843, test AUC: 0.99546130
         , train F-1: 0.97695268, test F-1: 0.95830657
iter: 007, train loss: 0.04589355, test loss: 0.07650119
         , train AUC: 0.99770007, test AUC: 0.99415940
         , train F-1: 0.97702174, test F-1: 0.95341293
iter: 008, train loss: 0.04463377, test loss: 0.07925279
         , train AUC: 0.99756317, test AUC: 0.99473708
         , train F-1: 0.97671756, test F-1: 0.94921487
iter: 009, train loss: 0.04096996, test loss: 0.08267353
         , train AUC: 0.99791014, test AUC: 0.99536291
         , train F-1: 0.98033065, test F-1: 0.95391171
iter: 010, train loss: 0.04198252, test loss: 0.08824432
         , train AUC: 0.99780004, test AUC: 0.99506885
         , train F-1: 0.97957048, test F-1: 0.95509977
iter: 011, train loss: 0.03869853, test loss: 0.09980847
         , train AUC: 0.99808915, test AUC: 0.99400782
         , train F-1: 0.98118760, test F-1: 0.95481559
iter: 012, train loss: 0.03730440, test loss: 0.09505834
         , train AUC: 0.99823730, test AUC: 0.99505895
         , train F-1: 0.98178847, test F-1: 0.95311104
iter: 013, train loss: 0.03753997, test loss: 0.10319160
         , train AUC: 0.99840709, test AUC: 0.99442339
         , train F-1: 0.98066852, test F-1: 0.94510678
iter: 014, train loss: 0.03726054, test loss: 0.09645320
         , train AUC: 0.99836932, test AUC: 0.99458167
         , train F-1: 0.98064596, test F-1: 0.94822386
iter: 015, train loss: 0.03396401, test loss: 0.09769912
         , train AUC: 0.99856260, test AUC: 0.99415542
         , train F-1: 0.98343468, test F-1: 0.94751556
