Arguments: Namespace(dropout=0.2, gap=5, hidden_size=8, num_epochs=500, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_2_epoch=500_dr=0.2_lr=0.005_wd=1e-05')
iter: 000, train loss: 0.66412538, test loss: 0.66434050
         , train AUC: 0.39317234, test AUC: 0.46462215
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 001, train loss: 0.65902215, test loss: 0.66044068
         , train AUC: 0.45940714, test AUC: 0.51304689
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 002, train loss: 0.65413105, test loss: 0.65657663
         , train AUC: 0.51980524, test AUC: 0.54999995
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 003, train loss: 0.64923948, test loss: 0.65279096
         , train AUC: 0.57458446, test AUC: 0.57960543
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 004, train loss: 0.64433515, test loss: 0.64902532
         , train AUC: 0.60975449, test AUC: 0.59690970
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 005, train loss: 0.63928014, test loss: 0.64485162
         , train AUC: 0.63756722, test AUC: 0.60865385
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 006, train loss: 0.63396913, test loss: 0.64100349
         , train AUC: 0.65692337, test AUC: 0.61587077
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 007, train loss: 0.62850696, test loss: 0.63744462
         , train AUC: 0.66904528, test AUC: 0.61679136
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 008, train loss: 0.62312376, test loss: 0.63420874
         , train AUC: 0.67425941, test AUC: 0.61439365
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 009, train loss: 0.61791414, test loss: 0.63143295
         , train AUC: 0.67577822, test AUC: 0.61166503
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 010, train loss: 0.61276019, test loss: 0.62861359
         , train AUC: 0.67909373, test AUC: 0.61479573
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 011, train loss: 0.60790342, test loss: 0.62627137
         , train AUC: 0.68043445, test AUC: 0.61586232
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 012, train loss: 0.60338801, test loss: 0.62422687
         , train AUC: 0.68279867, test AUC: 0.62067248
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 013, train loss: 0.59918749, test loss: 0.62356508
         , train AUC: 0.68598512, test AUC: 0.61760180
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 014, train loss: 0.59559184, test loss: 0.62377244
         , train AUC: 0.68945901, test AUC: 0.61613358
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 015, train loss: 0.59254503, test loss: 0.62400675
         , train AUC: 0.69389139, test AUC: 0.61745219
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 016, train loss: 0.59029722, test loss: 0.62443930
         , train AUC: 0.69734792, test AUC: 0.61921172
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 017, train loss: 0.58813179, test loss: 0.62487847
         , train AUC: 0.70368939, test AUC: 0.61913630
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 018, train loss: 0.58622706, test loss: 0.62481558
         , train AUC: 0.70826278, test AUC: 0.62267587
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 019, train loss: 0.58447337, test loss: 0.62350845
         , train AUC: 0.71203586, test AUC: 0.63121213
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 020, train loss: 0.58186197, test loss: 0.62166268
         , train AUC: 0.71883976, test AUC: 0.63923030
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 021, train loss: 0.57848269, test loss: 0.62021720
         , train AUC: 0.72692907, test AUC: 0.64402270
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 022, train loss: 0.57472503, test loss: 0.61847752
         , train AUC: 0.73447187, test AUC: 0.64581809
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 023, train loss: 0.57031161, test loss: 0.61515123
         , train AUC: 0.74171352, test AUC: 0.64993944
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 024, train loss: 0.56671280, test loss: 0.61043781
         , train AUC: 0.74433951, test AUC: 0.65838020
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 025, train loss: 0.56321752, test loss: 0.60650450
         , train AUC: 0.74639466, test AUC: 0.66312633
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 026, train loss: 0.55925179, test loss: 0.60306585
         , train AUC: 0.75056582, test AUC: 0.66917313
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 027, train loss: 0.55571556, test loss: 0.59932482
         , train AUC: 0.75329724, test AUC: 0.67620804
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 028, train loss: 0.55275071, test loss: 0.59670591
         , train AUC: 0.75425267, test AUC: 0.67728049
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 029, train loss: 0.54912382, test loss: 0.59422439
         , train AUC: 0.75691824, test AUC: 0.68078410
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 030, train loss: 0.54497498, test loss: 0.59061098
         , train AUC: 0.76061987, test AUC: 0.68715563
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 031, train loss: 0.54060435, test loss: 0.58916783
         , train AUC: 0.76500752, test AUC: 0.68968868
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 032, train loss: 0.53650945, test loss: 0.58838898
         , train AUC: 0.76796260, test AUC: 0.69117087
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 033, train loss: 0.53217727, test loss: 0.58666348
         , train AUC: 0.77188848, test AUC: 0.69446938
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 034, train loss: 0.52901673, test loss: 0.58473182
         , train AUC: 0.77374205, test AUC: 0.69685612
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 035, train loss: 0.52496195, test loss: 0.58427399
         , train AUC: 0.77730092, test AUC: 0.69903085
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 036, train loss: 0.52142465, test loss: 0.58295411
         , train AUC: 0.77954955, test AUC: 0.70085393
         , train F-1: 0.41027876, test F-1: 0.40079989
iter: 037, train loss: 0.51823062, test loss: 0.58187270
         , train AUC: 0.78202739, test AUC: 0.70182721
         , train F-1: 0.41058644, test F-1: 0.44909486
iter: 038, train loss: 0.51470065, test loss: 0.57964683
         , train AUC: 0.78423630, test AUC: 0.70547366
