Arguments: Namespace(dropout=0, gap=4, hidden_size=32, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_32_1')
iter: 000, train loss: 0.97415465, test loss: 0.76149213
         , train AUC: 0.49932882, test AUC: 0.47424214
         , train F-1: 0.23644830, test F-1: 0.38805677
iter: 001, train loss: 0.73565680, test loss: 0.65012407
         , train AUC: 0.51205874, test AUC: 0.53741266
         , train F-1: 0.39202703, test F-1: 0.48777645
iter: 002, train loss: 0.63380533, test loss: 0.61299402
         , train AUC: 0.53548676, test AUC: 0.60015335
         , train F-1: 0.47635808, test F-1: 0.45116550
iter: 003, train loss: 0.60202444, test loss: 0.61105227
         , train AUC: 0.59791736, test AUC: 0.63885647
         , train F-1: 0.43643086, test F-1: 0.46474012
iter: 004, train loss: 0.59804219, test loss: 0.61082172
         , train AUC: 0.65208961, test AUC: 0.65779288
         , train F-1: 0.44042790, test F-1: 0.47598217
iter: 005, train loss: 0.58746296, test loss: 0.60138667
         , train AUC: 0.69006129, test AUC: 0.66391144
         , train F-1: 0.44800649, test F-1: 0.47554723
iter: 006, train loss: 0.56835538, test loss: 0.59238601
         , train AUC: 0.71878043, test AUC: 0.66414748
         , train F-1: 0.45750344, test F-1: 0.44820071
iter: 007, train loss: 0.55811930, test loss: 0.58721381
         , train AUC: 0.72665094, test AUC: 0.66805614
         , train F-1: 0.46026103, test F-1: 0.47387435
iter: 008, train loss: 0.55439734, test loss: 0.58360267
         , train AUC: 0.73426263, test AUC: 0.67396890
         , train F-1: 0.50868402, test F-1: 0.53547792
iter: 009, train loss: 0.54540068, test loss: 0.57612264
         , train AUC: 0.74785036, test AUC: 0.68933024
         , train F-1: 0.59460707, test F-1: 0.56522986
iter: 010, train loss: 0.53536558, test loss: 0.57292593
         , train AUC: 0.75485587, test AUC: 0.69940894
         , train F-1: 0.61706778, test F-1: 0.57078180
iter: 011, train loss: 0.52852559, test loss: 0.57515460
         , train AUC: 0.76084170, test AUC: 0.69971802
         , train F-1: 0.61857202, test F-1: 0.58377112
iter: 012, train loss: 0.52126896, test loss: 0.57613850
         , train AUC: 0.76873430, test AUC: 0.70130297
         , train F-1: 0.63694817, test F-1: 0.60042651
iter: 013, train loss: 0.51377922, test loss: 0.57231218
         , train AUC: 0.77677653, test AUC: 0.70765440
         , train F-1: 0.65456814, test F-1: 0.61416839
iter: 014, train loss: 0.50738311, test loss: 0.56998748
         , train AUC: 0.78348395, test AUC: 0.71201341
