Arguments: Namespace(dropout=0.2, gap=2, hidden_size=8, l1=0.0005, l2=0, lr=0.005, num_epochs=100, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105_normalized/LSTM_8_1_ep=100_dr=0.2_lr=0.005_l2=0_l1=0.0005')
iter: 000, train loss: 0.77621704, test loss: 0.62364107
         , train AUC: 0.55561913, test AUC: 0.53631557
         , train F-1: 0.43986671, test F-1: 0.43244138
iter: 001, train loss: 0.76793522, test loss: 0.61775482
         , train AUC: 0.57492466, test AUC: 0.55542535
         , train F-1: 0.43714937, test F-1: 0.43106540
iter: 002, train loss: 0.75997221, test loss: 0.61220098
         , train AUC: 0.59360554, test AUC: 0.57355335
         , train F-1: 0.43790408, test F-1: 0.43083688
iter: 003, train loss: 0.75229955, test loss: 0.60695779
         , train AUC: 0.61108161, test AUC: 0.59036850
         , train F-1: 0.43857509, test F-1: 0.43261719
iter: 004, train loss: 0.74485451, test loss: 0.60199767
         , train AUC: 0.62726844, test AUC: 0.60593725
         , train F-1: 0.44040412, test F-1: 0.43444854
iter: 005, train loss: 0.73758686, test loss: 0.59723127
         , train AUC: 0.64226919, test AUC: 0.62068066
         , train F-1: 0.44229336, test F-1: 0.43672774
iter: 006, train loss: 0.73042458, test loss: 0.59258854
         , train AUC: 0.65638997, test AUC: 0.63473157
         , train F-1: 0.44398184, test F-1: 0.43850231
iter: 007, train loss: 0.72334945, test loss: 0.58800018
         , train AUC: 0.66975298, test AUC: 0.64812802
         , train F-1: 0.44635508, test F-1: 0.44048273
iter: 008, train loss: 0.71630353, test loss: 0.58343416
         , train AUC: 0.68244197, test AUC: 0.66081682
         , train F-1: 0.44914349, test F-1: 0.44535329
iter: 009, train loss: 0.70933598, test loss: 0.57885450
         , train AUC: 0.69452645, test AUC: 0.67289891
         , train F-1: 0.45233642, test F-1: 0.44992311
iter: 010, train loss: 0.70235354, test loss: 0.57425219
