Arguments: Namespace(dropout=0.2, gap=1, hidden_size=16, lr=0.005, num_epochs=500, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_16_1_epoch=500_dr=0.2_lr=0.005_wd=1e-05', weight_decay=1e-05)
iter: 000, train loss: 0.69602656, test loss: 0.66633517
         , train AUC: 0.48990945, test AUC: 0.49920597
         , train F-1: 0.49577542, test F-1: 0.53165182
iter: 001, train loss: 0.67070228, test loss: 0.64862955
         , train AUC: 0.50743955, test AUC: 0.50671057
         , train F-1: 0.53119562, test F-1: 0.50152735
iter: 002, train loss: 0.65247625, test loss: 0.63631737
         , train AUC: 0.52028867, test AUC: 0.50306576
         , train F-1: 0.50443573, test F-1: 0.45992300
iter: 003, train loss: 0.64022928, test loss: 0.62681520
         , train AUC: 0.52672128, test AUC: 0.50416390
         , train F-1: 0.46499534, test F-1: 0.44187687
iter: 004, train loss: 0.63127846, test loss: 0.61879188
         , train AUC: 0.53459852, test AUC: 0.51306515
         , train F-1: 0.44436955, test F-1: 0.43758703
iter: 005, train loss: 0.62309736, test loss: 0.61086929
         , train AUC: 0.55643811, test AUC: 0.53989598
         , train F-1: 0.43701987, test F-1: 0.43765479
iter: 006, train loss: 0.61704832, test loss: 0.60363609
         , train AUC: 0.57714466, test AUC: 0.56925906
         , train F-1: 0.43563948, test F-1: 0.43222910
iter: 007, train loss: 0.61119008, test loss: 0.59765613
         , train AUC: 0.60192658, test AUC: 0.59504973
         , train F-1: 0.42614590, test F-1: 0.43350834
iter: 008, train loss: 0.60452139, test loss: 0.59121430
         , train AUC: 0.63373285, test AUC: 0.62129872
         , train F-1: 0.42727855, test F-1: 0.43671566
iter: 009, train loss: 0.59841770, test loss: 0.58300585
         , train AUC: 0.65868183, test AUC: 0.64736576
         , train F-1: 0.43212163, test F-1: 0.43878192
iter: 010, train loss: 0.59164435, test loss: 0.57429373
         , train AUC: 0.67940467, test AUC: 0.66981278
         , train F-1: 0.43667924, test F-1: 0.44560678
iter: 011, train loss: 0.58452719, test loss: 0.56556380
         , train AUC: 0.69611982, test AUC: 0.68884087
         , train F-1: 0.44342073, test F-1: 0.45452696
iter: 012, train loss: 0.57835239, test loss: 0.55798310
         , train AUC: 0.70620212, test AUC: 0.70374820
         , train F-1: 0.45136182, test F-1: 0.46322337
iter: 013, train loss: 0.57168096, test loss: 0.55134648
         , train AUC: 0.71797236, test AUC: 0.71502153
         , train F-1: 0.46174591, test F-1: 0.47473433
iter: 014, train loss: 0.56629074, test loss: 0.54605830
         , train AUC: 0.72575516, test AUC: 0.72475759
         , train F-1: 0.47468640, test F-1: 0.49190519
iter: 015, train loss: 0.56129539, test loss: 0.54246593
         , train AUC: 0.73311640, test AUC: 0.72813461
         , train F-1: 0.49124619, test F-1: 0.50358007
iter: 016, train loss: 0.55571640, test loss: 0.53851807
         , train AUC: 0.74008538, test AUC: 0.73221345
         , train F-1: 0.50698012, test F-1: 0.51014745
iter: 017, train loss: 0.55073088, test loss: 0.53543258
         , train AUC: 0.74520469, test AUC: 0.73310324
