Arguments: Namespace(dropout=0.2, gap=5, hidden_size=8, l1=5e-05, lr=0.01, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_1_ep=400_dr=0.2_lr=0.01_wd=0_l1=5e-05', weight_decay=0)
iter: 000, train loss: 0.71393907, test loss: 0.66343790
         , train AUC: 0.49563923, test AUC: 0.52952340
         , train F-1: 0.45461721, test F-1: 0.45023464
iter: 001, train loss: 0.67768770, test loss: 0.63608843
         , train AUC: 0.56029448, test AUC: 0.55692460
         , train F-1: 0.44802356, test F-1: 0.43313528
iter: 002, train loss: 0.65446234, test loss: 0.61453831
         , train AUC: 0.58667660, test AUC: 0.57880036
         , train F-1: 0.42869928, test F-1: 0.42338264
iter: 003, train loss: 0.63953334, test loss: 0.60076594
         , train AUC: 0.59085237, test AUC: 0.59938880
         , train F-1: 0.41695454, test F-1: 0.42009916
iter: 004, train loss: 0.62949228, test loss: 0.59169197
         , train AUC: 0.60156499, test AUC: 0.61366019
         , train F-1: 0.41177950, test F-1: 0.41898151
iter: 005, train loss: 0.62295717, test loss: 0.58593595
         , train AUC: 0.61301154, test AUC: 0.62809140
         , train F-1: 0.41017847, test F-1: 0.41833783
iter: 006, train loss: 0.61882359, test loss: 0.58270997
         , train AUC: 0.62993037, test AUC: 0.63751249
         , train F-1: 0.40848690, test F-1: 0.41816670
iter: 007, train loss: 0.61601049, test loss: 0.57974130
         , train AUC: 0.64368746, test AUC: 0.64641830
         , train F-1: 0.40863214, test F-1: 0.41814765
iter: 008, train loss: 0.61390567, test loss: 0.57644403
         , train AUC: 0.65250920, test AUC: 0.65572546
         , train F-1: 0.40904765, test F-1: 0.41905491
iter: 009, train loss: 0.61165541, test loss: 0.57334816
         , train AUC: 0.65988908, test AUC: 0.66461857
         , train F-1: 0.40867380, test F-1: 0.41890408
iter: 010, train loss: 0.60888308, test loss: 0.56992799
         , train AUC: 0.66858962, test AUC: 0.67023122
         , train F-1: 0.40885711, test F-1: 0.41938261
iter: 011, train loss: 0.60553497, test loss: 0.56749725
         , train AUC: 0.67832293, test AUC: 0.67787676
         , train F-1: 0.40947812, test F-1: 0.42147746
iter: 012, train loss: 0.60156196, test loss: 0.56514347
         , train AUC: 0.68803213, test AUC: 0.68433028
         , train F-1: 0.41176603, test F-1: 0.42211250
iter: 013, train loss: 0.59811604, test loss: 0.56314826
         , train AUC: 0.69614865, test AUC: 0.69216449
         , train F-1: 0.41507934, test F-1: 0.42586481
iter: 014, train loss: 0.59398943, test loss: 0.56678438
         , train AUC: 0.70189963, test AUC: 0.68682823
         , train F-1: 0.42300030, test F-1: 0.43142037
iter: 015, train loss: 0.59092194, test loss: 0.57223880
         , train AUC: 0.70684659, test AUC: 0.67661121
         , train F-1: 0.43390812, test F-1: 0.44139959
iter: 016, train loss: 0.58881652, test loss: 0.57261944
         , train AUC: 0.70889038, test AUC: 0.67845879
         , train F-1: 0.44978529, test F-1: 0.46381511
iter: 017, train loss: 0.58550185, test loss: 0.57089752
         , train AUC: 0.71426730, test AUC: 0.67818524
         , train F-1: 0.48523275, test F-1: 0.49547783
iter: 018, train loss: 0.57970172, test loss: 0.56503689
         , train AUC: 0.72282508, test AUC: 0.68467154
         , train F-1: 0.53138153, test F-1: 0.53925869
iter: 019, train loss: 0.57246429, test loss: 0.56037778
         , train AUC: 0.73110535, test AUC: 0.68753410
         , train F-1: 0.57088295, test F-1: 0.56944369
iter: 020, train loss: 0.56428182, test loss: 0.55069160
         , train AUC: 0.73712268, test AUC: 0.69971366
         , train F-1: 0.60465085, test F-1: 0.58986091
iter: 021, train loss: 0.56001693, test loss: 0.54178727
         , train AUC: 0.73841258, test AUC: 0.71810801
         , train F-1: 0.61436119, test F-1: 0.60812050
iter: 022, train loss: 0.55605018, test loss: 0.53871614
         , train AUC: 0.74275316, test AUC: 0.72325851
         , train F-1: 0.62122139, test F-1: 0.61657207
iter: 023, train loss: 0.55237210, test loss: 0.53857470
         , train AUC: 0.74801345, test AUC: 0.71865042
         , train F-1: 0.62389637, test F-1: 0.61306117
iter: 024, train loss: 0.54877126, test loss: 0.53445804
         , train AUC: 0.75394726, test AUC: 0.72158953
         , train F-1: 0.62584095, test F-1: 0.61402289
iter: 025, train loss: 0.54506308, test loss: 0.53248090
         , train AUC: 0.75838765, test AUC: 0.72166341
         , train F-1: 0.62252556, test F-1: 0.61086234
iter: 026, train loss: 0.54078019, test loss: 0.53498983
         , train AUC: 0.76390411, test AUC: 0.71824211
         , train F-1: 0.62220872, test F-1: 0.60765745
iter: 027, train loss: 0.53730297, test loss: 0.53463733
         , train AUC: 0.76846552, test AUC: 0.72021133
         , train F-1: 0.62549608, test F-1: 0.61028830
iter: 028, train loss: 0.53394186, test loss: 0.53591645
         , train AUC: 0.77259342, test AUC: 0.72065180
         , train F-1: 0.63260635, test F-1: 0.61291717
iter: 029, train loss: 0.53023255, test loss: 0.53697520
         , train AUC: 0.77631600, test AUC: 0.71505699
         , train F-1: 0.63973489, test F-1: 0.61096603
iter: 030, train loss: 0.52797729, test loss: 0.53306049
         , train AUC: 0.77804881, test AUC: 0.72091358
         , train F-1: 0.64197183, test F-1: 0.61351491
iter: 031, train loss: 0.52490032, test loss: 0.52823997
         , train AUC: 0.78220195, test AUC: 0.72799295
         , train F-1: 0.64473766, test F-1: 0.62087736
iter: 032, train loss: 0.52204561, test loss: 0.52872407
         , train AUC: 0.78455017, test AUC: 0.72436356
         , train F-1: 0.64924873, test F-1: 0.62600384
iter: 033, train loss: 0.51915878, test loss: 0.52907729
         , train AUC: 0.78488555, test AUC: 0.72578396
         , train F-1: 0.65578928, test F-1: 0.63017713
iter: 034, train loss: 0.51650518, test loss: 0.52263135
         , train AUC: 0.78748555, test AUC: 0.73584319
         , train F-1: 0.66346259, test F-1: 0.63816001
iter: 035, train loss: 0.51296896, test loss: 0.51699293
         , train AUC: 0.79061403, test AUC: 0.74536000
         , train F-1: 0.66625795, test F-1: 0.64423113
iter: 036, train loss: 0.50919944, test loss: 0.51836270
         , train AUC: 0.79393799, test AUC: 0.74929000
         , train F-1: 0.66857592, test F-1: 0.64613322
iter: 037, train loss: 0.50436181, test loss: 0.51493835
         , train AUC: 0.79860585, test AUC: 0.75524756
         , train F-1: 0.67492763, test F-1: 0.65255041
iter: 038, train loss: 0.50172573, test loss: 0.50715077
         , train AUC: 0.80154356, test AUC: 0.76359729
         , train F-1: 0.68082337, test F-1: 0.65741142
iter: 039, train loss: 0.49753055, test loss: 0.49945235
         , train AUC: 0.80723019, test AUC: 0.77253307
         , train F-1: 0.68226573, test F-1: 0.64621772
iter: 040, train loss: 0.49185205, test loss: 0.49161881
         , train AUC: 0.81466041, test AUC: 0.77950378
         , train F-1: 0.67734772, test F-1: 0.64105174
iter: 041, train loss: 0.49408755, test loss: 0.49149266
         , train AUC: 0.81452182, test AUC: 0.78393575
         , train F-1: 0.65841562, test F-1: 0.69232698
iter: 042, train loss: 0.48942533, test loss: 0.49236634
         , train AUC: 0.81665257, test AUC: 0.78672743
         , train F-1: 0.70944857, test F-1: 0.69775797
iter: 043, train loss: 0.48370057, test loss: 0.49013242
         , train AUC: 0.82068379, test AUC: 0.78950077
         , train F-1: 0.72234554, test F-1: 0.70167607
iter: 044, train loss: 0.47800228, test loss: 0.50153196
         , train AUC: 0.82519668, test AUC: 0.78083502
         , train F-1: 0.72748412, test F-1: 0.68380842
iter: 045, train loss: 0.47608134, test loss: 0.50581622
         , train AUC: 0.82667264, test AUC: 0.77826216
         , train F-1: 0.72833715, test F-1: 0.68368054
iter: 046, train loss: 0.47715369, test loss: 0.50294787
         , train AUC: 0.82471694, test AUC: 0.78111828
         , train F-1: 0.73798734, test F-1: 0.69652039
iter: 047, train loss: 0.47259784, test loss: 0.50161111
         , train AUC: 0.82871644, test AUC: 0.78006580
         , train F-1: 0.74406062, test F-1: 0.70474061
iter: 048, train loss: 0.47062570, test loss: 0.49818406
         , train AUC: 0.83076045, test AUC: 0.78065397
         , train F-1: 0.74547389, test F-1: 0.70184142
iter: 049, train loss: 0.46371618, test loss: 0.50381267
         , train AUC: 0.83782733, test AUC: 0.77802665
         , train F-1: 0.74588773, test F-1: 0.69459482
iter: 050, train loss: 0.46063441, test loss: 0.50286627
         , train AUC: 0.84167199, test AUC: 0.77967466
         , train F-1: 0.74806025, test F-1: 0.69686097
iter: 051, train loss: 0.45419714, test loss: 0.50219464
         , train AUC: 0.84658334, test AUC: 0.78347863
         , train F-1: 0.75432954, test F-1: 0.69758539
iter: 052, train loss: 0.45270821, test loss: 0.50575310
         , train AUC: 0.84722917, test AUC: 0.78160747
         , train F-1: 0.75564995, test F-1: 0.69457407
iter: 053, train loss: 0.45078531, test loss: 0.50609940
         , train AUC: 0.84975226, test AUC: 0.78084465
         , train F-1: 0.75892475, test F-1: 0.69193156
iter: 054, train loss: 0.44914469, test loss: 0.51980448
         , train AUC: 0.84935993, test AUC: 0.77545104
         , train F-1: 0.75472005, test F-1: 0.69280620
iter: 055, train loss: 0.44456574, test loss: 0.49575213
         , train AUC: 0.85558770, test AUC: 0.78466776
         , train F-1: 0.76422463, test F-1: 0.68430017
iter: 056, train loss: 0.44769138, test loss: 0.50995821
         , train AUC: 0.85390099, test AUC: 0.77931224
         , train F-1: 0.74968352, test F-1: 0.68718306
iter: 057, train loss: 0.43938106, test loss: 0.50455141
         , train AUC: 0.85889502, test AUC: 0.78825626
         , train F-1: 0.76631889, test F-1: 0.70551231
iter: 058, train loss: 0.43671665, test loss: 0.50784671
         , train AUC: 0.85913358, test AUC: 0.78516124
         , train F-1: 0.76846111, test F-1: 0.70646331
iter: 059, train loss: 0.43970215, test loss: 0.50943083
         , train AUC: 0.85850778, test AUC: 0.78545754
         , train F-1: 0.76456385, test F-1: 0.69522936
iter: 060, train loss: 0.43168056, test loss: 0.49545953
