Arguments: Namespace(dropout=0.2, gap=6, hidden_size=8, l1=0.0001, l2=0, lr=0.005, num_epochs=400, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/20180105 data: 42 features/LSTM_20190105/LSTM_8_2_ep=400_dr=0.2_lr=0.005_l2=0_l1=0.0001')
iter: 000, train loss: 0.78680879, test loss: 0.74552858
         , train AUC: 0.48845231, test AUC: 0.49079451
         , train F-1: 0.24199773, test F-1: 0.21650552
iter: 001, train loss: 0.77566719, test loss: 0.73223346
         , train AUC: 0.49649695, test AUC: 0.50536992
         , train F-1: 0.24200413, test F-1: 0.22393362
iter: 002, train loss: 0.76385862, test loss: 0.71856338
         , train AUC: 0.50369996, test AUC: 0.51077581
         , train F-1: 0.25193204, test F-1: 0.29330379
iter: 003, train loss: 0.75150365, test loss: 0.70414972
         , train AUC: 0.51413451, test AUC: 0.51887276
         , train F-1: 0.32615657, test F-1: 0.41429612
iter: 004, train loss: 0.73881537, test loss: 0.68934637
         , train AUC: 0.52508285, test AUC: 0.52882283
         , train F-1: 0.44443803, test F-1: 0.51010860
iter: 005, train loss: 0.72600108, test loss: 0.67423791
         , train AUC: 0.53649931, test AUC: 0.53750337
         , train F-1: 0.51460403, test F-1: 0.52345625
iter: 006, train loss: 0.71316200, test loss: 0.65965390
         , train AUC: 0.54824973, test AUC: 0.54327548
         , train F-1: 0.50956335, test F-1: 0.50333677
iter: 007, train loss: 0.70038575, test loss: 0.64533406
         , train AUC: 0.56030380, test AUC: 0.54673747
         , train F-1: 0.48127557, test F-1: 0.42843445
iter: 008, train loss: 0.68843174, test loss: 0.63230872
         , train AUC: 0.56963865, test AUC: 0.54997981
         , train F-1: 0.41531034, test F-1: 0.43029401
iter: 009, train loss: 0.67748028, test loss: 0.62015557
         , train AUC: 0.57751293, test AUC: 0.54915320
         , train F-1: 0.41801722, test F-1: 0.42978055
iter: 010, train loss: 0.66786808, test loss: 0.60904878
         , train AUC: 0.58487436, test AUC: 0.55347785
         , train F-1: 0.41880929, test F-1: 0.43184204
iter: 011, train loss: 0.66002262, test loss: 0.60007882
         , train AUC: 0.58830653, test AUC: 0.55428945
         , train F-1: 0.41747972, test F-1: 0.43151703
iter: 012, train loss: 0.65406644, test loss: 0.59283638
         , train AUC: 0.59044271, test AUC: 0.55463117
         , train F-1: 0.41763251, test F-1: 0.42525850
iter: 013, train loss: 0.64982933, test loss: 0.58689827
         , train AUC: 0.59153219, test AUC: 0.56194231
         , train F-1: 0.41448847, test F-1: 0.42434014
iter: 014, train loss: 0.64667046, test loss: 0.58264190
         , train AUC: 0.59944475, test AUC: 0.57023526
         , train F-1: 0.41153105, test F-1: 0.42277615
iter: 015, train loss: 0.64557719, test loss: 0.57997608
         , train AUC: 0.60173475, test AUC: 0.57206874
         , train F-1: 0.40859727, test F-1: 0.41999786
iter: 016, train loss: 0.64543456, test loss: 0.57794899
         , train AUC: 0.60503453, test AUC: 0.57943452
         , train F-1: 0.40502495, test F-1: 0.41999786
iter: 017, train loss: 0.64465386, test loss: 0.57596403
         , train AUC: 0.61483757, test AUC: 0.59295918
         , train F-1: 0.40502495, test F-1: 0.41999786
iter: 018, train loss: 0.64430594, test loss: 0.57587725
         , train AUC: 0.62041849, test AUC: 0.59881722
         , train F-1: 0.40502495, test F-1: 0.41999786
iter: 019, train loss: 0.64260936, test loss: 0.57402068
         , train AUC: 0.63256273, test AUC: 0.61254539
         , train F-1: 0.40502495, test F-1: 0.41999786
