Arguments: Namespace(dropout=0.2, gap=3, hidden_size=8, l1=5e-05, l2=0, lr=0.01, num_epochs=400, num_layers=2, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_8_2_ep=400_dr=0.2_lr=0.01_wd=0_l1=5e-05')
iter: 000, train loss: 0.68599653, test loss: 0.65069044
         , train AUC: 0.39193733, test AUC: 0.50913966
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 001, train loss: 0.67577291, test loss: 0.64052612
         , train AUC: 0.52261036, test AUC: 0.58987982
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 002, train loss: 0.66605163, test loss: 0.62981701
         , train AUC: 0.61515212, test AUC: 0.62672705
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 003, train loss: 0.65619886, test loss: 0.61911964
         , train AUC: 0.65841404, test AUC: 0.64193431
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 004, train loss: 0.64622617, test loss: 0.60985994
         , train AUC: 0.67269262, test AUC: 0.63171858
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 005, train loss: 0.63728774, test loss: 0.60091811
         , train AUC: 0.67107247, test AUC: 0.62982697
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 006, train loss: 0.62961394, test loss: 0.59331942
         , train AUC: 0.66956896, test AUC: 0.63296914
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 007, train loss: 0.62297112, test loss: 0.58730268
         , train AUC: 0.67505693, test AUC: 0.64015686
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 008, train loss: 0.61800623, test loss: 0.58303767
         , train AUC: 0.68305144, test AUC: 0.64843658
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 009, train loss: 0.61452234, test loss: 0.58079398
         , train AUC: 0.69221200, test AUC: 0.64888807
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 010, train loss: 0.61157453, test loss: 0.57810521
         , train AUC: 0.70144424, test AUC: 0.65227544
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 011, train loss: 0.60782063, test loss: 0.57546216
         , train AUC: 0.70948582, test AUC: 0.65513920
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 012, train loss: 0.60325199, test loss: 0.57031876
         , train AUC: 0.71427403, test AUC: 0.66894861
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 013, train loss: 0.59772807, test loss: 0.56525379
         , train AUC: 0.72096771, test AUC: 0.68112512
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 014, train loss: 0.59239960, test loss: 0.56184483
         , train AUC: 0.72462351, test AUC: 0.68226659
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 015, train loss: 0.58573049, test loss: 0.55678362
         , train AUC: 0.73252515, test AUC: 0.69122582
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 016, train loss: 0.57836235, test loss: 0.55261892
         , train AUC: 0.74011423, test AUC: 0.69356024
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 017, train loss: 0.57112086, test loss: 0.55134809
         , train AUC: 0.74764236, test AUC: 0.69234322
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 018, train loss: 0.56542307, test loss: 0.54943061
         , train AUC: 0.75132004, test AUC: 0.69405900
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 019, train loss: 0.56009924, test loss: 0.54684108
         , train AUC: 0.75547565, test AUC: 0.69773047
         , train F-1: 0.40724414, test F-1: 0.41615562
iter: 020, train loss: 0.55506736, test loss: 0.54381531
         , train AUC: 0.75828976, test AUC: 0.70069979
         , train F-1: 0.40736930, test F-1: 0.42066417
iter: 021, train loss: 0.54885322, test loss: 0.54154825
         , train AUC: 0.76207668, test AUC: 0.70508801
         , train F-1: 0.41252207, test F-1: 0.50325764
iter: 022, train loss: 0.54444188, test loss: 0.53789288
         , train AUC: 0.76291156, test AUC: 0.71158095
         , train F-1: 0.49486652, test F-1: 0.54699511
iter: 023, train loss: 0.53732079, test loss: 0.53418249
         , train AUC: 0.76956126, test AUC: 0.71971248
         , train F-1: 0.55954738, test F-1: 0.60686514
iter: 024, train loss: 0.53052014, test loss: 0.53015250
         , train AUC: 0.77637240, test AUC: 0.72801708
         , train F-1: 0.62020521, test F-1: 0.62899251
iter: 025, train loss: 0.52504671, test loss: 0.52694303
         , train AUC: 0.78195768, test AUC: 0.73573018
