Arguments: Namespace(gap=6, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_32_3', run_fold=1, verbose=0)
iter: 000, train loss: 0.77278787, test loss: 0.72027773
         , train AUC: 0.50874072, test AUC: 0.59719044
         , train F-1: 0.18194695, test F-1: 0.17930823
iter: 001, train loss: 0.71956193, test loss: 0.67045617
         , train AUC: 0.60520343, test AUC: 0.61622319
         , train F-1: 0.18194695, test F-1: 0.45737938
iter: 002, train loss: 0.67066658, test loss: 0.61804444
         , train AUC: 0.60424066, test AUC: 0.62072803
         , train F-1: 0.45570961, test F-1: 0.43868023
iter: 003, train loss: 0.61906654, test loss: 0.56469029
         , train AUC: 0.59428776, test AUC: 0.61226438
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 004, train loss: 0.56634116, test loss: 0.52337950
         , train AUC: 0.60194547, test AUC: 0.61207971
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 005, train loss: 0.52613956, test loss: 0.51686609
         , train AUC: 0.62425550, test AUC: 0.61407110
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 006, train loss: 0.52106649, test loss: 0.53504616
         , train AUC: 0.63887296, test AUC: 0.61981865
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 007, train loss: 0.54127246, test loss: 0.54079467
         , train AUC: 0.64274947, test AUC: 0.62306823
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 008, train loss: 0.54707146, test loss: 0.53248894
         , train AUC: 0.64966502, test AUC: 0.62834265
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 009, train loss: 0.53858858, test loss: 0.52076018
         , train AUC: 0.65707356, test AUC: 0.63332124
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 010, train loss: 0.52578819, test loss: 0.51245040
         , train AUC: 0.66190476, test AUC: 0.64082837
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 011, train loss: 0.51630163, test loss: 0.51065713
         , train AUC: 0.66697564, test AUC: 0.64686804
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 012, train loss: 0.51300162, test loss: 0.51418388
         , train AUC: 0.67273074, test AUC: 0.65093675
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 013, train loss: 0.51457989, test loss: 0.51756775
         , train AUC: 0.68043705, test AUC: 0.65586665
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 014, train loss: 0.51635748, test loss: 0.51939344
         , train AUC: 0.69248562, test AUC: 0.65739419
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 015, train loss: 0.51574171, test loss: 0.51782042
         , train AUC: 0.70410812, test AUC: 0.65866375
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 016, train loss: 0.51234895, test loss: 0.51452059
         , train AUC: 0.71236303, test AUC: 0.66117773
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 017, train loss: 0.50689131, test loss: 0.51052481
         , train AUC: 0.71960917, test AUC: 0.66129410
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 018, train loss: 0.50097328, test loss: 0.50467020
         , train AUC: 0.72460593, test AUC: 0.67133520
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 019, train loss: 0.49527687, test loss: 0.50000155
         , train AUC: 0.72725954, test AUC: 0.68000657
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 020, train loss: 0.48910609, test loss: 0.49658969
         , train AUC: 0.73171598, test AUC: 0.68325125
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 021, train loss: 0.48262060, test loss: 0.49242258
         , train AUC: 0.73594513, test AUC: 0.69026673
         , train F-1: 0.43743912, test F-1: 0.43868023
iter: 022, train loss: 0.47490844, test loss: 0.48693669
         , train AUC: 0.74425128, test AUC: 0.70031246
         , train F-1: 0.43743912, test F-1: 0.44226651
iter: 023, train loss: 0.46551818, test loss: 0.48198506
         , train AUC: 0.75713765, test AUC: 0.71309628
         , train F-1: 0.44102567, test F-1: 0.45046324
iter: 024, train loss: 0.45664352, test loss: 0.47585633
         , train AUC: 0.77001013, test AUC: 0.72996063
         , train F-1: 0.45766186, test F-1: 0.57721715
iter: 025, train loss: 0.44744420, test loss: 0.46620610
         , train AUC: 0.78344888, test AUC: 0.74608102
         , train F-1: 0.59057729, test F-1: 0.61248110
iter: 026, train loss: 0.43585083, test loss: 0.45297143
         , train AUC: 0.79766073, test AUC: 0.76531916
         , train F-1: 0.63564993, test F-1: 0.64557172
iter: 027, train loss: 0.42454237, test loss: 0.43563169
         , train AUC: 0.81026838, test AUC: 0.78681293
         , train F-1: 0.67761788, test F-1: 0.66701431
iter: 028, train loss: 0.41296503, test loss: 0.42467275
         , train AUC: 0.82401879, test AUC: 0.80231783
         , train F-1: 0.70346184, test F-1: 0.68538707
iter: 029, train loss: 0.40331829, test loss: 0.41540030
         , train AUC: 0.83510469, test AUC: 0.81239614
         , train F-1: 0.71248156, test F-1: 0.69260593
iter: 030, train loss: 0.39862490, test loss: 0.41069338
         , train AUC: 0.84120917, test AUC: 0.82134219
         , train F-1: 0.71773173, test F-1: 0.71258016
iter: 031, train loss: 0.39048603, test loss: 0.41462076
         , train AUC: 0.84935186, test AUC: 0.82080144
         , train F-1: 0.73731847, test F-1: 0.71247190
iter: 032, train loss: 0.37837294, test loss: 0.42301464
         , train AUC: 0.85869822, test AUC: 0.81568071
         , train F-1: 0.74841642, test F-1: 0.70767109
iter: 033, train loss: 0.37648273, test loss: 0.42389932
         , train AUC: 0.86037804, test AUC: 0.81663701
         , train F-1: 0.74952014, test F-1: 0.70979842
iter: 034, train loss: 0.36897495, test loss: 0.41907021
         , train AUC: 0.86642040, test AUC: 0.82130685
         , train F-1: 0.76515833, test F-1: 0.70884209
iter: 035, train loss: 0.35968286, test loss: 0.41116574
         , train AUC: 0.87352613, test AUC: 0.83350014
         , train F-1: 0.77546893, test F-1: 0.71794734
