Arguments: Namespace(gap=6, hidden_size=32, num_epochs=400, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_32_1')
iter: 000, train loss: 0.74042094, test loss: 0.63380313
         , train AUC: 0.43370383, test AUC: 0.47608791
         , train F-1: 0.44611270, test F-1: 0.43446358
iter: 001, train loss: 0.62860900, test loss: 0.59803230
         , train AUC: 0.53868390, test AUC: 0.60194747
         , train F-1: 0.44825810, test F-1: 0.42871709
iter: 002, train loss: 0.60587275, test loss: 0.58562487
         , train AUC: 0.63983973, test AUC: 0.64637850
         , train F-1: 0.42484831, test F-1: 0.43256996
iter: 003, train loss: 0.59747297, test loss: 0.57865649
         , train AUC: 0.67247620, test AUC: 0.66602283
         , train F-1: 0.42936326, test F-1: 0.43836177
iter: 004, train loss: 0.59183425, test loss: 0.56865060
         , train AUC: 0.69041766, test AUC: 0.69372423
         , train F-1: 0.43478139, test F-1: 0.45180219
iter: 005, train loss: 0.58373678, test loss: 0.55671626
         , train AUC: 0.71235849, test AUC: 0.72156898
         , train F-1: 0.44554121, test F-1: 0.47390670
iter: 006, train loss: 0.57503283, test loss: 0.54598957
         , train AUC: 0.72717908, test AUC: 0.73745327
         , train F-1: 0.46048188, test F-1: 0.49134741
iter: 007, train loss: 0.56714523, test loss: 0.53762430
         , train AUC: 0.73337783, test AUC: 0.74531260
         , train F-1: 0.47659257, test F-1: 0.50141524
iter: 008, train loss: 0.55907893, test loss: 0.52950835
         , train AUC: 0.73829239, test AUC: 0.75411263
         , train F-1: 0.49066018, test F-1: 0.53369634
iter: 009, train loss: 0.55092949, test loss: 0.52166450
         , train AUC: 0.74198291, test AUC: 0.76339968
         , train F-1: 0.51350286, test F-1: 0.57099607
iter: 010, train loss: 0.54350775, test loss: 0.51394588
         , train AUC: 0.74879098, test AUC: 0.77343256
         , train F-1: 0.55504313, test F-1: 0.60059572
iter: 011, train loss: 0.53623927, test loss: 0.50958163
         , train AUC: 0.75668247, test AUC: 0.77904901
         , train F-1: 0.57841907, test F-1: 0.62905147
iter: 012, train loss: 0.52989089, test loss: 0.50833488
         , train AUC: 0.76488976, test AUC: 0.77847650
         , train F-1: 0.60795440, test F-1: 0.67192694
iter: 013, train loss: 0.52514023, test loss: 0.50543356
         , train AUC: 0.77046838, test AUC: 0.77907742
         , train F-1: 0.66549140, test F-1: 0.67443294
iter: 014, train loss: 0.51935601, test loss: 0.50074929
         , train AUC: 0.77729578, test AUC: 0.78334986
         , train F-1: 0.67090251, test F-1: 0.68196246
iter: 015, train loss: 0.51396596, test loss: 0.49719629
         , train AUC: 0.78257640, test AUC: 0.78727744
         , train F-1: 0.67813561, test F-1: 0.69671060
iter: 016, train loss: 0.50863111, test loss: 0.49288994
         , train AUC: 0.78801295, test AUC: 0.79358879
         , train F-1: 0.69104257, test F-1: 0.70770148
iter: 017, train loss: 0.50335795, test loss: 0.48675770
         , train AUC: 0.79334846, test AUC: 0.79821147
         , train F-1: 0.69945579, test F-1: 0.71384276
iter: 018, train loss: 0.49755776, test loss: 0.48268795
         , train AUC: 0.79850977, test AUC: 0.79952003
         , train F-1: 0.70328218, test F-1: 0.71282959
iter: 019, train loss: 0.49323744, test loss: 0.48273060
         , train AUC: 0.80117025, test AUC: 0.79975410
         , train F-1: 0.70409290, test F-1: 0.71336979
iter: 020, train loss: 0.49061322, test loss: 0.48239127
         , train AUC: 0.80352843, test AUC: 0.79983063
         , train F-1: 0.70595984, test F-1: 0.71736599
iter: 021, train loss: 0.48566240, test loss: 0.48364490
