Arguments: Namespace(gap=6, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190103', run_fold=1, verbose=0)
iter: 000, train loss: 0.62445599, test loss: 0.48980239
         , train AUC: 0.53864370, test AUC: 0.59264120
         , train F-1: 0.51710765, test F-1: 0.44993324
iter: 001, train loss: 0.53441596, test loss: 0.47720358
         , train AUC: 0.56922561, test AUC: 0.62174788
         , train F-1: 0.43778071, test F-1: 0.44643814
iter: 002, train loss: 0.53470725, test loss: 0.47120354
         , train AUC: 0.59649078, test AUC: 0.63319767
         , train F-1: 0.43641572, test F-1: 0.44687456
iter: 003, train loss: 0.52229589, test loss: 0.46756956
         , train AUC: 0.63220424, test AUC: 0.67073125
         , train F-1: 0.43590299, test F-1: 0.44861679
iter: 004, train loss: 0.51109314, test loss: 0.47103637
         , train AUC: 0.66477648, test AUC: 0.68835718
         , train F-1: 0.43581749, test F-1: 0.44861679
iter: 005, train loss: 0.50756729, test loss: 0.46599519
         , train AUC: 0.68480418, test AUC: 0.69883132
         , train F-1: 0.43581749, test F-1: 0.44905149
iter: 006, train loss: 0.50041878, test loss: 0.45741227
         , train AUC: 0.70917101, test AUC: 0.70865335
         , train F-1: 0.43581749, test F-1: 0.44818175
iter: 007, train loss: 0.49110734, test loss: 0.45186692
         , train AUC: 0.72972854, test AUC: 0.71403049
         , train F-1: 0.43581749, test F-1: 0.44991987
iter: 008, train loss: 0.48380831, test loss: 0.44708443
         , train AUC: 0.74435636, test AUC: 0.72527830
         , train F-1: 0.43607395, test F-1: 0.45337971
iter: 009, train loss: 0.47813168, test loss: 0.44235083
         , train AUC: 0.75543730, test AUC: 0.73806807
         , train F-1: 0.43632436, test F-1: 0.45510149
iter: 010, train loss: 0.46938634, test loss: 0.43854588
         , train AUC: 0.77220629, test AUC: 0.75502979
         , train F-1: 0.44108411, test F-1: 0.45798447
iter: 011, train loss: 0.46141183, test loss: 0.43573040
         , train AUC: 0.79316702, test AUC: 0.76988113
         , train F-1: 0.44920973, test F-1: 0.46541409
iter: 012, train loss: 0.45522568, test loss: 0.42660934
         , train AUC: 0.80699442, test AUC: 0.77166404
         , train F-1: 0.46125056, test F-1: 0.47636539
iter: 013, train loss: 0.44313401, test loss: 0.42075610
         , train AUC: 0.81318805, test AUC: 0.77223497
         , train F-1: 0.47521969, test F-1: 0.50533969
iter: 014, train loss: 0.43579692, test loss: 0.41523352
         , train AUC: 0.81419263, test AUC: 0.78031808
         , train F-1: 0.51503448, test F-1: 0.51855545
iter: 015, train loss: 0.42742133, test loss: 0.40915647
         , train AUC: 0.82330930, test AUC: 0.79075020
         , train F-1: 0.53895125, test F-1: 0.53742867
iter: 016, train loss: 0.41704550, test loss: 0.40453070
         , train AUC: 0.83808605, test AUC: 0.79862863
         , train F-1: 0.57516452, test F-1: 0.58133336
iter: 017, train loss: 0.40869632, test loss: 0.39578825
         , train AUC: 0.84814907, test AUC: 0.80850990
         , train F-1: 0.63043040, test F-1: 0.60380906
iter: 018, train loss: 0.39827543, test loss: 0.39305761
         , train AUC: 0.85548285, test AUC: 0.80795316
         , train F-1: 0.66211008, test F-1: 0.61874393
iter: 019, train loss: 0.39063123, test loss: 0.38484189
         , train AUC: 0.85612728, test AUC: 0.81882394
         , train F-1: 0.68670023, test F-1: 0.63355858
