Arguments: Namespace(gap=6, num_epochs=200, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190104_32_3', run_fold=1, verbose=0)
iter: 000, train loss: 0.12865981, test loss: 0.09263086
         , train AUC: 0.99046195, test AUC: 0.99101663
         , train F-1: 0.95949265, test F-1: 0.95754000
iter: 001, train loss: 0.10812543, test loss: 0.08664954
         , train AUC: 0.98969257, test AUC: 0.99068076
         , train F-1: 0.95718901, test F-1: 0.95660715
iter: 002, train loss: 0.09319071, test loss: 0.10079059
         , train AUC: 0.99101071, test AUC: 0.99065366
         , train F-1: 0.95751353, test F-1: 0.94665352
iter: 003, train loss: 0.09172493, test loss: 0.08669680
         , train AUC: 0.99242786, test AUC: 0.98999075
         , train F-1: 0.95579300, test F-1: 0.95360565
iter: 004, train loss: 0.07937872, test loss: 0.10228266
         , train AUC: 0.99205163, test AUC: 0.98699664
         , train F-1: 0.96251262, test F-1: 0.94338796
iter: 005, train loss: 0.08555334, test loss: 0.09892870
         , train AUC: 0.99179315, test AUC: 0.98706259
         , train F-1: 0.95807527, test F-1: 0.94631309
iter: 006, train loss: 0.07737520, test loss: 0.10384214
         , train AUC: 0.99267423, test AUC: 0.98695357
         , train F-1: 0.96415481, test F-1: 0.94526079
iter: 007, train loss: 0.07261673, test loss: 0.11403234
         , train AUC: 0.99348616, test AUC: 0.98492329
         , train F-1: 0.96779915, test F-1: 0.93938993
iter: 008, train loss: 0.07111220, test loss: 0.11937448
         , train AUC: 0.99376265, test AUC: 0.98105706
         , train F-1: 0.96954225, test F-1: 0.93695943
iter: 009, train loss: 0.07020464, test loss: 0.12237916
         , train AUC: 0.99360976, test AUC: 0.97991756
         , train F-1: 0.96845300, test F-1: 0.93427912
iter: 010, train loss: 0.06571294, test loss: 0.12773204
         , train AUC: 0.99437604, test AUC: 0.98093688
         , train F-1: 0.97012711, test F-1: 0.92562662
iter: 011, train loss: 0.05927292, test loss: 0.12257215
         , train AUC: 0.99512370, test AUC: 0.98266072
         , train F-1: 0.97441303, test F-1: 0.93215547
iter: 012, train loss: 0.06307444, test loss: 0.10591118
         , train AUC: 0.99500818, test AUC: 0.98436798
         , train F-1: 0.97182568, test F-1: 0.94419503
iter: 013, train loss: 0.05392696, test loss: 0.09584766
         , train AUC: 0.99551068, test AUC: 0.98644990
         , train F-1: 0.97601841, test F-1: 0.95092713
iter: 014, train loss: 0.05537186, test loss: 0.09360825
         , train AUC: 0.99555999, test AUC: 0.98860994
         , train F-1: 0.97490270, test F-1: 0.95002235
iter: 015, train loss: 0.05281280, test loss: 0.10072410
         , train AUC: 0.99599670, test AUC: 0.98793483
         , train F-1: 0.97635887, test F-1: 0.94773588
iter: 016, train loss: 0.05340937, test loss: 0.09674337
         , train AUC: 0.99618241, test AUC: 0.98688306
         , train F-1: 0.97549243, test F-1: 0.95119700
iter: 017, train loss: 0.05261623, test loss: 0.11182749
         , train AUC: 0.99612789, test AUC: 0.98393080
         , train F-1: 0.97662618, test F-1: 0.94236106
iter: 018, train loss: 0.05506098, test loss: 0.11947209
         , train AUC: 0.99601063, test AUC: 0.98382878
         , train F-1: 0.97478154, test F-1: 0.93300548
iter: 019, train loss: 0.05505652, test loss: 0.13190848
         , train AUC: 0.99608805, test AUC: 0.98398108
         , train F-1: 0.97384158, test F-1: 0.92932614
iter: 020, train loss: 0.05645141, test loss: 0.12239593
         , train AUC: 0.99632347, test AUC: 0.98366306
         , train F-1: 0.97262159, test F-1: 0.93361090
iter: 021, train loss: 0.05499559, test loss: 0.11217713
         , train AUC: 0.99637483, test AUC: 0.98454359
         , train F-1: 0.97409564, test F-1: 0.93976068
iter: 022, train loss: 0.05461908, test loss: 0.11331123
         , train AUC: 0.99635897, test AUC: 0.98468033
         , train F-1: 0.97372293, test F-1: 0.93616300
iter: 023, train loss: 0.05047588, test loss: 0.11989890
         , train AUC: 0.99663104, test AUC: 0.98377477
         , train F-1: 0.97591114, test F-1: 0.93081719
iter: 024, train loss: 0.04997205, test loss: 0.13284336
         , train AUC: 0.99638307, test AUC: 0.98257848
         , train F-1: 0.97707839, test F-1: 0.92363978
iter: 025, train loss: 0.05151850, test loss: 0.12202595
         , train AUC: 0.99649474, test AUC: 0.98292379
         , train F-1: 0.97578703, test F-1: 0.93290400
iter: 026, train loss: 0.04771242, test loss: 0.11963565
         , train AUC: 0.99695575, test AUC: 0.98269900
         , train F-1: 0.97767972, test F-1: 0.93750621
iter: 027, train loss: 0.04547379, test loss: 0.11993963
         , train AUC: 0.99713738, test AUC: 0.98338486
         , train F-1: 0.97859547, test F-1: 0.93683160
iter: 028, train loss: 0.04418730, test loss: 0.12378725
         , train AUC: 0.99725331, test AUC: 0.98302073
         , train F-1: 0.97945348, test F-1: 0.93403892
