Arguments: Namespace(dropout=0.2, gap=1, hidden_size=12, lr=0.005, num_epochs=500, num_layers=1, results_dir='/home/zhihuan/Documents/20181207_Hypoxemia/20190103_ICM_LSTM/Results/LSTM_20190105/LSTM_12_1_epoch=500_dr=0.2_lr=0.005_wd=1e-05', weight_decay=1e-05)
iter: 000, train loss: 0.62871695, test loss: 0.64204061
         , train AUC: 0.51367805, test AUC: 0.55508979
         , train F-1: 0.43609913, test F-1: 0.41746064
iter: 001, train loss: 0.61097783, test loss: 0.62432855
         , train AUC: 0.55923918, test AUC: 0.60897408
         , train F-1: 0.42840942, test F-1: 0.41714462
iter: 002, train loss: 0.59610206, test loss: 0.61273462
         , train AUC: 0.60684209, test AUC: 0.64586971
         , train F-1: 0.43040002, test F-1: 0.41925296
iter: 003, train loss: 0.58642691, test loss: 0.60501826
         , train AUC: 0.63918272, test AUC: 0.66800261
         , train F-1: 0.43406288, test F-1: 0.42668712
iter: 004, train loss: 0.58054572, test loss: 0.60069847
         , train AUC: 0.65713590, test AUC: 0.67876782
         , train F-1: 0.43894560, test F-1: 0.42689730
iter: 005, train loss: 0.57574254, test loss: 0.59679866
         , train AUC: 0.67012407, test AUC: 0.68775398
         , train F-1: 0.44590762, test F-1: 0.43433066
iter: 006, train loss: 0.57086265, test loss: 0.59332961
         , train AUC: 0.68190331, test AUC: 0.69566865
         , train F-1: 0.45448500, test F-1: 0.44183756
iter: 007, train loss: 0.56524539, test loss: 0.58931023
         , train AUC: 0.69505879, test AUC: 0.70362946
         , train F-1: 0.46227292, test F-1: 0.45041554
iter: 008, train loss: 0.56046289, test loss: 0.58521771
         , train AUC: 0.70360771, test AUC: 0.71190524
         , train F-1: 0.47154712, test F-1: 0.45805923
iter: 009, train loss: 0.55580312, test loss: 0.58149070
         , train AUC: 0.71112188, test AUC: 0.71754940
         , train F-1: 0.48129541, test F-1: 0.46748508
iter: 010, train loss: 0.55115515, test loss: 0.57795084
         , train AUC: 0.71834097, test AUC: 0.72250076
         , train F-1: 0.49629167, test F-1: 0.48230507
iter: 011, train loss: 0.54693586, test loss: 0.57392168
         , train AUC: 0.72490427, test AUC: 0.72800808
         , train F-1: 0.51048779, test F-1: 0.49335477
iter: 012, train loss: 0.54312646, test loss: 0.56972831
         , train AUC: 0.73098761, test AUC: 0.73297897
         , train F-1: 0.52288804, test F-1: 0.50695910
iter: 013, train loss: 0.53897315, test loss: 0.56556284
         , train AUC: 0.73723622, test AUC: 0.73822489
         , train F-1: 0.53792660, test F-1: 0.52847562
iter: 014, train loss: 0.53518707, test loss: 0.56220043
         , train AUC: 0.74283696, test AUC: 0.74284060
         , train F-1: 0.56089842, test F-1: 0.54020604
iter: 015, train loss: 0.53159767, test loss: 0.55953097
         , train AUC: 0.74823727, test AUC: 0.74612424
         , train F-1: 0.57061649, test F-1: 0.54630147
iter: 016, train loss: 0.52817434, test loss: 0.55727839
         , train AUC: 0.75328328, test AUC: 0.74848169
         , train F-1: 0.57848710, test F-1: 0.55367589
iter: 017, train loss: 0.52478302, test loss: 0.55424249
         , train AUC: 0.75773634, test AUC: 0.75176610
         , train F-1: 0.58815653, test F-1: 0.56110964
iter: 018, train loss: 0.52129507, test loss: 0.55058265
         , train AUC: 0.76223423, test AUC: 0.75585043
         , train F-1: 0.60094209, test F-1: 0.57157219
iter: 019, train loss: 0.51735091, test loss: 0.54765201
         , train AUC: 0.76734598, test AUC: 0.75941231
         , train F-1: 0.61413640, test F-1: 0.61820335
iter: 020, train loss: 0.51347238, test loss: 0.54406035
         , train AUC: 0.77287785, test AUC: 0.76315131
         , train F-1: 0.65680095, test F-1: 0.62717960
